T	Ut	Ft	St	Ct
0.91000000	-1.99980461	-2.00004413	0.00026320	0.00095956
0.92000000	-1.99979488	-2.00004681	0.00027383	0.00098678
0.93000000	-1.99978488	-2.00004960	0.00028465	0.00101410
0.94000000	-1.99977460	-2.00005250	0.00029564	0.00104154
0.95000000	-1.99976405	-2.00005552	0.00030681	0.00106910
0.96000000	-1.99975322	-2.00005864	0.00031815	0.00109679
0.97000000	-1.99974211	-2.00006188	0.00032966	0.00112464
0.98000000	-1.99973072	-2.00006523	0.00034134	0.00115265
0.99000000	-1.99971906	-2.00006871	0.00035318	0.00118085
1.00000000	-1.99970711	-2.00007230	0.00036519	0.00120928
1.01000000	-1.99969487	-2.00007601	0.00037737	0.00123795
1.02000000	-1.99968235	-2.00007985	0.00038971	0.00126690
1.03000000	-1.99966953	-2.00008381	0.00040221	0.00129617
1.04000000	-1.99965642	-2.00008789	0.00041487	0.00132581
1.05000000	-1.99964301	-2.00009210	0.00042771	0.00135587
1.06000000	-1.99962930	-2.00009645	0.00044070	0.00138640
1.07000000	-1.99961528	-2.00010092	0.00045386	0.00141746
1.08000000	-1.99960095	-2.00010552	0.00046720	0.00144912
1.09000000	-1.99958630	-2.00011026	0.00048070	0.00148146
1.10000000	-1.99957132	-2.00011514	0.00049438	0.00151456
1.11000000	-1.99955601	-2.00012015	0.00050824	0.00154850
1.12000000	-1.99954035	-2.00012530	0.00052228	0.00158339
1.13000000	-1.99952433	-2.00013060	0.00053652	0.00161935
1.14000000	-1.99950796	-2.00013604	0.00055095	0.00165647
1.15000000	-1.99949120	-2.00014162	0.00056558	0.00169490
1.16000000	-1.99947405	-2.00014735	0.00058043	0.00173478
1.17000000	-1.99945650	-2.00015323	0.00059549	0.00177625
1.18000000	-1.99943852	-2.00015926	0.00061079	0.00181948
1.19000000	-1.99942010	-2.00016544	0.00062634	0.00186466
1.20000000	-1.99940122	-2.00017179	0.00064214	0.00191197
1.21000000	-1.99938186	-2.00017829	0.00065821	0.00196162
1.22000000	-1.99936198	-2.00018495	0.00067457	0.00201384
1.23000000	-1.99934157	-2.00019178	0.00069123	0.00206887
1.24000000	-1.99932059	-2.00019878	0.00070821	0.00212697
1.25000000	-1.99929902	-2.00020594	0.00072554	0.00218843
1.26000000	-1.99927681	-2.00021329	0.00074323	0.00225354
1.27000000	-1.99925394	-2.00022081	0.00076132	0.00232264
1.28000000	-1.99923035	-2.00022852	0.00077982	0.00239607
1.29000000	-1.99920600	-2.00023641	0.00079877	0.00247419
1.30000000	-1.99918084	-2.00024449	0.00081819	0.00255742
1.31000000	-1.99915483	-2.00025277	0.00083812	0.00264617
1.32000000	-1.99912790	-2.00026126	0.00085860	0.00274091
1.33000000	-1.99909999	-2.00026995	0.00087967	0.00284211
1.34000000	-1.99907104	-2.00027885	0.00090136	0.00295030
1.35000000	-1.99904096	-2.00028798	0.00092372	0.00306603
1.36000000	-1.99900969	-2.00029733	0.00094680	0.00318988
1.37000000	-1.99897713	-2.00030692	0.00097064	0.00332248
1.38000000	-1.99894321	-2.00031675	0.00099532	0.00346449
1.39000000	-1.99890781	-2.00032683	0.00102087	0.00361662
1.40000000	-1.99887084	-2.00033717	0.00104738	0.00377961
1.41000000	-1.99883218	-2.00034778	0.00107489	0.00395425
1.42000000	-1.99879171	-2.00035867	0.00110349	0.00414139
1.43000000	-1.99874931	-2.00036985	0.00113325	0.00434191
1.44000000	-1.99870483	-2.00038134	0.00116424	0.00455675
1.45000000	-1.99865812	-2.00039314	0.00119656	0.00478691
1.46000000	-1.99860903	-2.00040527	0.00123030	0.00503343
1.47000000	-1.99855739	-2.00041775	0.00126555	0.00529743
1.48000000	-1.99850302	-2.00043059	0.00130241	0.00558007
1.49000000	-1.99844573	-2.00044380	0.00134099	0.00588261
1.50000000	-1.99838530	-2.00045741	0.00138141	0.00620635
1.51000000	-1.99832152	-2.00047144	0.00142378	0.00655269
1.52000000	-1.99825417	-2.00048590	0.00146824	0.00692308
1.53000000	-1.99818298	-2.00050081	0.00151492	0.00731908
1.54000000	-1.99810769	-2.00051620	0.00156397	0.00774234
1.55000000	-1.99802803	-2.00053210	0.00161553	0.00819460
1.56000000	-1.99794370	-2.00054852	0.00166976	0.00867773
1.57000000	-1.99785437	-2.00056550	0.00172684	0.00919370
1.58000000	-1.99775971	-2.00058307	0.00178694	0.00974463
1.59000000	-1.99765935	-2.00060125	0.00185025	0.01033277
1.60000000	-1.99755292	-2.00062009	0.00191698	0.01096055
1.61000000	-1.99744000	-2.00063960	0.00198733	0.01163058
1.62000000	-1.99732016	-2.00065985	0.00206154	0.01234569
1.63000000	-1.99719293	-2.00068085	0.00213983	0.01310895
1.64000000	-1.99705781	-2.00070266	0.00222247	0.01392370
1.65000000	-1.99691427	-2.00072531	0.00230972	0.01479363
1.66000000	-1.99676174	-2.00074887	0.00240189	0.01572278
1.67000000	-1.99659960	-2.00077337	0.00249926	0.01671564
1.68000000	-1.99642720	-2.00079887	0.00260219	0.01777722
1.69000000	-1.99624381	-2.00082543	0.00271102	0.01891316
1.70000000	-1.99604866	-2.00085311	0.00282615	0.02012981
1.71000000	-1.99584092	-2.00088198	0.00294799	0.02143438
1.72000000	-1.99561966	-2.00091210	0.00307700	0.02283512
1.73000000	-1.99538386	-2.00094354	0.00321369	0.02434152
1.74000000	-1.99513244	-2.00097640	0.00335860	0.02596455
1.75000000	-1.99486414	-2.00101074	0.00351234	0.02771694
1.76000000	-1.99457762	-2.00104668	0.00367560	0.02961359
1.77000000	-1.99427133	-2.00108429	0.00384913	0.03167196
1.78000000	-1.99394357	-2.00112370	0.00403378	0.03391264
1.79000000	-1.99359239	-2.00116501	0.00423051	0.03635998
1.80000000	-1.99321559	-2.00120835	0.00444042	0.03904292
1.81000000	-1.99281063	-2.00125386	0.00466477	0.04199591
1.82000000	-1.99237463	-2.00130170	0.00490498	0.04526014
1.83000000	-1.99190423	-2.00135202	0.00516273	0.04888492
1.84000000	-1.99139554	-2.00140502	0.00543994	0.05292951
1.85000000	-1.99084400	-2.00146089	0.00573886	0.05746517
1.86000000	-1.99024431	-2.00151988	0.00606213	0.06257780
1.87000000	-1.98959018	-2.00158223	0.00641286	0.06837110
1.88000000	-1.98887420	-2.00164824	0.00679470	0.07497036
1.89000000	-1.98808759	-2.00171824	0.00721199	0.08252712
1.90000000	-1.98721986	-2.00179261	0.00766987	0.09122472
1.91000000	-1.98625856	-2.00187179	0.00817447	0.10128501
1.92000000	-1.98518873	-2.00195628	0.00873310	0.11297630
1.93000000	-1.98399252	-2.00204666	0.00935448	0.12662284
1.94000000	-1.98264846	-2.00214361	0.01004905	0.14261581
1.95000000	-1.98113082	-2.00224793	0.01082929	0.16142601
1.96000000	-1.97940868	-2.00236053	0.01171013	0.18361819
1.97000000	-1.97744495	-2.00248253	0.01270943	0.20986668
1.98000000	-1.97519518	-2.00261519	0.01384849	0.24097174
1.99000000	-1.97260621	-2.00276005	0.01515268	0.27787540
2.00000000	-1.96961470	-2.00291889	0.01665210	0.32167476
2.01000000	-1.96614554	-2.00309386	0.01838225	0.37362960
2.02000000	-1.96211021	-2.00328744	0.02038477	0.43515948
2.03000000	-1.95740525	-2.00350262	0.02270806	0.50782353
2.04000000	-1.95191112	-2.00374286	0.02540772	0.59327400
2.05000000	-1.94549160	-2.00401224	0.02854665	0.69317221
2.06000000	-1.93799436	-2.00431549	0.03219472	0.80905450
2.07000000	-1.92925311	-2.00465808	0.03642752	0.94213652
2.08000000	-1.91909209	-2.00504625	0.04132412	1.09304937
2.09000000	-1.90733348	-2.00548704	0.04696343	1.26151274
2.10000000	-1.89380834	-2.00598824	0.05341900	1.44597053
2.11000000	-1.87837114	-2.00655835	0.06075223	1.64324293
2.12000000	-1.86091738	-2.00720635	0.06900423	1.84828100
2.13000000	-1.84140262	-2.00794154	0.07818729	2.05413449
2.14000000	-1.81986040	-2.00877313	0.08827697	2.25224234
2.15000000	-1.79641525	-2.00970988	0.09920681	2.43311116
2.16000000	-1.77128708	-2.01075970	0.11086695	2.58735286
2.17000000	-1.74478403	-2.01192916	0.12310836	2.70692769
2.18000000	-1.71728282	-2.01322321	0.13575247	2.78632990
2.19000000	-1.68919889	-2.01464491	0.14860549	2.82341827
2.20000000	-1.66095096	-2.01619537	0.16147474	2.81966646
2.21000000	-1.63292630	-2.01787387	0.17418442	2.77977213
2.22000000	-1.60545273	-2.01967804	0.18658798	2.71075059
2.23000000	-1.57878115	-2.02160424	0.19857538	2.62076937
2.24000000	-1.55307984	-2.02364792	0.21007503	2.51800779
2.25000000	-1.52843912	-2.02580399	0.22105105	2.40975962
2.26000000	-1.50488323	-2.02806717	0.23149732	2.30188283
2.27000000	-1.48238599	-2.03043222	0.24143006	2.19859297
2.28000000	-1.46088714	-2.03289416	0.25088027	2.10252579
2.29000000	-1.44030699	-2.03544835	0.25988705	2.01496938
2.30000000	-1.42055847	-2.03809056	0.26849221	1.93617271
2.31000000	-1.40155587	-2.04081699	0.27673641	1.86566148
2.32000000	-1.38322066	-2.04362421	0.28465670	1.80251910
2.33000000	-1.36548470	-2.04650915	0.29228517	1.74561300
2.34000000	-1.34829155	-2.04946903	0.29964849	1.69376224
2.35000000	-1.33159634	-2.05250131	0.30676807	1.64585131
2.36000000	-1.31536468	-2.05560364	0.31366057	1.60089898
2.37000000	-1.29957122	-2.05877381	0.32033864	1.55809262
2.38000000	-1.28419781	-2.06200973	0.32681173	1.51679725
2.39000000	-1.26923181	-2.06530938	0.33308685	1.47654759
2.40000000	-1.25466444	-2.06867082	0.33916933	1.43702957
2.41000000	-1.24048941	-2.07209214	0.34506337	1.39805638
2.42000000	-1.22670179	-2.07557147	0.35077260	1.35954273
2.43000000	-1.21329706	-2.07910699	0.35630038	1.32147975
2.44000000	-1.20027054	-2.08269689	0.36165014	1.28391220
2.45000000	-1.18761691	-2.08633941	0.36682551	1.24691889
2.46000000	-1.17532993	-2.09003283	0.37183045	1.21059674
2.47000000	-1.16340239	-2.09377546	0.37666926	1.17504823
2.48000000	-1.15182606	-2.09756568	0.38134662	1.14037230
2.49000000	-1.14059174	-2.10140188	0.38586752	1.10665800
2.50000000	-1.12968944	-2.10528252	0.39023723	1.07398060
2.51000000	-1.11910847	-2.10920613	0.39446122	1.04239955
2.52000000	-1.10883765	-2.11317128	0.39854509	1.01195796
2.53000000	-1.09886542	-2.11717659	0.40249453	0.98268304
2.54000000	-1.08918005	-2.12122074	0.40631523	0.95458726
2.55000000	-1.07976975	-2.12530248	0.41001284	0.92767000
2.56000000	-1.07062276	-2.12942061	0.41359291	0.90191931
2.57000000	-1.06172754	-2.13357397	0.41706087	0.87731384
2.58000000	-1.05307277	-2.13776147	0.42042198	0.85382456
2.59000000	-1.04464745	-2.14198207	0.42368132	0.83141655
2.60000000	-1.03644096	-2.14623477	0.42684377	0.81005043
2.61000000	-1.02844311	-2.15051864	0.42991400	0.78968376
2.62000000	-1.02064410	-2.15483276	0.43289643	0.77027213
2.63000000	-1.01303463	-2.15917629	0.43579531	0.75177012
2.64000000	-1.00560582	-2.16354840	0.43861461	0.73413211
2.65000000	-0.99834926	-2.16794833	0.44135814	0.71731285
2.66000000	-0.99125698	-2.17237532	0.44402945	0.70126800
2.67000000	-0.98432146	-2.17682868	0.44663192	0.68595446
2.68000000	-0.97753559	-2.18130774	0.44916871	0.67133069
2.69000000	-0.97089268	-2.18581185	0.45164281	0.65735683
2.70000000	-0.96438642	-2.19034040	0.45405703	0.64399488
2.71000000	-0.95801087	-2.19489280	0.45641400	0.63120875
2.72000000	-0.95176044	-2.19946850	0.45871620	0.61896426
2.73000000	-0.94562988	-2.20406695	0.46096596	0.60722919
2.74000000	-0.93961426	-2.20868765	0.46316547	0.59597318
2.75000000	-0.93370892	-2.21333010	0.46531679	0.58516771
2.76000000	-0.92790949	-2.21799383	0.46742186	0.57478605
2.77000000	-0.92221187	-2.22267839	0.46948250	0.56480315
2.78000000	-0.91661218	-2.22738334	0.47150042	0.55519559
2.79000000	-0.91110678	-2.23210826	0.47347723	0.54594146
2.80000000	-0.90569224	-2.23685275	0.47541447	0.53702034
2.81000000	-0.90036532	-2.24161642	0.47731356	0.52841312
2.82000000	-0.89512299	-2.24639890	0.47917585	0.52010200
2.83000000	-0.88996235	-2.25119982	0.48100264	0.51207040
2.84000000	-0.88488070	-2.25601884	0.48279512	0.50430281
2.85000000	-0.87987547	-2.26085561	0.48455444	0.49678483
2.86000000	-0.87494422	-2.26570982	0.48628168	0.48950299
2.87000000	-0.87008466	-2.27058114	0.48797787	0.48244476
2.88000000	-0.86529462	-2.27546927	0.48964398	0.47559846
2.89000000	-0.86057202	-2.28037392	0.49128094	0.46895318
2.90000000	-0.85591492	-2.28529480	0.49288961	0.46249878
2.91000000	-0.85132144	-2.29023162	0.49447085	0.45622577
2.92000000	-0.84678983	-2.29518413	0.49602545	0.45012532
2.93000000	-0.84231839	-2.30015205	0.49755415	0.44418917
2.94000000	-0.83790552	-2.30513513	0.49905769	0.43840963
2.95000000	-0.83354970	-2.31013312	0.50053675	0.43277950
2.96000000	-0.82924945	-2.31514578	0.50199200	0.42729206
2.97000000	-0.82500340	-2.32017288	0.50342407	0.42194102
2.98000000	-0.82081020	-2.32521419	0.50483355	0.41672050
2.99000000	-0.81666857	-2.33026948	0.50622104	0.41162500
3.00000000	-0.81257730	-2.33533854	0.50758708	0.40664936
3.01000000	-0.80853520	-2.34042115	0.50893221	0.40178874
3.02000000	-0.80454116	-2.34551711	0.51025694	0.39703861
3.03000000	-0.80059408	-2.35062622	0.51156176	0.39239469
3.04000000	-0.79669292	-2.35574828	0.51284716	0.38785300
3.05000000	-0.79283669	-2.36088310	0.51411358	0.38340974
3.06000000	-0.78902441	-2.36603049	0.51536147	0.37906139
3.07000000	-0.78525516	-2.37119027	0.51659124	0.37480457
3.08000000	-0.78152802	-2.37636226	0.51780332	0.37063615
3.09000000	-0.77784215	-2.38154628	0.51899810	0.36655311
3.10000000	-0.77419669	-2.38674217	0.52017596	0.36255265
3.11000000	-0.77059083	-2.39194975	0.52133727	0.35863207
3.12000000	-0.76702379	-2.39716886	0.52248239	0.35478884
3.13000000	-0.76349480	-2.40239934	0.52361167	0.35102055
3.14000000	-0.76000313	-2.40764104	0.52472545	0.34732489
3.15000000	-0.75654807	-2.41289380	0.52582404	0.34369969
3.16000000	-0.75312891	-2.41815747	0.52690777	0.34014285
3.17000000	-0.74974499	-2.42343191	0.52797694	0.33665239
3.18000000	-0.74639565	-2.42871696	0.52903186	0.33322642
3.19000000	-0.74308025	-2.43401250	0.53007280	0.32986310
3.20000000	-0.73979819	-2.43931837	0.53110006	0.32656070
3.21000000	-0.73654884	-2.44463445	0.53211390	0.32331754
3.22000000	-0.73333164	-2.44996061	0.53311459	0.32013201
3.23000000	-0.73014602	-2.45529670	0.53410238	0.31700259
3.24000000	-0.72699141	-2.46064261	0.53507753	0.31392777
3.25000000	-0.72386728	-2.46599821	0.53604029	0.31090613
3.26000000	-0.72077311	-2.47136338	0.53699088	0.30793630
3.27000000	-0.71770839	-2.47673799	0.53792954	0.30501693
3.28000000	-0.71467261	-2.48212193	0.53885650	0.30214675
3.29000000	-0.71166529	-2.48751508	0.53977197	0.29932451
3.30000000	-0.70868596	-2.49291733	0.54067617	0.29654901
3.31000000	-0.70573416	-2.49832857	0.54156931	0.29381910
3.32000000	-0.70280943	-2.50374868	0.54245158	0.29113364
3.33000000	-0.69991134	-2.50917756	0.54332319	0.28849155
3.34000000	-0.69703946	-2.51461511	0.54418433	0.28589177
3.35000000	-0.69419337	-2.52006122	0.54503518	0.28333327
3.36000000	-0.69137266	-2.52551578	0.54587593	0.28081506
3.37000000	-0.68857694	-2.53097870	0.54670675	0.27833618
3.38000000	-0.68580581	-2.53644988	0.54752783	0.27589570
3.39000000	-0.68305890	-2.54192923	0.54833933	0.27349270
3.40000000	-0.68033584	-2.54741664	0.54914141	0.27112630
3.41000000	-0.67763625	-2.55291202	0.54993424	0.26879565
3.42000000	-0.67495981	-2.55841529	0.55071798	0.26649991
3.43000000	-0.67230614	-2.56392635	0.55149277	0.26423828
3.44000000	-0.66967493	-2.56944512	0.55225878	0.26200996
3.45000000	-0.66706584	-2.57497150	0.55301613	0.25981421
3.46000000	-0.66447854	-2.58050541	0.55376499	0.25765026
3.47000000	-0.66191273	-2.58604677	0.55450549	0.25551742
3.48000000	-0.65936809	-2.59159549	0.55523776	0.25341497
3.49000000	-0.65684433	-2.59715150	0.55596194	0.25134223
3.50000000	-0.65434115	-2.60271471	0.55667816	0.24929855
3.51000000	-0.65185826	-2.60828504	0.55738655	0.24728328
3.52000000	-0.64939539	-2.61386241	0.55808722	0.24529580
3.53000000	-0.64695226	-2.61944676	0.55878031	0.24333550
3.54000000	-0.64452859	-2.62503799	0.55946593	0.24140179
3.55000000	-0.64212413	-2.63063605	0.56014420	0.23949411
3.56000000	-0.63973862	-2.63624085	0.56081523	0.23761189
3.57000000	-0.63737181	-2.64185233	0.56147914	0.23575459
3.58000000	-0.63502345	-2.64747041	0.56213602	0.23392170
3.59000000	-0.63269330	-2.65309503	0.56278600	0.23211270
3.60000000	-0.63038112	-2.65872611	0.56342916	0.23032710
3.61000000	-0.62808668	-2.66436359	0.56406563	0.22856441
3.62000000	-0.62580976	-2.67000740	0.56469548	0.22682418
3.63000000	-0.62355012	-2.67565748	0.56531883	0.22510594
3.64000000	-0.62130756	-2.68131376	0.56593577	0.22340927
3.65000000	-0.61908187	-2.68697617	0.56654638	0.22173372
3.66000000	-0.61687282	-2.69264466	0.56715078	0.22007889
3.67000000	-0.61468022	-2.69831917	0.56774903	0.21844438
3.68000000	-0.61250387	-2.70399962	0.56834124	0.21682978
3.69000000	-0.61034356	-2.70968597	0.56892748	0.21523473
3.70000000	-0.60819911	-2.71537815	0.56950785	0.21365886
3.71000000	-0.60607032	-2.72107611	0.57008242	0.21210180
3.72000000	-0.60395701	-2.72677978	0.57065128	0.21056320
3.73000000	-0.60185900	-2.73248912	0.57121451	0.20904273
3.74000000	-0.59977610	-2.73820405	0.57177218	0.20754007
3.75000000	-0.59770814	-2.74392454	0.57232437	0.20605488
3.76000000	-0.59565494	-2.74965052	0.57287117	0.20458687
3.77000000	-0.59361634	-2.75538195	0.57341263	0.20313572
3.78000000	-0.59159217	-2.76111876	0.57394883	0.20170115
3.79000000	-0.58958227	-2.76686091	0.57447985	0.20028287
3.80000000	-0.58758646	-2.77260834	0.57500576	0.19888060
3.81000000	-0.58560460	-2.77836100	0.57552661	0.19749407
3.82000000	-0.58363653	-2.78411885	0.57604249	0.19612303
3.83000000	-0.58168209	-2.78988184	0.57655346	0.19476721
3.84000000	-0.57974113	-2.79564991	0.57705958	0.19342637
3.85000000	-0.57781351	-2.80142301	0.57756091	0.19210026
3.86000000	-0.57589908	-2.80720111	0.57805752	0.19078865
3.87000000	-0.57399769	-2.81298415	0.57854947	0.18949131
3.88000000	-0.57210921	-2.81877208	0.57903682	0.18820801
3.89000000	-0.57023349	-2.82456487	0.57951964	0.18693855
3.90000000	-0.56837039	-2.83036246	0.57999797	0.18568269
3.91000000	-0.56651979	-2.83616481	0.58047187	0.18444025
3.92000000	-0.56468154	-2.84197188	0.58094141	0.18321100
3.93000000	-0.56285552	-2.84778363	0.58140664	0.18199477
3.94000000	-0.56104160	-2.85360000	0.58186761	0.18079135
3.95000000	-0.55923966	-2.85942097	0.58232438	0.17960055
3.96000000	-0.55744955	-2.86524648	0.58277700	0.17842220
3.97000000	-0.55567117	-2.87107649	0.58322552	0.17725611
3.98000000	-0.55390439	-2.87691097	0.58367000	0.17610211
3.99000000	-0.55214909	-2.88274988	0.58411047	0.17496002
4.00000000	-0.55040515	-2.88859317	0.58454700	0.17382968
4.01000000	-0.54867246	-2.89444081	0.58497964	0.17271091
4.02000000	-0.54695089	-2.90029275	0.58540842	0.17160357
4.03000000	-0.54524035	-2.90614896	0.58583340	0.17050750
4.04000000	-0.54354071	-2.91200941	0.58625463	0.16942253
4.05000000	-0.54185186	-2.91787404	0.58667214	0.16834852
4.06000000	-0.54017370	-2.92374284	0.58708599	0.16728531
4.07000000	-0.53850612	-2.92961575	0.58749622	0.16623278
4.08000000	-0.53684901	-2.93549275	0.58790288	0.16519076
4.09000000	-0.53520227	-2.94137380	0.58830600	0.16415912
4.10000000	-0.53356579	-2.94725886	0.58870563	0.16313772
4.11000000	-0.53193948	-2.95314790	0.58910180	0.16212644
4.12000000	-0.53032323	-2.95904088	0.58949458	0.16112513
4.13000000	-0.52871695	-2.96493778	0.58988398	0.16013366
4.14000000	-0.52712053	-2.97083855	0.59027005	0.15915192
4.15000000	-0.52553388	-2.97674317	0.59065284	0.15817976
4.16000000	-0.52395690	-2.98265160	0.59103238	0.15721708
4.17000000	-0.52238950	-2.98856380	0.59140871	0.15626374
4.18000000	-0.52083159	-2.99447976	0.59178186	0.15531963
4.19000000	-0.51928308	-3.00039943	0.59215187	0.15438463
4.20000000	-0.51774387	-3.00632279	0.59251879	0.15345862
4.21000000	-0.51621388	-3.01224980	0.59288264	0.15254150
4.22000000	-0.51469301	-3.01818043	0.59324346	0.15163315
4.23000000	-0.51318119	-3.02411466	0.59360129	0.15073345
4.24000000	-0.51167831	-3.03005245	0.59395616	0.14984231
4.25000000	-0.51018431	-3.03599377	0.59430811	0.14895961
4.26000000	-0.50869909	-3.04193860	0.59465716	0.14808525
4.27000000	-0.50722258	-3.04788690	0.59500335	0.14721912
4.28000000	-0.50575468	-3.05383866	0.59534672	0.14636112
4.29000000	-0.50429533	-3.05979383	0.59568730	0.14551116
4.30000000	-0.50284444	-3.06575239	0.59602511	0.14466913
4.31000000	-0.50140192	-3.07171432	0.59636019	0.14383494
4.32000000	-0.49996771	-3.07767959	0.59669256	0.14300848
4.33000000	-0.49854173	-3.08364816	0.59702227	0.14218967
4.34000000	-0.49712389	-3.08962002	0.59734934	0.14137840
4.35000000	-0.49571413	-3.09559514	0.59767380	0.14057460
4.36000000	-0.49431238	-3.10157349	0.59799567	0.13977816
