i	E(i)	g[i]
6	-500.000000	0.000000
8	-496.000000	0.000000
10	-492.000000	0.968277
12	-488.000000	7.467882
14	-484.000000	3.155228
16	-480.000000	9.183914
18	-476.000000	14.952305
20	-472.000000	11.511841
22	-468.000000	16.990234
24	-464.000000	21.701153
26	-460.000000	19.422485
28	-456.000000	24.022278
30	-452.000000	28.266892
32	-448.000000	26.455183
34	-444.000000	31.036501
36	-440.000000	34.949156
38	-436.000000	33.153339
40	-432.000000	37.655655
42	-428.000000	41.214657
44	-424.000000	40.059815
46	-420.000000	44.412445
48	-416.000000	47.538710
50	-412.000000	46.758471
52	-408.000000	50.979187
54	-404.000000	53.720511
56	-400.000000	53.410484
58	-396.000000	57.065140
60	-392.000000	59.610748
62	-388.000000	59.655455
64	-384.000000	63.210556
66	-380.000000	65.589064
68	-376.000000	65.932844
70	-372.000000	69.288508
72	-368.000000	71.394682
74	-364.000000	72.120569
76	-360.000000	75.201630
78	-356.000000	77.229666
80	-352.000000	78.204380
82	-348.000000	80.890888
84	-344.000000	82.984003
86	-340.000000	83.984654
88	-336.000000	86.692185
90	-332.000000	88.609814
92	-328.000000	89.715588
94	-324.000000	92.315918
96	-320.000000	94.151062
98	-316.000000	95.474217
100	-312.000000	97.812668
102	-308.000000	99.638056
104	-304.000000	101.003035
106	-300.000000	103.310208
108	-296.000000	98.474222
110	-292.000000	98.682219
112	-288.000000	102.126147
114	-284.000000	103.936432
116	-280.000000	105.547474
118	-276.000000	107.578287
120	-272.000000	109.372543
122	-268.000000	111.039152
124	-264.000000	113.065972
126	-260.000000	114.764180
128	-256.000000	116.381608
130	-252.000000	118.418354
132	-248.000000	120.111341
134	-244.000000	121.777598
136	-240.000000	123.727347
138	-236.000000	125.419385
140	-232.000000	127.158921
142	-228.000000	128.977347
144	-224.000000	130.696239
146	-220.000000	132.463422
148	-216.000000	134.225730
150	-212.000000	135.934549
152	-208.000000	137.653885
154	-204.000000	139.485073
156	-200.000000	141.186760
158	-196.000000	142.834131
160	-192.000000	144.699020
162	-188.000000	146.313821
164	-184.000000	147.999282
166	-180.000000	149.822220
168	-176.000000	151.470146
170	-172.000000	153.148825
172	-168.000000	154.935352
174	-164.000000	156.577578
176	-160.000000	158.260790
178	-156.000000	159.972879
180	-152.000000	161.627971
182	-148.000000	163.328959
184	-144.000000	165.013955
186	-140.000000	166.636069
188	-136.000000	168.301344
190	-132.000000	170.001937
192	-128.000000	171.621920
194	-124.000000	173.344829
196	-120.000000	174.976492
198	-116.000000	176.631059
200	-112.000000	178.297528
202	-108.000000	179.913568
204	-104.000000	181.583305
206	-100.000000	183.202732
208	-96.000000	184.839413
210	-92.000000	182.265802
212	-88.000000	182.990264
214	-84.000000	185.553534
216	-80.000000	187.204980
218	-76.000000	188.811030
220	-72.000000	190.475231
222	-68.000000	192.110516
224	-64.000000	193.740156
226	-60.000000	195.367417
228	-56.000000	196.976511
230	-52.000000	198.594718
232	-48.000000	200.213472
234	-44.000000	201.851044
236	-40.000000	203.430046
238	-36.000000	205.068399
240	-32.000000	206.680874
242	-28.000000	208.269274
244	-24.000000	209.897374
246	-20.000000	211.493981
248	-16.000000	213.083124
250	-12.000000	214.697882
252	-8.000000	216.269814
254	-4.000000	217.846341
256	0.000000	219.444037
258	4.000000	221.032531
260	8.000000	222.600593
262	12.000000	224.182086
264	16.000000	225.760288
266	20.000000	227.339853
268	24.000000	228.908552
270	28.000000	230.470425
272	32.000000	232.045729
274	36.000000	233.616029
276	40.000000	235.171860
278	44.000000	236.736820
280	48.000000	238.299115
282	52.000000	239.839406
284	56.000000	241.407267
286	60.000000	242.970008
288	64.000000	244.488140
290	68.000000	246.049870
292	72.000000	247.596026
294	76.000000	249.145825
296	80.000000	250.679854
298	84.000000	252.230438
300	88.000000	253.773279
302	92.000000	255.310129
304	96.000000	256.845558
306	100.000000	258.391735
308	104.000000	259.906511
310	108.000000	261.447580
312	112.000000	262.985826
314	116.000000	260.663767
316	120.000000	261.438527
318	124.000000	263.768404
320	128.000000	265.270049
322	132.000000	266.819085
324	136.000000	268.341544
326	140.000000	269.873267
328	144.000000	271.373970
330	148.000000	272.921245
332	152.000000	274.422024
334	156.000000	275.936145
336	160.000000	277.460012
338	164.000000	278.975099
340	168.000000	280.467668
342	172.000000	281.996053
344	176.000000	283.502811
346	180.000000	284.999903
348	184.000000	286.507164
350	188.000000	288.001489
352	192.000000	289.478276
354	196.000000	291.005801
356	200.000000	292.473160
358	204.000000	293.964789
360	208.000000	295.471660
362	212.000000	296.964373
364	216.000000	298.438595
366	220.000000	299.954130
368	224.000000	301.430704
370	228.000000	302.904124
372	232.000000	304.404505
374	236.000000	305.855280
376	240.000000	307.339826
378	244.000000	308.823355
380	248.000000	310.301840
382	252.000000	311.769219
384	256.000000	313.251890
386	260.000000	314.727865
388	264.000000	316.190232
390	268.000000	317.652498
392	272.000000	319.136865
394	276.000000	320.588520
396	280.000000	322.058419
398	284.000000	323.531792
400	288.000000	324.984200
402	292.000000	326.450733
404	296.000000	327.902499
406	300.000000	329.367721
408	304.000000	330.810902
410	308.000000	332.264564
412	312.000000	333.725109
414	316.000000	335.181002
416	320.000000	336.607565
418	324.000000	338.091288
420	328.000000	339.516324
422	332.000000	340.977644
424	336.000000	342.406916
426	340.000000	343.860709
428	344.000000	345.307916
430	348.000000	346.736279
432	352.000000	348.170553
434	356.000000	349.615936
436	360.000000	351.036220
438	364.000000	352.468719
440	368.000000	353.913760
442	372.000000	355.333626
444	376.000000	356.769710
446	380.000000	358.196297
448	384.000000	359.621105
450	388.000000	361.042910
452	392.000000	362.478368
454	396.000000	363.908794
456	400.000000	365.330754
458	404.000000	366.740633
460	408.000000	368.162989
462	412.000000	369.592408
464	416.000000	370.989420
466	420.000000	372.423790
468	424.000000	373.845263
470	428.000000	375.235172
472	432.000000	376.656663
474	436.000000	378.075432
476	440.000000	379.476962
478	444.000000	380.898753
480	448.000000	382.286873
482	452.000000	383.711230
484	456.000000	385.116112
486	460.000000	386.508431
488	464.000000	387.914656
490	468.000000	389.309039
492	472.000000	390.715131
494	476.000000	392.103934
496	480.000000	393.503065
498	484.000000	394.901094
500	488.000000	396.292022
502	492.000000	397.693342
504	496.000000	399.079732
506	500.000000	400.472429
508	504.000000	401.863623
510	508.000000	403.251088
512	512.000000	404.643006
514	516.000000	406.019870
516	520.000000	407.414182
518	524.000000	408.797454
520	528.000000	410.179773
522	532.000000	411.563814
524	536.000000	412.937200
526	540.000000	414.315369
528	544.000000	415.699580
530	548.000000	417.079029
532	552.000000	418.447585
534	556.000000	419.828290
536	560.000000	421.208032
538	564.000000	422.566444
540	568.000000	423.940016
542	572.000000	425.317824
544	576.000000	426.681733
546	580.000000	428.056547
548	584.000000	429.421073
550	588.000000	430.796218
552	592.000000	432.166245
554	596.000000	433.523500
556	600.000000	434.878048
558	604.000000	436.256557
560	608.000000	437.607096
562	612.000000	438.963291
564	616.000000	440.334948
566	620.000000	441.688500
568	624.000000	443.063250
570	628.000000	444.417372
572	632.000000	445.771834
574	636.000000	447.132189
576	640.000000	448.500186
578	644.000000	449.835349
580	648.000000	451.191203
582	652.000000	452.563070
584	656.000000	453.894199
586	660.000000	455.251197
588	664.000000	456.597800
590	668.000000	457.943104
592	672.000000	459.282546
594	676.000000	460.634404
596	680.000000	461.980519
598	684.000000	463.325888
600	688.000000	464.664529
602	692.000000	466.013876
604	696.000000	467.340659
606	700.000000	468.680202
608	704.000000	470.025527
610	708.000000	471.358051
612	712.000000	472.697294
614	716.000000	474.033345
616	720.000000	475.377863
618	724.000000	476.704249
620	728.000000	478.044522
622	732.000000	479.376938
624	736.000000	480.718959
626	740.000000	482.032608
628	744.000000	483.372279
630	748.000000	484.704680
632	752.000000	486.022171
634	756.000000	487.354002
636	760.000000	488.689025
638	764.000000	490.008018
640	768.000000	491.333157
642	772.000000	492.649173
644	776.000000	493.972287
646	780.000000	495.301912
648	784.000000	496.627237
650	788.000000	497.932090
652	792.000000	499.252719
654	796.000000	500.573336
656	800.000000	501.907893
658	804.000000	503.202203
660	808.000000	504.524070
662	812.000000	505.840806
664	816.000000	507.158246
666	820.000000	508.467773
668	824.000000	509.771424
670	828.000000	511.092184
672	832.000000	512.393802
674	836.000000	513.700611
676	840.000000	515.012013
678	844.000000	516.322734
680	848.000000	517.624276
682	852.000000	518.930452
684	856.000000	520.244815
686	860.000000	521.550885
688	864.000000	522.854536
690	868.000000	524.161185
692	872.000000	525.456050
694	876.000000	526.766542
696	880.000000	528.069139
698	884.000000	529.358309
700	888.000000	530.661085
702	892.000000	531.955445
704	896.000000	533.256248
706	900.000000	534.554929
708	904.000000	535.852353
710	908.000000	537.147203
712	912.000000	538.444655
714	916.000000	539.741928
716	920.000000	541.039670
718	924.000000	542.323471
720	928.000000	543.625264
722	932.000000	544.903476
724	936.000000	546.205261
726	940.000000	547.493234
728	944.000000	548.779275
730	948.000000	550.068115
732	952.000000	551.351225
734	956.000000	552.638092
736	960.000000	553.928034
738	964.000000	555.223472
740	968.000000	556.501645
742	972.000000	557.780475
744	976.000000	559.064073
746	980.000000	560.351521
748	984.000000	561.620455
750	988.000000	562.909224
752	992.000000	564.184973
754	996.000000	565.463684
756	1000.000000	566.750422
758	1004.000000	568.022614
760	1008.000000	569.299090
762	1012.000000	570.580418
764	1016.000000	571.845954
766	1020.000000	573.128799
768	1024.000000	574.390613
770	1028.000000	575.671923
772	1032.000000	576.949894
774	1036.000000	578.208123
776	1040.000000	579.476512
778	1044.000000	580.744311
780	1048.000000	582.010810
782	1052.000000	583.278566
784	1056.000000	584.551013
786	1060.000000	585.814506
788	1064.000000	587.080778
790	1068.000000	588.345884
792	1072.000000	589.614297
794	1076.000000	590.872649
796	1080.000000	592.135581
798	1084.000000	593.395192
800	1088.000000	594.659476
802	1092.000000	595.920468
804	1096.000000	597.176640
806	1100.000000	598.444482
808	1104.000000	599.702173
810	1108.000000	600.960559
812	1112.000000	602.216375
814	1116.000000	603.473252
816	1120.000000	604.723769
818	1124.000000	605.985057
820	1128.000000	607.240402
822	1132.000000	608.494044
824	1136.000000	609.756114
826	1140.000000	611.013713
828	1144.000000	612.257879
830	1148.000000	613.516139
832	1152.000000	614.776224
834	1156.000000	616.028585
836	1160.000000	617.282497
838	1164.000000	618.524123
840	1168.000000	619.776282
842	1172.000000	621.014637
844	1176.000000	622.268361
846	1180.000000	623.512628
848	1184.000000	624.756304
850	1188.000000	626.000354
852	1192.000000	627.245243
854	1196.000000	628.491935
856	1200.000000	629.737250
858	1204.000000	630.978920
860	1208.000000	632.220944
862	1212.000000	633.468110
864	1216.000000	634.701464
866	1220.000000	635.942991
868	1224.000000	637.180464
870	1228.000000	638.418753
872	1232.000000	639.652750
874	1236.000000	640.889956
876	1240.000000	642.133838
878	1244.000000	643.365100
880	1248.000000	644.600066
882	1252.000000	645.833337
884	1256.000000	647.074735
886	1260.000000	648.316583
888	1264.000000	649.548432
890	1268.000000	650.786019
892	1272.000000	652.011233
894	1276.000000	653.242257
896	1280.000000	654.471242
898	1284.000000	655.703634
900	1288.000000	656.934335
902	1292.000000	658.161529
904	1296.000000	659.395401
906	1300.000000	660.610902
908	1304.000000	661.846965
910	1308.000000	663.072616
912	1312.000000	664.303065
914	1316.000000	665.529431
916	1320.000000	666.751637
918	1324.000000	667.973656
920	1328.000000	669.206130
922	1332.000000	670.430676
924	1336.000000	671.651483
926	1340.000000	672.869925
928	1344.000000	674.097371
930	1348.000000	675.322092
932	1352.000000	676.540276
934	1356.000000	677.769976
936	1360.000000	678.990060
938	1364.000000	680.203011
940	1368.000000	681.427208
942	1372.000000	682.637128
944	1376.000000	683.859119
946	1380.000000	685.083102
948	1384.000000	686.286206
950	1388.000000	687.511817
952	1392.000000	688.734585
954	1396.000000	689.943039
956	1400.000000	691.153424
958	1404.000000	692.370961
960	1408.000000	693.582688
962	1412.000000	694.796252
964	1416.000000	696.011380
966	1420.000000	697.220117
968	1424.000000	698.430132
970	1428.000000	699.646524
972	1432.000000	700.851829
974	1436.000000	702.058795
976	1440.000000	703.277091
978	1444.000000	704.476713
980	1448.000000	705.693490
982	1452.000000	706.898355
984	1456.000000	708.096034
986	1460.000000	709.309974
988	1464.000000	710.509930
990	1468.000000	711.720570
992	1472.000000	712.924296
994	1476.000000	714.127038
996	1480.000000	715.325697
998	1484.000000	716.535221
1000	1488.000000	717.735138
1002	1492.000000	718.935818
1004	1496.000000	720.140610
1006	1500.000000	721.344065
1008	1504.000000	722.544014
1010	1508.000000	723.751019
1012	1512.000000	724.948477
1014	1516.000000	726.154226
1016	1520.000000	727.344603
1018	1524.000000	728.537087
1020	1528.000000	729.747474
1022	1532.000000	730.946384
1024	1536.000000	732.139887
1026	1540.000000	733.339531
1028	1544.000000	734.530620
1030	1548.000000	735.732347
1032	1552.000000	736.921663
1034	1556.000000	738.119671
1036	1560.000000	739.308259
1038	1564.000000	740.501314
1040	1568.000000	741.693142
1042	1572.000000	742.885339
1044	1576.000000	744.084955
1046	1580.000000	745.268439
1048	1584.000000	746.454008
1050	1588.000000	747.640414
1052	1592.000000	748.827636
1054	1596.000000	750.023770
1056	1600.000000	751.211002
1058	1604.000000	752.395997
1060	1608.000000	753.586100
1062	1612.000000	754.779794
1064	1616.000000	755.958967
1066	1620.000000	757.156582
1068	1624.000000	758.347177
1070	1628.000000	759.526514
1072	1632.000000	760.712948
1074	1636.000000	761.900767
1076	1640.000000	763.082339
1078	1644.000000	764.271033
1080	1648.000000	765.440097
1082	1652.000000	766.630513
1084	1656.000000	767.803960
1086	1660.000000	768.985908
1088	1664.000000	770.170808
1090	1668.000000	771.356497
1092	1672.000000	772.532874
1094	1676.000000	773.707202
1096	1680.000000	774.887564
1098	1684.000000	776.071491
1100	1688.000000	777.241977
1102	1692.000000	778.419948
1104	1696.000000	779.606104
1106	1700.000000	780.780376
1108	1704.000000	781.953608
1110	1708.000000	783.127489
1112	1712.000000	784.299915
1114	1716.000000	785.468448
1116	1720.000000	786.641270
1118	1724.000000	787.823972
1120	1728.000000	788.993800
1122	1732.000000	790.172911
1124	1736.000000	791.335470
1126	1740.000000	792.508568
1128	1744.000000	793.687818
1130	1748.000000	794.850212
1132	1752.000000	796.022360
1134	1756.000000	797.183939
1136	1760.000000	798.359717
1138	1764.000000	799.524687
1140	1768.000000	800.696158
1142	1772.000000	801.855640
1144	1776.000000	803.023441
1146	1780.000000	804.202572
1148	1784.000000	805.367738
1150	1788.000000	806.530376
1152	1792.000000	807.698599
1154	1796.000000	808.859021
1156	1800.000000	810.029200
1158	1804.000000	811.186047
1160	1808.000000	812.361124
1162	1812.000000	813.516272
1164	1816.000000	814.680233
1166	1820.000000	815.841296
1168	1824.000000	817.001632
1170	1828.000000	818.163456
1172	1832.000000	819.327154
1174	1836.000000	820.486781
1176	1840.000000	821.649388
1178	1844.000000	822.807862
1180	1848.000000	823.978359
1182	1852.000000	825.129376
1184	1856.000000	826.292877
1186	1860.000000	827.443935
1188	1864.000000	828.613498
1190	1868.000000	829.768235
1192	1872.000000	830.923975
1194	1876.000000	832.077827
1196	1880.000000	833.235847
1198	1884.000000	834.389209
1200	1888.000000	835.546298
1202	1892.000000	836.701471
1204	1896.000000	837.857831
1206	1900.000000	839.019627
1208	1904.000000	840.167221
1210	1908.000000	841.326725
1212	1912.000000	842.486605
1214	1916.000000	843.640058
1216	1920.000000	844.793336
1218	1924.000000	845.945843
1220	1928.000000	847.105068
1222	1932.000000	848.248484
1224	1936.000000	849.400554
1226	1940.000000	850.553707
1228	1944.000000	851.701923
1230	1948.000000	852.848000
1232	1952.000000	854.003917
1234	1956.000000	855.149615
1236	1960.000000	856.293561
1238	1964.000000	857.445369
1240	1968.000000	858.587320
1242	1972.000000	859.734693
1244	1976.000000	860.885562
1246	1980.000000	862.036272
1248	1984.000000	863.180338
1250	1988.000000	864.328696
1252	1992.000000	865.476273
1254	1996.000000	866.623176
1256	2000.000000	867.766528
1258	2004.000000	868.909175
1260	2008.000000	870.058265
1262	2012.000000	871.194354
1264	2016.000000	872.335774
1266	2020.000000	873.479681
1268	2024.000000	874.622168
1270	2028.000000	875.767752
1272	2032.000000	876.906553
1274	2036.000000	878.057037
1276	2040.000000	879.195164
1278	2044.000000	880.348756
1280	2048.000000	881.479370
1282	2052.000000	882.621116
1284	2056.000000	883.758208
1286	2060.000000	884.888761
1288	2064.000000	886.032755
1290	2068.000000	887.166155
1292	2072.000000	888.310152
1294	2076.000000	889.445422
1296	2080.000000	890.586818
1298	2084.000000	891.725157
1300	2088.000000	892.864187
1302	2092.000000	893.998515
1304	2096.000000	895.135128
1306	2100.000000	896.262229
1308	2104.000000	897.400530
1310	2108.000000	898.532226
1312	2112.000000	899.665533
1314	2116.000000	900.799595
1316	2120.000000	901.930125
1318	2124.000000	903.060190
1320	2128.000000	904.189783
1322	2132.000000	905.336572
1324	2136.000000	906.450400
1326	2140.000000	907.577030
1328	2144.000000	908.716165
1330	2148.000000	909.840387
1332	2152.000000	910.970926
1334	2156.000000	912.111397
1336	2160.000000	913.231138
1338	2164.000000	914.365950
1340	2168.000000	915.489705
1342	2172.000000	916.610560
1344	2176.000000	917.739922
1346	2180.000000	918.859064
1348	2184.000000	920.006578
1350	2188.000000	921.126696
1352	2192.000000	922.252676
1354	2196.000000	923.378078
1356	2200.000000	924.507352
1358	2204.000000	925.636933
1360	2208.000000	926.761525
1362	2212.000000	927.886442
1364	2216.000000	929.010666
1366	2220.000000	930.129292
1368	2224.000000	931.247921
1370	2228.000000	932.379217
1372	2232.000000	933.499284
1374	2236.000000	934.616662
1376	2240.000000	935.742246
1378	2244.000000	936.858187
1380	2248.000000	937.976108
1382	2252.000000	939.095628
1384	2256.000000	940.213116
1386	2260.000000	941.337613
1388	2264.000000	942.459019
1390	2268.000000	943.576725
1392	2272.000000	944.697397
1394	2276.000000	945.820326
1396	2280.000000	946.931269
1398	2284.000000	948.060594
1400	2288.000000	949.170347
1402	2292.000000	950.283653
1404	2296.000000	951.405444
1406	2300.000000	952.520226
1408	2304.000000	953.635799
