i	E(i)	g[i]
6	-500.000000	0.710707
8	-496.000000	4.931217
10	-492.000000	6.289474
12	-488.000000	9.494692
14	-484.000000	11.191153
16	-480.000000	10.276590
18	-476.000000	12.166801
20	-472.000000	14.546218
22	-468.000000	16.524046
24	-464.000000	18.708050
26	-460.000000	20.702843
28	-456.000000	22.766516
30	-452.000000	24.738567
32	-448.000000	26.739950
34	-444.000000	28.699032
36	-440.000000	30.647800
38	-436.000000	32.566626
40	-432.000000	34.475596
42	-428.000000	36.373553
44	-424.000000	38.249901
46	-420.000000	40.116577
48	-416.000000	41.964043
50	-412.000000	43.806059
52	-408.000000	45.636072
54	-404.000000	47.451570
56	-400.000000	49.269849
58	-396.000000	51.058759
60	-392.000000	52.844473
62	-388.000000	54.611256
64	-384.000000	56.399297
66	-380.000000	58.159539
68	-376.000000	59.915024
70	-372.000000	61.656323
72	-368.000000	63.404335
74	-364.000000	65.142632
76	-360.000000	66.877806
78	-356.000000	68.599847
80	-352.000000	70.320494
82	-348.000000	72.033966
84	-344.000000	73.743885
86	-340.000000	75.443871
88	-336.000000	77.150478
90	-332.000000	78.860082
92	-328.000000	80.556317
94	-324.000000	82.239922
96	-320.000000	83.924983
98	-316.000000	85.594578
100	-312.000000	87.268030
102	-308.000000	88.933563
104	-304.000000	90.587957
106	-300.000000	92.240388
108	-296.000000	93.885596
110	-292.000000	95.503850
112	-288.000000	97.130975
114	-284.000000	98.737433
116	-280.000000	100.338595
118	-276.000000	101.937254
120	-272.000000	103.517143
122	-268.000000	105.086906
124	-264.000000	106.648588
126	-260.000000	108.195911
128	-256.000000	109.730614
130	-252.000000	111.255554
132	-248.000000	112.757926
134	-244.000000	114.250646
136	-240.000000	115.732514
138	-236.000000	117.196401
140	-232.000000	118.647342
142	-228.000000	120.073749
144	-224.000000	121.491147
146	-220.000000	122.893854
148	-216.000000	124.279345
150	-212.000000	125.649023
152	-208.000000	126.996610
154	-204.000000	128.329828
156	-200.000000	129.649559
158	-196.000000	130.945749
160	-192.000000	132.234042
162	-188.000000	133.486551
164	-184.000000	134.740656
166	-180.000000	135.966716
168	-176.000000	137.162667
170	-172.000000	138.346659
172	-168.000000	139.509987
174	-164.000000	140.657358
176	-160.000000	141.770779
178	-156.000000	142.871001
180	-152.000000	143.948795
182	-148.000000	145.001823
184	-144.000000	146.037739
186	-140.000000	147.052495
188	-136.000000	148.040217
190	-132.000000	149.014671
192	-128.000000	149.962583
194	-124.000000	150.884393
196	-120.000000	151.778089
198	-116.000000	152.650465
200	-112.000000	153.496598
202	-108.000000	154.318509
204	-104.000000	155.110206
206	-100.000000	155.880477
208	-96.000000	156.633191
210	-92.000000	157.352998
212	-88.000000	158.053438
214	-84.000000	158.721237
216	-80.000000	159.364113
218	-76.000000	159.985230
220	-72.000000	160.572515
222	-68.000000	161.132253
224	-64.000000	161.674760
226	-60.000000	162.180812
228	-56.000000	162.660687
230	-52.000000	163.118186
232	-48.000000	163.545331
234	-44.000000	163.942594
236	-40.000000	164.313066
238	-36.000000	164.656629
240	-32.000000	164.975119
242	-28.000000	165.265669
244	-24.000000	165.527903
246	-20.000000	165.764449
248	-16.000000	165.970943
250	-12.000000	166.149846
252	-8.000000	166.305326
254	-4.000000	166.434161
256	0.000000	166.533853
258	4.000000	166.613717
260	8.000000	166.662191
262	12.000000	166.682305
264	16.000000	166.673055
266	20.000000	166.644065
268	24.000000	166.582749
270	28.000000	166.498483
272	32.000000	166.384023
274	36.000000	166.239359
276	40.000000	166.069758
278	44.000000	165.873036
280	48.000000	165.648005
282	52.000000	165.398473
284	56.000000	165.118242
286	60.000000	164.811301
288	64.000000	164.479998
290	68.000000	164.116280
292	72.000000	163.725041
294	76.000000	163.302101
296	80.000000	162.852183
298	84.000000	162.376421
300	88.000000	161.872747
302	92.000000	161.344012
304	96.000000	160.784592
306	100.000000	160.195749
308	104.000000	159.582810
310	108.000000	158.943453
312	112.000000	158.283187
314	116.000000	157.591154
316	120.000000	156.872660
318	124.000000	156.129702
320	128.000000	155.363034
322	132.000000	154.570306
324	136.000000	153.745473
326	140.000000	152.901423
328	144.000000	152.032934
330	148.000000	151.133443
332	152.000000	150.216205
334	156.000000	149.270721
336	160.000000	148.300510
338	164.000000	147.313561
340	168.000000	146.298947
342	172.000000	145.266834
344	176.000000	144.213567
346	180.000000	143.134997
348	184.000000	142.034300
350	188.000000	140.914176
352	192.000000	139.769670
354	196.000000	138.605849
356	200.000000	137.422832
358	204.000000	136.216846
360	208.000000	134.994778
362	212.000000	133.754558
364	216.000000	132.489141
366	220.000000	131.212575
368	224.000000	129.919560
370	228.000000	128.599326
372	232.000000	127.261209
374	236.000000	125.906766
376	240.000000	124.540664
378	244.000000	123.149641
380	248.000000	121.741661
382	252.000000	120.324421
384	256.000000	118.887742
386	260.000000	117.437304
388	264.000000	115.969262
390	268.000000	114.489152
392	272.000000	113.001000
394	276.000000	111.492655
396	280.000000	109.979083
398	284.000000	108.448071
400	288.000000	106.901505
402	292.000000	105.346012
404	296.000000	103.781190
406	300.000000	102.198931
408	304.000000	100.601943
410	308.000000	98.998286
412	312.000000	97.382781
414	316.000000	95.753740
416	320.000000	94.122736
418	324.000000	92.477429
420	328.000000	90.823296
422	332.000000	89.168602
424	336.000000	87.510426
426	340.000000	85.833019
428	344.000000	84.152182
430	348.000000	82.456807
432	352.000000	80.772087
434	356.000000	79.078721
436	360.000000	77.379431
438	364.000000	75.682029
440	368.000000	73.979228
442	372.000000	72.275025
444	376.000000	70.555111
446	380.000000	68.842200
448	384.000000	67.118163
450	388.000000	65.390392
452	392.000000	63.645876
454	396.000000	61.898472
456	400.000000	60.147171
458	404.000000	58.394901
460	408.000000	56.629391
462	412.000000	54.863367
464	416.000000	53.075336
466	420.000000	51.283202
468	424.000000	49.489388
470	428.000000	47.695230
472	432.000000	45.887367
474	436.000000	44.057329
476	440.000000	42.223990
