T	Ut	Ft	St	Ct
0.01000000	-1.96875000	-10.14362178	817.48717841	0.00000000
0.02000000	-1.96875000	-18.31849357	817.48717841	0.00000000
0.03000000	-1.96875000	-26.49336535	817.48717841	0.00000000
0.04000000	-1.96875000	-34.66823714	817.48717841	0.00000000
0.05000000	-1.96875000	-42.84310892	817.48717841	0.00000000
0.06000000	-1.96875000	-51.01798070	817.48717841	0.00000000
0.07000000	-1.96875000	-59.19285249	817.48717841	0.00000000
0.08000000	-1.96875000	-67.36772427	817.48717841	0.00000000
0.09000000	-1.96875000	-75.54259606	817.48717841	0.00000000
0.10000000	-1.96875000	-83.71746784	817.48717841	0.00000000
0.11000000	-1.96875000	-91.89233963	817.48717841	-0.00000000
0.12000000	-1.96875000	-100.06721141	817.48717841	-0.00000000
0.13000000	-1.96875000	-108.24208319	817.48717841	0.00000000
0.14000000	-1.96875000	-116.41695498	817.48717841	0.00000000
0.15000000	-1.96875000	-124.59182676	817.48717841	0.00000000
0.16000000	-1.96875000	-132.76669855	817.48717841	0.00000000
0.17000000	-1.96875000	-140.94157033	817.48717841	0.00000000
0.18000000	-1.96875000	-149.11644211	817.48717841	0.00000000
0.19000000	-1.96875000	-157.29131390	817.48717841	0.00000000
0.20000000	-1.96875000	-165.46618568	817.48717841	0.00000001
0.21000000	-1.96875000	-173.64105747	817.48717841	0.00000002
0.22000000	-1.96875000	-181.81592925	817.48717841	0.00000003
0.23000000	-1.96875000	-189.99080103	817.48717842	0.00000007
0.24000000	-1.96875000	-198.16567282	817.48717842	0.00000013
0.25000000	-1.96875000	-206.34054460	817.48717843	0.00000023
0.26000000	-1.96874999	-214.51541639	817.48717844	0.00000039
0.27000000	-1.96874999	-222.69028817	817.48717846	0.00000063
0.28000000	-1.96874998	-230.86515996	817.48717849	0.00000100
0.29000000	-1.96874997	-239.04003174	817.48717853	0.00000152
0.30000000	-1.96874995	-247.21490353	817.48717859	0.00000225
0.31000000	-1.96874992	-255.38977531	817.48717868	0.00000324
0.32000000	-1.96874988	-263.56464710	817.48717880	0.00000456
0.33000000	-1.96874983	-271.73951889	817.48717897	0.00000626
0.34000000	-1.96874976	-279.91439068	817.48717919	0.00000843
0.35000000	-1.96874966	-288.08926247	817.48717947	0.00001114
0.36000000	-1.96874953	-296.26413427	817.48717983	0.00001448
0.37000000	-1.96874937	-304.43900607	817.48718028	0.00001853
0.38000000	-1.96874916	-312.61387788	817.48718084	0.00002339
