i	E(i)	g[i]
6	-500.000000	0.685499
8	-496.000000	4.878778
10	-492.000000	4.004592
12	-488.000000	6.528210
14	-484.000000	8.891066
16	-480.000000	9.241213
18	-476.000000	11.643401
20	-472.000000	13.796649
22	-468.000000	16.034230
24	-464.000000	16.387573
26	-460.000000	18.471325
28	-456.000000	20.602373
30	-452.000000	22.641823
32	-448.000000	24.699293
34	-444.000000	26.699443
36	-440.000000	28.695779
38	-436.000000	30.656627
40	-432.000000	32.608442
42	-428.000000	34.531553
44	-424.000000	36.449620
46	-420.000000	38.344969
48	-416.000000	40.232497
50	-412.000000	42.101151
52	-408.000000	43.952582
54	-404.000000	45.799804
56	-400.000000	47.633652
58	-396.000000	49.454546
60	-392.000000	51.263578
62	-388.000000	53.064179
64	-384.000000	54.852057
66	-380.000000	56.639795
68	-376.000000	58.411551
70	-372.000000	60.176869
72	-368.000000	61.932894
74	-364.000000	63.685928
76	-360.000000	65.431762
78	-356.000000	67.168993
80	-352.000000	68.906135
82	-348.000000	70.638794
84	-344.000000	72.360123
86	-340.000000	74.077482
88	-336.000000	75.793904
90	-332.000000	77.500668
92	-328.000000	79.206693
94	-324.000000	80.907758
96	-320.000000	82.596622
98	-316.000000	84.287068
100	-312.000000	85.970321
102	-308.000000	87.648345
104	-304.000000	89.320393
106	-300.000000	90.982846
108	-296.000000	92.644090
110	-292.000000	94.295820
112	-288.000000	95.947027
114	-284.000000	97.582297
116	-280.000000	99.209956
118	-276.000000	100.828165
120	-272.000000	102.438264
122	-268.000000	104.032815
124	-264.000000	105.619577
126	-260.000000	107.190492
128	-256.000000	108.754186
130	-252.000000	110.305139
132	-248.000000	111.840757
134	-244.000000	113.365928
136	-240.000000	114.875010
138	-236.000000	116.372025
140	-232.000000	117.851640
142	-228.000000	119.319718
144	-224.000000	120.773186
146	-220.000000	122.208118
148	-216.000000	123.631973
150	-212.000000	125.038457
152	-208.000000	126.428871
154	-204.000000	127.802544
156	-200.000000	129.159190
158	-196.000000	130.498896
160	-192.000000	131.823390
162	-188.000000	133.131047
164	-184.000000	134.416958
166	-180.000000	135.689135
168	-176.000000	136.940502
170	-172.000000	138.172476
172	-168.000000	139.382031
174	-164.000000	140.572747
176	-160.000000	141.744755
178	-156.000000	142.895790
180	-152.000000	144.028064
182	-148.000000	145.138739
184	-144.000000	146.226925
186	-140.000000	147.292627
188	-136.000000	148.337650
190	-132.000000	149.360888
192	-128.000000	150.360938
194	-124.000000	151.340562
196	-120.000000	152.295106
198	-116.000000	153.226623
200	-112.000000	154.133622
202	-108.000000	155.016183
204	-104.000000	155.875813
206	-100.000000	156.711911
208	-96.000000	157.520091
210	-92.000000	158.301493
212	-88.000000	159.060010
214	-84.000000	159.792232
216	-80.000000	160.497658
218	-76.000000	161.176080
220	-72.000000	161.829459
222	-68.000000	162.451989
224	-64.000000	163.052266
226	-60.000000	163.623651
228	-56.000000	164.169141
230	-52.000000	164.686110
232	-48.000000	165.172647
234	-44.000000	165.634099
236	-40.000000	166.066512
238	-36.000000	166.469676
240	-32.000000	166.843594
242	-28.000000	167.189329
244	-24.000000	167.506826
246	-20.000000	167.794580
248	-16.000000	168.055713
250	-12.000000	168.287682
252	-8.000000	168.491248
254	-4.000000	168.665980
256	0.000000	168.812307
258	4.000000	168.930041
260	8.000000	169.020259
262	12.000000	169.081378
264	16.000000	169.112203
266	20.000000	169.114216
268	24.000000	169.087861
270	28.000000	169.032700
272	32.000000	168.948473
274	36.000000	168.838057
276	40.000000	168.696831
278	44.000000	168.528463
280	48.000000	168.331760
282	52.000000	168.105297
