T	Ut	Ft	St	Ct
0.01000000	-1.95918367	-2.96187958	100.26959036	0.00000000
0.02000000	-1.95918367	-3.96457548	100.26959036	0.00000000
0.03000000	-1.95918367	-4.96727138	100.26959036	0.00000000
0.04000000	-1.95918367	-5.96996729	100.26959036	0.00000000
0.05000000	-1.95918367	-6.97266319	100.26959036	0.00000000
0.06000000	-1.95918367	-7.97535909	100.26959036	0.00000000
0.07000000	-1.95918367	-8.97805500	100.26959036	0.00000000
0.08000000	-1.95918367	-9.98075090	100.26959036	0.00000000
0.09000000	-1.95918367	-10.98344681	100.26959036	0.00000000
0.10000000	-1.95918367	-11.98614271	100.26959036	0.00000000
0.11000000	-1.95918367	-12.98883861	100.26959036	-0.00000000
0.12000000	-1.95918367	-13.99153452	100.26959036	-0.00000000
0.13000000	-1.95918367	-14.99423042	100.26959036	0.00000000
0.14000000	-1.95918367	-15.99692632	100.26959036	0.00000000
0.15000000	-1.95918367	-16.99962223	100.26959036	0.00000000
0.16000000	-1.95918367	-18.00231813	100.26959036	0.00000000
0.17000000	-1.95918367	-19.00501403	100.26959036	0.00000000
0.18000000	-1.95918367	-20.00770994	100.26959036	0.00000000
0.19000000	-1.95918367	-21.01040584	100.26959036	0.00000000
0.20000000	-1.95918367	-22.01310174	100.26959036	0.00000001
0.21000000	-1.95918367	-23.01579765	100.26959036	0.00000001
0.22000000	-1.95918367	-24.01849355	100.26959036	0.00000003
0.23000000	-1.95918367	-25.02118946	100.26959036	0.00000006
0.24000000	-1.95918367	-26.02388536	100.26959036	0.00000012
0.25000000	-1.95918367	-27.02658126	100.26959037	0.00000022
0.26000000	-1.95918367	-28.02927717	100.26959038	0.00000037
0.27000000	-1.95918366	-29.03197307	100.26959040	0.00000061
0.28000000	-1.95918365	-30.03466897	100.26959043	0.00000096
0.29000000	-1.95918364	-31.03736488	100.26959047	0.00000147
0.30000000	-1.95918362	-32.04006078	100.26959053	0.00000217
0.31000000	-1.95918360	-33.04275669	100.26959062	0.00000313
0.32000000	-1.95918356	-34.04545260	100.26959074	0.00000440
0.33000000	-1.95918351	-35.04814850	100.26959090	0.00000604
0.34000000	-1.95918344	-36.05084441	100.26959111	0.00000813
0.35000000	-1.95918334	-37.05354033	100.26959138	0.00001075
0.36000000	-1.95918322	-38.05623624	100.26959172	0.00001397
0.37000000	-1.95918306	-39.05893216	100.26959216	0.00001789
0.38000000	-1.95918286	-40.06162809	100.26959270	0.00002258
0.39000000	-1.95918261	-41.06432402	100.26959335	0.00002815
0.40000000	-1.95918230	-42.06701995	100.26959415	0.00003468
0.41000000	-1.95918191	-43.06971590	100.26959509	0.00004227
0.42000000	-1.95918145	-44.07241186	100.26959621	0.00005103
0.43000000	-1.95918089	-45.07510782	100.26959753	0.00006106
0.44000000	-1.95918022	-46.07780381	100.26959906	0.00007247
0.45000000	-1.95917943	-47.08049981	100.26960083	0.00008539
0.46000000	-1.95917851	-48.08319582	100.26960287	0.00009992
0.47000000	-1.95917743	-49.08589186	100.26960519	0.00011623
0.48000000	-1.95917618	-50.08858793	100.26960782	0.00013444
0.49000000	-1.95917473	-51.09128402	100.26961080	0.00015472
0.50000000	-1.95917307	-52.09398015	100.26961415	0.00017725
0.51000000	-1.95917118	-53.09667631	100.26961790	0.00020223
0.52000000	-1.95916902	-54.09937251	100.26962209	0.00022986
0.53000000	-1.95916657	-55.10206875	100.26962675	0.00026037
0.54000000	-1.95916380	-56.10476504	100.26963193	0.00029403
0.55000000	-1.95916068	-57.10746139	100.26963766	0.00033111
0.56000000	-1.95915717	-58.11015780	100.26964398	0.00037192
0.57000000	-1.95915323	-59.11285427	100.26965095	0.00041677
0.58000000	-1.95914882	-60.11555082	100.26965862	0.00046602
0.59000000	-1.95914389	-61.11824745	100.26966704	0.00052004
0.60000000	-1.95913840	-62.12094416	100.26967627	0.00057925
0.61000000	-1.95913229	-63.12364098	100.26968637	0.00064405
0.62000000	-1.95912550	-64.12633789	100.26969741	0.00071490
0.63000000	-1.95911797	-65.12903493	100.26970946	0.00079227
0.64000000	-1.95910963	-66.13173209	100.26972259	0.00087665
0.65000000	-1.95910041	-67.13442938	100.26973688	0.00096853
0.66000000	-1.95909023	-68.13712683	100.26975242	0.00106845
0.67000000	-1.95907901	-69.13982444	100.26976929	0.00117694
0.68000000	-1.95906666	-70.14252222	100.26978758	0.00129453
0.69000000	-1.95905309	-71.14522019	100.26980739	0.00142179
0.70000000	-1.95903819	-72.14791837	100.26982883	0.00155926
0.71000000	-1.95902187	-73.15061677	100.26985198	0.00170751
0.72000000	-1.95900401	-74.15331542	100.26987696	0.00186708
0.73000000	-1.95898449	-75.15601432	100.26990388	0.00203851
0.74000000	-1.95896319	-76.15871350	100.26993285	0.00222233
0.75000000	-1.95894000	-77.16141298	100.26996398	0.00241907
0.76000000	-1.95891477	-78.16411279	100.26999740	0.00262922
0.77000000	-1.95888737	-79.16681294	100.27003321	0.00285324
0.78000000	-1.95885766	-80.16951346	100.27007155	0.00309160
0.79000000	-1.95882549	-81.17221438	100.27011252	0.00334469
0.80000000	-1.95879071	-82.17491572	100.27015626	0.00361290
0.81000000	-1.95875318	-83.17761751	100.27020289	0.00389656
0.82000000	-1.95871273	-84.18031979	100.27025251	0.00419597
0.83000000	-1.95866920	-85.18302258	100.27030527	0.00451138
0.84000000	-1.95862245	-86.18572591	100.27036126	0.00484297
0.85000000	-1.95857229	-87.18842981	100.27042061	0.00519090
0.86000000	-1.95851857	-88.19113433	100.27048344	0.00555523
0.87000000	-1.95846113	-89.19383949	100.27054984	0.00593601
0.88000000	-1.95839980	-90.19654534	100.27061993	0.00633318
0.89000000	-1.95833441	-91.19925190	100.27069381	0.00674663
0.90000000	-1.95826481	-92.20195923	100.27077157	0.00717621
0.91000000	-1.95819084	-93.20466735	100.27085331	0.00762165
0.92000000	-1.95811233	-94.20737631	100.27093911	0.00808266
0.93000000	-1.95802913	-95.21008614	100.27102905	0.00855885
0.94000000	-1.95794110	-96.21279690	100.27112319	0.00904975
0.95000000	-1.95784809	-97.21550862	100.27122161	0.00955485
0.96000000	-1.95774996	-98.21822135	100.27132436	0.01007354
0.97000000	-1.95764658	-99.22093512	100.27143149	0.01060516
0.98000000	-1.95753781	-100.22364999	100.27154304	0.01114896
0.99000000	-1.95742356	-101.22636600	100.27165903	0.01170415
1.00000000	-1.95730370	-102.22908319	100.27177949	0.01226985
1.01000000	-1.95717813	-103.23180160	100.27190443	0.01284513
1.02000000	-1.95704677	-104.23452129	100.27203385	0.01342900
1.03000000	-1.95690952	-105.23724230	100.27216774	0.01402042
1.04000000	-1.95676634	-106.23996466	100.27230608	0.01461828
1.05000000	-1.95661714	-107.24268843	100.27244885	0.01522146
1.06000000	-1.95646189	-108.24541365	100.27259600	0.01582876
1.07000000	-1.95630056	-109.24814037	100.27274749	0.01643897
1.08000000	-1.95613311	-110.25086862	100.27290325	0.01705084
1.09000000	-1.95595954	-111.25359845	100.27306322	0.01766310
1.10000000	-1.95577985	-112.25632990	100.27322732	0.01827446
1.11000000	-1.95559406	-113.25906301	100.27339545	0.01888361
1.12000000	-1.95540219	-114.26179782	100.27356753	0.01948925
1.13000000	-1.95520429	-115.26453437	100.27374344	0.02009007
1.14000000	-1.95500041	-116.26727270	100.27392306	0.02068477
1.15000000	-1.95479062	-117.27001284	100.27410628	0.02127207
1.16000000	-1.95457499	-118.27275484	100.27429297	0.02185070
1.17000000	-1.95435364	-119.27549871	100.27448297	0.02241943
1.18000000	-1.95412664	-120.27824451	100.27467616	0.02297705
1.19000000	-1.95389414	-121.28099225	100.27487236	0.02352239
1.20000000	-1.95365624	-122.28374196	100.27507144	0.02405434
1.21000000	-1.95341310	-123.28649368	100.27527321	0.02457181
1.22000000	-1.95316486	-124.28924744	100.27547752	0.02507380
1.23000000	-1.95291168	-125.29200324	100.27568420	0.02555933
1.24000000	-1.95265373	-126.29476113	100.27589306	0.02602751
1.25000000	-1.95239119	-127.29752111	100.27610394	0.02647750
1.26000000	-1.95212424	-128.30028321	100.27631664	0.02690854
1.27000000	-1.95185308	-129.30304745	100.27653100	0.02731993
1.28000000	-1.95157791	-130.30581384	100.27674682	0.02771105
1.29000000	-1.95129893	-131.30858239	100.27696392	0.02808135
1.30000000	-1.95101635	-132.31135312	100.27718213	0.02843036
1.31000000	-1.95073039	-133.31412604	100.27740125	0.02875768
1.32000000	-1.95044127	-134.31690115	100.27762112	0.02906298
1.33000000	-1.95014921	-135.31967846	100.27784154	0.02934601
1.34000000	-1.94985443	-136.32245798	100.27806235	0.02960661
1.35000000	-1.94955715	-137.32523971	100.27828337	0.02984467
1.36000000	-1.94925761	-138.32802365	100.27850444	0.03006015
1.37000000	-1.94895602	-139.33080980	100.27872538	0.03025309
1.38000000	-1.94865262	-140.33359815	100.27894604	0.03042360
1.39000000	-1.94834763	-141.33638871	100.27916625	0.03057184
1.40000000	-1.94804126	-142.33918148	100.27938587	0.03069803
1.41000000	-1.94773374	-143.34197643	100.27960475	0.03080246
1.42000000	-1.94742528	-144.34477357	100.27982274	0.03088546
1.43000000	-1.94711610	-145.34757288	100.28003971	0.03094741
1.44000000	-1.94680640	-146.35037436	100.28025553	0.03098876
1.45000000	-1.94649639	-147.35317799	100.28047007	0.03100996
1.46000000	-1.94618627	-148.35598375	100.28068321	0.03101155
1.47000000	-1.94587622	-149.35879165	100.28089485	0.03099406
1.48000000	-1.94556645	-150.36160165	100.28110486	0.03095807
1.49000000	-1.94525712	-151.36441374	100.28131316	0.03090419
1.50000000	-1.94494842	-152.36722790	100.28151965	0.03083305
1.51000000	-1.94464052	-153.37004412	100.28172424	0.03074531
1.52000000	-1.94433357	-154.37286238	100.28192685	0.03064163
1.53000000	-1.94402774	-155.37568265	100.28212740	0.03052269
1.54000000	-1.94372316	-156.37850492	100.28232582	0.03038919
1.55000000	-1.94342000	-157.38132916	100.28252204	0.03024183
1.56000000	-1.94311837	-158.38415536	100.28271602	0.03008132
1.57000000	-1.94281841	-159.38698348	100.28290768	0.02990836
1.58000000	-1.94252024	-160.38981350	100.28309700	0.02972367
1.59000000	-1.94222398	-161.39264541	100.28328392	0.02952794
1.60000000	-1.94192972	-162.39547917	100.28346841	0.02932189
1.61000000	-1.94163757	-163.39831477	100.28365043	0.02910621
1.62000000	-1.94134762	-164.40115217	100.28382997	0.02888159
1.63000000	-1.94105997	-165.40399136	100.28400699	0.02864870
1.64000000	-1.94077468	-166.40683230	100.28418148	0.02840823
1.65000000	-1.94049182	-167.40967498	100.28435343	0.02816082
1.66000000	-1.94021148	-168.41251936	100.28452282	0.02790713
1.67000000	-1.93993370	-169.41536543	100.28468966	0.02764779
1.68000000	-1.93965854	-170.41821315	100.28485393	0.02738343
1.69000000	-1.93938605	-171.42106250	100.28501565	0.02711466
1.70000000	-1.93911626	-172.42391345	100.28517482	0.02684207
1.71000000	-1.93884922	-173.42676599	100.28533144	0.02656626
1.72000000	-1.93858494	-174.42962007	100.28548554	0.02628779
1.73000000	-1.93832347	-175.43247569	100.28563712	0.02600723
1.74000000	-1.93806480	-176.43533281	100.28578621	0.02572515
1.75000000	-1.93780897	-177.43819141	100.28593282	0.02544209
1.76000000	-1.93755596	-178.44105146	100.28607698	0.02515859
1.77000000	-1.93730580	-179.44391294	100.28621872	0.02487520
1.78000000	-1.93705846	-180.44677582	100.28635807	0.02459246
1.79000000	-1.93681394	-181.44964009	100.28649505	0.02431092
1.80000000	-1.93657223	-182.45250572	100.28662971	0.02403113
1.81000000	-1.93633331	-183.45537268	100.28676208	0.02375366
1.82000000	-1.93609715	-184.45824095	100.28689220	0.02347910
1.83000000	-1.93586372	-185.46111051	100.28702011	0.02320805
1.84000000	-1.93563298	-186.46398134	100.28714585	0.02294117
1.85000000	-1.93540488	-187.46685342	100.28726948	0.02267914
1.86000000	-1.93517937	-188.46972673	100.28739105	0.02242272
1.87000000	-1.93495640	-189.47260124	100.28751061	0.02217272
1.88000000	-1.93473590	-190.47547693	100.28762821	0.02193004
1.89000000	-1.93451777	-191.47835380	100.28774393	0.02169569
1.90000000	-1.93430195	-192.48123181	100.28785782	0.02147082
1.91000000	-1.93408832	-193.48411095	100.28796996	0.02125672
1.92000000	-1.93387677	-194.48699120	100.28808043	0.02105490
1.93000000	-1.93366718	-195.48987255	100.28818931	0.02086710
1.94000000	-1.93345938	-196.49275498	100.28829670	0.02069535
1.95000000	-1.93325321	-197.49563848	100.28840270	0.02054203
1.96000000	-1.93304847	-198.49852303	100.28850743	0.02040999
1.97000000	-1.93284493	-199.50140862	100.28861101	0.02030257
1.98000000	-1.93264232	-200.50429525	100.28871360	0.02022381
1.99000000	-1.93244034	-201.50718289	100.28881535	0.02017851
2.00000000	-1.93223862	-202.51007155	100.28891647	0.02017251
2.01000000	-1.93203674	-203.51296122	100.28901716	0.02021282
2.02000000	-1.93183418	-204.51585190	100.28911768	0.02030799
2.03000000	-1.93163036	-205.51874357	100.28921833	0.02046840
2.04000000	-1.93142455	-206.52163626	100.28931947	0.02070676
2.05000000	-1.93121591	-207.52452997	100.28942149	0.02103863
2.06000000	-1.93100341	-208.52742470	100.28952490	0.02148315
2.07000000	-1.93078580	-209.53032047	100.28963028	0.02206390
2.08000000	-1.93056158	-210.53321731	100.28973833	0.02281006
2.09000000	-1.93032892	-211.53611525	100.28984992	0.02375775
2.10000000	-1.93008560	-212.53901433	100.28996606	0.02495192
2.11000000	-1.92982888	-213.54191459	100.29008802	0.02644853
2.12000000	-1.92955539	-214.54481611	100.29021732	0.02831751
2.13000000	-1.92926100	-215.54771897	100.29035585	0.03064638
2.14000000	-1.92894057	-216.55062327	100.29050593	0.03354497
2.15000000	-1.92858774	-217.55352913	100.29067041	0.03715133
2.16000000	-1.92819461	-218.55643673	100.29085284	0.04163936
2.17000000	-1.92775129	-219.55934627	100.29105759	0.04722842
2.18000000	-1.92724545	-220.56225798	100.29129015	0.05419561
2.19000000	-1.92666163	-221.56517218	100.29155733	0.06289133
2.20000000	-1.92598040	-222.56808927	100.29186767	0.07375892
2.21000000	-1.92517736	-223.57100972	100.29223184	0.08735944
2.22000000	-1.92422176	-224.57393413	100.29266323	0.10440260
