T	Ut	Ft	St	Ct
0.0100	-1.9922	-2.6037	61.1508	0.0000
0.0200	-1.9922	-3.2152	61.1508	0.0000
0.0300	-1.9922	-3.8267	61.1508	0.0000
0.0400	-1.9922	-4.4382	61.1508	0.0000
0.0500	-1.9922	-5.0497	61.1508	0.0000
0.0600	-1.9922	-5.6612	61.1508	0.0000
0.0700	-1.9922	-6.2727	61.1508	0.0000
0.0800	-1.9922	-6.8842	61.1508	0.0000
0.0900	-1.9922	-7.4958	61.1508	0.0000
0.1000	-1.9922	-8.1073	61.1508	0.0000
0.1100	-1.9922	-8.7188	61.1508	0.0000
0.1200	-1.9922	-9.3303	61.1508	0.0000
0.1300	-1.9922	-9.9418	61.1508	-0.0000
0.1400	-1.9922	-10.5533	61.1508	-0.0000
0.1500	-1.9922	-11.1648	61.1508	-0.0000
0.1600	-1.9922	-11.7763	61.1508	-0.0000
0.1700	-1.9922	-12.3878	61.1508	0.0000
0.1800	-1.9922	-12.9993	61.1508	0.0000
0.1900	-1.9922	-13.6108	61.1508	0.0000
0.2000	-1.9922	-14.2223	61.1508	0.0000
0.2100	-1.9922	-14.8338	61.1508	0.0000
0.2200	-1.9922	-15.4454	61.1508	0.0000
0.2300	-1.9922	-16.0569	61.1508	0.0000
0.2400	-1.9922	-16.6684	61.1508	0.0000
0.2500	-1.9922	-17.2799	61.1508	0.0000
0.2600	-1.9922	-17.8914	61.1508	0.0000
0.2700	-1.9922	-18.5029	61.1508	0.0000
0.2800	-1.9922	-19.1144	61.1508	0.0000
0.2900	-1.9922	-19.7259	61.1508	0.0000
0.3000	-1.9922	-20.3374	61.1508	0.0000
0.3100	-1.9922	-20.9489	61.1508	0.0000
0.3200	-1.9922	-21.5604	61.1508	0.0000
0.3300	-1.9922	-22.1719	61.1508	0.0000
0.3400	-1.9922	-22.7834	61.1508	0.0000
0.3500	-1.9922	-23.3950	61.1508	0.0000
0.3600	-1.9922	-24.0065	61.1508	0.0000
0.3700	-1.9922	-24.6180	61.1508	0.0000
0.3800	-1.9922	-25.2295	61.1508	0.0000
0.3900	-1.9922	-25.8410	61.1508	0.0000
0.4000	-1.9922	-26.4525	61.1508	0.0000
0.4100	-1.9922	-27.0640	61.1508	0.0000
0.4200	-1.9922	-27.6755	61.1508	0.0000
0.4300	-1.9922	-28.2870	61.1508	0.0000
0.4400	-1.9922	-28.8985	61.1508	0.0000
0.4500	-1.9922	-29.5100	61.1508	0.0000
0.4600	-1.9922	-30.1215	61.1508	0.0000
0.4700	-1.9922	-30.7330	61.1508	0.0000
0.4800	-1.9922	-31.3445	61.1508	0.0000
0.4900	-1.9922	-31.9561	61.1508	0.0000
0.5000	-1.9922	-32.5676	61.1508	0.0000
0.5100	-1.9922	-33.1791	61.1508	0.0001
0.5200	-1.9922	-33.7906	61.1508	0.0001
0.5300	-1.9922	-34.4021	61.1508	0.0001
0.5400	-1.9922	-35.0136	61.1508	0.0001
0.5500	-1.9922	-35.6251	61.1508	0.0001
0.5600	-1.9922	-36.2366	61.1508	0.0001
0.5700	-1.9922	-36.8481	61.1508	0.0001
0.5800	-1.9922	-37.4596	61.1508	0.0001
0.5900	-1.9922	-38.0711	61.1508	0.0002
0.6000	-1.9922	-38.6826	61.1508	0.0002
0.6100	-1.9922	-39.2941	61.1508	0.0002
0.6200	-1.9922	-39.9057	61.1508	0.0003
0.6300	-1.9922	-40.5172	61.1508	0.0003
0.6400	-1.9922	-41.1287	61.1508	0.0003
0.6500	-1.9922	-41.7402	61.1508	0.0004
0.6600	-1.9922	-42.3517	61.1508	0.0004
0.6700	-1.9922	-42.9632	61.1508	0.0005
0.6800	-1.9921	-43.5747	61.1508	0.0005
0.6900	-1.9921	-44.1862	61.1508	0.0006
0.7000	-1.9921	-44.7977	61.1508	0.0007
0.7100	-1.9921	-45.4092	61.1508	0.0007
0.7200	-1.9921	-46.0207	61.1509	0.0008
0.7300	-1.9921	-46.6322	61.1509	0.0009
0.7400	-1.9921	-47.2438	61.1509	0.0010
0.7500	-1.9921	-47.8553	61.1509	0.0011
0.7600	-1.9921	-48.4668	61.1509	0.0012
0.7700	-1.9921	-49.0783	61.1509	0.0014
0.7800	-1.9921	-49.6898	61.1509	0.0015
0.7900	-1.9920	-50.3013	61.1510	0.0016
0.8000	-1.9920	-50.9128	61.1510	0.0018
0.8100	-1.9920	-51.5243	61.1510	0.0019
0.8200	-1.9920	-52.1358	61.1510	0.0021
0.8300	-1.9920	-52.7473	61.1511	0.0023
0.8400	-1.9919	-53.3589	61.1511	0.0025
0.8500	-1.9919	-53.9704	61.1511	0.0027
0.8600	-1.9919	-54.5819	61.1512	0.0029
0.8700	-1.9919	-55.1934	61.1512	0.0031
0.8800	-1.9918	-55.8049	61.1512	0.0033
0.8900	-1.9918	-56.4164	61.1513	0.0035
0.9000	-1.9918	-57.0279	61.1513	0.0037
0.9100	-1.9917	-57.6394	61.1513	0.0039
0.9200	-1.9917	-58.2510	61.1514	0.0042
0.9300	-1.9916	-58.8625	61.1514	0.0044
0.9400	-1.9916	-59.4740	61.1515	0.0047
0.9500	-1.9915	-60.0855	61.1515	0.0049
0.9600	-1.9915	-60.6970	61.1516	0.0052
0.9700	-1.9914	-61.3085	61.1516	0.0054
0.9800	-1.9914	-61.9200	61.1517	0.0056
0.9900	-1.9913	-62.5316	61.1518	0.0059
1.0000	-1.9913	-63.1431	61.1518	0.0061
1.0100	-1.9912	-63.7546	61.1519	0.0064
1.0200	-1.9911	-64.3661	61.1519	0.0066
1.0300	-1.9911	-64.9776	61.1520	0.0068
1.0400	-1.9910	-65.5892	61.1521	0.0070
1.0500	-1.9909	-66.2007	61.1521	0.0073
1.0600	-1.9909	-66.8122	61.1522	0.0075
1.0700	-1.9908	-67.4237	61.1523	0.0077
1.0800	-1.9907	-68.0352	61.1524	0.0078
1.0900	-1.9906	-68.6468	61.1524	0.0080
