T	Ut	Ft	St	Ct
0.83000000	-1.12338334	-6730.74467769	8107.97746308	0.21597657
0.84000000	-1.12153789	-6811.82446398	8107.97967392	0.15749554
0.85000000	-1.12016292	-6892.90426924	8107.98130155	0.12030637
0.86000000	-1.11908651	-6973.98408879	8107.98256079	0.09678318
0.87000000	-1.11819807	-7055.06391969	8107.98358807	0.08207433
0.88000000	-1.11742606	-7136.14376007	8107.98447047	0.07309008
0.89000000	-1.11672385	-7217.22360880	8107.98526400	0.06785492
0.90000000	-1.11606075	-7298.30346518	8107.98600492	0.06509838
0.91000000	-1.11541639	-7379.38332881	8107.98671694	0.06399771
0.92000000	-1.11477709	-7460.46319948	8107.98741564	0.06401595
0.93000000	-1.11413353	-7541.54307711	8107.98811137	0.06479964
0.94000000	-1.11347933	-7622.62296172	8107.98881105	0.06611398
0.95000000	-1.11281002	-7703.70285336	8107.98951931	0.06780140
0.96000000	-1.11212242	-7784.78275214	8107.99023929	0.06975491
0.97000000	-1.11141428	-7865.86265819	8107.99097311	0.07190086
0.98000000	-1.11068394	-7946.94257165	8107.99172216	0.07418773
0.99000000	-1.10993018	-8028.02249269	8107.99248738	0.07657874
1.00000000	-1.10915210	-8109.10242146	8107.99326935	0.07904699
1.01000000	-1.10834905	-8190.18235813	8107.99406840	0.08157218
1.02000000	-1.10752052	-8271.26230288	8107.99488467	0.08413850
1.03000000	-1.10666619	-8352.34225588	8107.99571815	0.08673315
1.04000000	-1.10578580	-8433.42221730	8107.99656875	0.08934535
1.05000000	-1.10487925	-8514.50218731	8107.99743625	0.09196570
1.06000000	-1.10394649	-8595.58216608	8107.99832037	0.09458573
1.07000000	-1.10298756	-8676.66215378	8107.99922076	0.09719758
1.08000000	-1.10200259	-8757.74215055	8108.00013700	0.09979386
1.09000000	-1.10099176	-8838.82215657	8108.00106863	0.10236744
1.10000000	-1.09995534	-8919.90217197	8108.00201512	0.10491145
1.11000000	-1.09889365	-9000.98219692	8108.00297591	0.10741921
1.12000000	-1.09780710	-9082.06223154	8108.00395039	0.10988420
1.13000000	-1.09669613	-9163.14227597	8108.00493791	0.11230005
1.14000000	-1.09556128	-9244.22233034	8108.00593777	0.11466059
1.15000000	-1.09440313	-9325.30239476	8108.00694925	0.11695982
1.16000000	-1.09322231	-9406.38246936	8108.00797159	0.11919197
1.17000000	-1.09201953	-9487.46255423	8108.00900402	0.12135150
1.18000000	-1.09079554	-9568.54264947	8108.01004570	0.12343311
1.19000000	-1.08955114	-9649.62275517	8108.01109582	0.12543182
1.20000000	-1.08828719	-9730.70287141	8108.01215351	0.12734294
1.21000000	-1.08700459	-9811.78299826	8108.01321791	0.12916214
1.22000000	-1.08570427	-9892.86313579	8108.01428813	0.13088542
1.23000000	-1.08438721	-9973.94328404	8108.01536327	0.13250918
1.24000000	-1.08305443	-10055.02344307	8108.01644245	0.13403020
1.25000000	-1.08170696	-10136.10361290	8108.01752475	0.13544567
1.26000000	-1.08034588	-10217.18379357	8108.01860928	0.13675322
1.27000000	-1.07897226	-10298.26398509	8108.01969514	0.13795085
1.28000000	-1.07758723	-10379.34418747	8108.02078144	0.13903705
1.29000000	-1.07619190	-10460.42440072	8108.02186730	0.14001068
1.30000000	-1.07478740	-10541.50462482	8108.02295186	0.14087105
1.31000000	-1.07337486	-10622.58485975	8108.02403427	0.14161790
1.32000000	-1.07195542	-10703.66510549	8108.02511369	0.14225134
1.33000000	-1.07053021	-10784.74536201	8108.02618933	0.14277189
1.34000000	-1.06910035	-10865.82562926	8108.02726038	0.14318046
1.35000000	-1.06766697	-10946.90590720	8108.02832610	0.14347830
1.36000000	-1.06623115	-11027.98619576	8108.02938575	0.14366702
1.37000000	-1.06479398	-11109.06649489	8108.03043862	0.14374855
1.38000000	-1.06335653	-11190.14680451	8108.03148405	0.14372509
1.39000000	-1.06191982	-11271.22712455	8108.03252138	0.14359916
1.40000000	-1.06048488	-11352.30745491	8108.03355002	0.14337349
1.41000000	-1.05905268	-11433.38779552	8108.03456939	0.14305106
1.42000000	-1.05762417	-11514.46814627	8108.03557894	0.14263505
1.43000000	-1.05620028	-11595.54850706	8108.03657817	0.14212881
1.44000000	-1.05478188	-11676.62887779	8108.03756661	0.14153585
1.45000000	-1.05336984	-11757.70925836	8108.03854381	0.14085978
1.46000000	-1.05196495	-11838.78964863	8108.03950937	0.14010435
1.47000000	-1.05056800	-11919.87004850	8108.04046293	0.13927336
1.48000000	-1.04917972	-12000.95045785	8108.04140414	0.13837069
1.49000000	-1.04780081	-12082.03087654	8108.04233271	0.13740025
1.50000000	-1.04643193	-12163.11130446	8108.04324835	0.13636595
1.51000000	-1.04507369	-12244.19174147	8108.04415084	0.13527173
1.52000000	-1.04372668	-12325.27218743	8108.04503997	0.13412149
1.53000000	-1.04239144	-12406.35264222	8108.04591554	0.13291911
1.54000000	-1.04106846	-12487.43310570	8108.04677743	0.13166839
1.55000000	-1.03975822	-12568.51357772	8108.04762549	0.13037310
1.56000000	-1.03846114	-12649.59405816	8108.04845963	0.12903693
1.57000000	-1.03717760	-12730.67454687	8108.04927979	0.12766348
1.58000000	-1.03590798	-12811.75504371	8108.05008591	0.12625625
1.59000000	-1.03465258	-12892.83554854	8108.05087796	0.12481865
1.60000000	-1.03341170	-12973.91606122	8108.05165595	0.12335396
1.61000000	-1.03218558	-13054.99658161	8108.05241990	0.12186539
1.62000000	-1.03097446	-13136.07710957	8108.05316982	0.12035598
