T	Ut	Ft	St	Ct
0.01000000	-1.95312500	-2.68685131	73.37263107	0.00000000
0.02000000	-1.95312500	-3.42057762	73.37263107	0.00000000
0.03000000	-1.95312500	-4.15430393	73.37263107	0.00000000
0.04000000	-1.95312500	-4.88803024	73.37263107	0.00000000
0.05000000	-1.95312500	-5.62175655	73.37263107	0.00000000
0.06000000	-1.95312500	-6.35548286	73.37263107	0.00000000
0.07000000	-1.95312500	-7.08920918	73.37263107	0.00000000
0.08000000	-1.95312500	-7.82293549	73.37263107	0.00000000
0.09000000	-1.95312500	-8.55666180	73.37263107	0.00000000
0.10000000	-1.95312500	-9.29038811	73.37263107	0.00000000
0.11000000	-1.95312500	-10.02411442	73.37263107	0.00000000
0.12000000	-1.95312500	-10.75784073	73.37263107	0.00000000
0.13000000	-1.95312500	-11.49156704	73.37263107	0.00000000
0.14000000	-1.95312500	-12.22529335	73.37263107	0.00000000
0.15000000	-1.95312500	-12.95901966	73.37263107	0.00000000
0.16000000	-1.95312500	-13.69274597	73.37263107	0.00000000
0.17000000	-1.95312500	-14.42647228	73.37263107	0.00000000
0.18000000	-1.95312500	-15.16019859	73.37263107	0.00000000
0.19000000	-1.95312500	-15.89392490	73.37263107	0.00000000
0.20000000	-1.95312500	-16.62765121	73.37263107	0.00000000
0.21000000	-1.95312500	-17.36137753	73.37263107	-0.00000000
0.22000000	-1.95312500	-18.09510384	73.37263107	-0.00000000
0.23000000	-1.95312500	-18.82883015	73.37263107	-0.00000000
0.24000000	-1.95312500	-19.56255646	73.37263107	0.00000000
0.25000000	-1.95312500	-20.29628277	73.37263107	0.00000000
0.26000000	-1.95312500	-21.03000908	73.37263107	0.00000000
0.27000000	-1.95312500	-21.76373539	73.37263107	0.00000000
0.28000000	-1.95312500	-22.49746170	73.37263107	0.00000000
0.29000000	-1.95312500	-23.23118801	73.37263107	0.00000000
0.30000000	-1.95312500	-23.96491432	73.37263107	0.00000000
0.31000000	-1.95312500	-24.69864063	73.37263107	0.00000000
0.32000000	-1.95312500	-25.43236694	73.37263107	0.00000000
0.33000000	-1.95312500	-26.16609325	73.37263107	0.00000000
0.34000000	-1.95312500	-26.89981956	73.37263107	0.00000000
0.35000000	-1.95312500	-27.63354588	73.37263107	0.00000000
0.36000000	-1.95312500	-28.36727219	73.37263107	0.00000000
0.37000000	-1.95312500	-29.10099850	73.37263107	0.00000000
0.38000000	-1.95312500	-29.83472481	73.37263107	0.00000000
0.39000000	-1.95312500	-30.56845112	73.37263107	0.00000000
0.40000000	-1.95312500	-31.30217743	73.37263107	0.00000001
0.41000000	-1.95312500	-32.03590374	73.37263107	0.00000001
0.42000000	-1.95312500	-32.76963005	73.37263107	0.00000002
0.43000000	-1.95312500	-33.50335636	73.37263107	0.00000003
0.44000000	-1.95312500	-34.23708267	73.37263107	0.00000004
0.45000000	-1.95312500	-34.97080898	73.37263107	0.00000006
0.46000000	-1.95312500	-35.70453529	73.37263108	0.00000008
0.47000000	-1.95312500	-36.43826160	73.37263108	0.00000012
0.48000000	-1.95312500	-37.17198791	73.37263108	0.00000017
0.49000000	-1.95312499	-37.90571423	73.37263109	0.00000023
0.50000000	-1.95312499	-38.63944054	73.37263109	0.00000032
0.51000000	-1.95312499	-39.37316685	73.37263110	0.00000045
0.52000000	-1.95312498	-40.10689316	73.37263111	0.00000061
0.53000000	-1.95312497	-40.84061947	73.37263112	0.00000083
0.54000000	-1.95312496	-41.57434578	73.37263114	0.00000112
0.55000000	-1.95312495	-42.30807209	73.37263116	0.00000150
0.56000000	-1.95312493	-43.04179840	73.37263120	0.00000200
0.57000000	-1.95312491	-43.77552472	73.37263124	0.00000264
0.58000000	-1.95312488	-44.50925103	73.37263129	0.00000346
0.59000000	-1.95312484	-45.24297734	73.37263136	0.00000452
0.60000000	-1.95312479	-45.97670366	73.37263144	0.00000586
0.61000000	-1.95312472	-46.71042997	73.37263155	0.00000755
0.62000000	-1.95312464	-47.44415629	73.37263169	0.00000967
0.63000000	-1.95312453	-48.17788261	73.37263187	0.00001231
0.64000000	-1.95312439	-48.91160892	73.37263209	0.00001558
0.65000000	-1.95312421	-49.64533525	73.37263236	0.00001961
0.66000000	-1.95312399	-50.37906157	73.37263269	0.00002453
0.67000000	-1.95312372	-51.11278790	73.37263311	0.00003053
0.68000000	-1.95312338	-51.84651423	73.37263361	0.00003778
0.69000000	-1.95312296	-52.58024057	73.37263422	0.00004652
0.70000000	-1.95312244	-53.31396692	73.37263497	0.00005697
0.71000000	-1.95312181	-54.04769327	73.37263586	0.00006942
0.72000000	-1.95312105	-54.78141964	73.37263693	0.00008418
0.73000000	-1.95312012	-55.51514601	73.37263821	0.00010158
0.74000000	-1.95311901	-56.24887240	73.37263973	0.00012202
0.75000000	-1.95311767	-56.98259881	73.37264152	0.00014590
0.76000000	-1.95311607	-57.71632523	73.37264363	0.00017368
0.77000000	-1.95311418	-58.45005168	73.37264611	0.00020588
0.78000000	-1.95311194	-59.18377816	73.37264900	0.00024303
0.79000000	-1.95310930	-59.91750466	73.37265236	0.00028572
0.80000000	-1.95310621	-60.65123121	73.37265625	0.00033461
0.81000000	-1.95310259	-61.38495779	73.37266075	0.00039039
0.82000000	-1.95309837	-62.11868442	73.37266592	0.00045380
0.83000000	-1.95309348	-62.85241111	73.37267184	0.00052564
0.84000000	-1.95308783	-63.58613786	73.37267861	0.00060676
0.85000000	-1.95308131	-64.31986469	73.37268632	0.00069808
0.86000000	-1.95307383	-65.05359159	73.37269507	0.00080058
0.87000000	-1.95306526	-65.78731859	73.37270498	0.00091529
0.88000000	-1.95305548	-66.52104570	73.37271616	0.00104330
0.89000000	-1.95304435	-67.25477292	73.37272873	0.00118578
0.90000000	-1.95303171	-67.98850028	73.37274285	0.00134397
0.91000000	-1.95301741	-68.72222778	73.37275865	0.00151918
0.92000000	-1.95300127	-69.45595546	73.37277629	0.00171278
0.93000000	-1.95298309	-70.18968332	73.37279594	0.00192626
0.94000000	-1.95296267	-70.92341138	73.37281778	0.00216116
0.95000000	-1.95293979	-71.65713968	73.37284199	0.00241912
0.96000000	-1.95291420	-72.39086823	73.37286878	0.00270190
0.97000000	-1.95288566	-73.12459706	73.37289835	0.00301133
0.98000000	-1.95285388	-73.85832621	73.37293094	0.00334939
0.99000000	-1.95281857	-74.59205569	73.37296679	0.00371816
1.00000000	-1.95277941	-75.32578555	73.37300615	0.00411989
1.01000000	-1.95273606	-76.05951583	73.37304928	0.00455694
1.02000000	-1.95268814	-76.79324655	73.37309648	0.00503186
1.03000000	-1.95263528	-77.52697777	73.37314805	0.00554739
1.04000000	-1.95257705	-78.26070953	73.37320431	0.00610646
1.05000000	-1.95251300	-78.99444188	73.37326560	0.00671224
1.06000000	-1.95244264	-79.72817486	73.37333228	0.00736813
1.07000000	-1.95236546	-80.46190854	73.37340475	0.00807783
1.08000000	-1.95228089	-81.19564298	73.37348341	0.00884535
1.09000000	-1.95218834	-81.92937823	73.37356871	0.00967504
1.10000000	-1.95208717	-82.66311437	73.37366110	0.01057164
1.11000000	-1.95197667	-83.39685148	73.37376109	0.01154032
1.12000000	-1.95185610	-84.13058962	73.37386922	0.01258674
1.13000000	-1.95172465	-84.86432889	73.37398605	0.01371709
1.14000000	-1.95158146	-85.59806937	73.37411221	0.01493815
1.15000000	-1.95142556	-86.33181117	73.37424835	0.01625736
1.16000000	-1.95125596	-87.06555438	73.37439519	0.01768292
1.17000000	-1.95107152	-87.79929911	73.37455349	0.01922381
1.18000000	-1.95087106	-88.53304549	73.37472409	0.02088993
1.19000000	-1.95065327	-89.26679364	73.37490787	0.02269217
1.20000000	-1.95041673	-90.00054369	73.37510581	0.02464251
1.21000000	-1.95015988	-90.73429580	73.37531894	0.02675413
1.22000000	-1.94988106	-91.46805013	73.37554842	0.02904154
1.23000000	-1.94957841	-92.20180683	73.37579546	0.03152068
1.24000000	-1.94924995	-92.93556610	73.37606141	0.03420904
1.25000000	-1.94889347	-93.66932813	73.37634772	0.03712582
1.26000000	-1.94850660	-94.40309313	73.37665597	0.04029206
1.27000000	-1.94808672	-95.13686132	73.37698788	0.04373075
1.28000000	-1.94763099	-95.87063297	73.37734529	0.04746697
1.29000000	-1.94713630	-96.60440832	73.37773025	0.05152807
1.30000000	-1.94659925	-97.33818767	73.37814494	0.05594372
1.31000000	-1.94601614	-98.07197133	73.37859175	0.06074607
1.32000000	-1.94538292	-98.80575962	73.37907326	0.06596984
1.33000000	-1.94469521	-99.53955292	73.37959226	0.07165237
1.34000000	-1.94394821	-100.27335160	73.38015178	0.07783371
1.35000000	-1.94313673	-101.00715610	73.38075509	0.08455655
1.36000000	-1.94225513	-101.74096686	73.38140569	0.09186629
1.37000000	-1.94129729	-102.47478438	73.38210737	0.09981084
1.38000000	-1.94025663	-103.20860919	73.38286418	0.10844057
1.39000000	-1.93912602	-103.94244187	73.38368046	0.11780801
1.40000000	-1.93789783	-104.67628302	73.38456085	0.12796761
1.41000000	-1.93656384	-105.41013331	73.38551026	0.13897529
1.42000000	-1.93511530	-106.14399347	73.38653392	0.15088798
1.43000000	-1.93354287	-106.87786426	73.38763733	0.16376300
1.44000000	-1.93183665	-107.61174650	73.38882629	0.17765727
1.45000000	-1.92998614	-108.34564109	73.39010686	0.19262651
1.46000000	-1.92798035	-109.07954897	73.39148535	0.20872416
1.47000000	-1.92580773	-109.81347114	73.39296831	0.22600016
1.48000000	-1.92345627	-110.54740870	73.39456245	0.24449963
1.49000000	-1.92091353	-111.28136279	73.39627467	0.26426126
1.50000000	-1.91816674	-112.01533461	73.39811192	0.28531553
1.51000000	-1.91520284	-112.74932546	73.40008121	0.30768273
1.52000000	-1.91200868	-113.48333670	73.40218949	0.33137069
1.53000000	-1.90857105	-114.21736974	73.40444359	0.35637234
1.54000000	-1.90487693	-114.95142608	73.40685010	0.38266303
1.55000000	-1.90091364	-115.68550727	73.40941525	0.41019764
1.56000000	-1.89666906	-116.41961493	73.41214479	0.43890766
1.57000000	-1.89213188	-117.15375073	73.41504385	0.46869819
1.58000000	-1.88729190	-117.88791639	73.41811676	0.49944518
1.59000000	-1.88214030	-118.62211366	73.42136689	0.53099308
1.60000000	-1.87667000	-119.35634432	73.42479646	0.56315317
1.61000000	-1.87087594	-120.09061019	73.42840637	0.59570298
1.62000000	-1.86475549	-120.82491305	73.43219603	0.62838718
1.63000000	-1.85830870	-121.55925470	73.43616319	0.66092033
1.64000000	-1.85153862	-122.29363689	73.44030383	0.69299182
1.65000000	-1.84445149	-123.02806134	73.44461203	0.72427326
1.66000000	-1.83705691	-123.76252967	73.44907998	0.75442837
1.67000000	-1.82936779	-124.49704344	73.45369799	0.78312524
1.68000000	-1.82140031	-125.23160409	73.45845463	0.81005038
1.69000000	-1.81317362	-125.96621295	73.46333688	0.83492397
1.70000000	-1.80470945	-126.70087120	73.46833044	0.85751520
1.71000000	-1.79603149	-127.43557988	73.47342011	0.87765674
1.72000000	-1.78716479	-128.17033987	73.47859016	0.89525689
1.73000000	-1.77813486	-128.90515190	73.48382488	0.91030872
1.74000000	-1.76896685	-129.64001653	73.48910901	0.92289502
1.75000000	-1.75968461	-130.37493419	73.49442833	0.93318884
1.76000000	-1.75030985	-131.10990517	73.49977007	0.94144953
1.77000000	-1.74086128	-131.84492963	73.50512336	0.94801449
1.78000000	-1.73135388	-132.58000765	73.51047965	0.95328738
1.79000000	-1.72179833	-133.31513922	73.51583290	0.95772365
1.80000000	-1.71220056	-134.05032429	73.52117985	0.96181416
1.81000000	-1.70256150	-134.78556279	73.52652005	0.96606785
1.82000000	-1.69287696	-135.52085467	73.53185589	0.97099399
1.83000000	-1.68313773	-136.25619991	73.53719245	0.97708441
1.84000000	-1.67332986	-136.99159855	73.54253733	0.98479578
1.85000000	-1.66343506	-137.72705072	73.54790035	0.99453188
1.86000000	-1.65343135	-138.46255665	73.55329317	1.00662572
1.87000000	-1.64329386	-139.19811672	73.55872880	1.02132113
1.88000000	-1.63299579	-139.93373142	73.56422108	1.03875396
1.89000000	-1.62250961	-140.66940138	73.56978400	1.05893323
1.90000000	-1.61180841	-141.40512738	73.57543104	1.08172302
1.91000000	-1.60086742	-142.14091032	73.58117429	1.10682667
1.92000000	-1.58966571	-142.87675122	73.58702371	1.13377529
1.93000000	-1.57818790	-143.61265117	73.59298615	1.16192331
1.94000000	-1.56642595	-144.34861133	73.59906463	1.19045395
1.95000000	-1.55438076	-145.08463285	73.60525748	1.21839729
1.96000000	-1.54206359	-145.82071684	73.61155778	1.24466277
1.97000000	-1.52949698	-146.55686432	73.61795297	1.26808666
1.98000000	-1.51671525	-147.29307615	73.62442470	1.28749282
1.99000000	-1.50376426	-148.02935299	73.63094911	1.30176286
2.00000000	-1.49070043	-148.76569522	73.63749739	1.30990958
2.01000000	-1.47758913	-149.50210291	73.64403671	1.31114609
2.02000000	-1.46450234	-150.23857580	73.65053142	1.30494268
2.03000000	-1.45151589	-150.97511326	73.65694452	1.29106440
2.04000000	-1.43870642	-151.71171430	73.66323915	1.26958480
2.05000000	-1.42614833	-152.44837753	73.66938010	1.24087455
2.06000000	-1.41391095	-153.18510128	73.67533511	1.20556678
2.07000000	-1.40205619	-153.92188352	73.68107601	1.16450450
2.08000000	-1.39063675	-154.65872201	73.68657945	1.11867686
2.09000000	-1.37969498	-155.39561426	73.69182741	1.06915203
2.10000000	-1.36926242	-156.13255766	73.69680726	1.01701343
2.11000000	-1.35935993	-156.86954949	73.70151164	0.96330482
2.12000000	-1.34999834	-157.60658697	73.70593803	0.90898756
2.13000000	-1.34117936	-158.34366733	73.71008824	0.85491120
