i	E(i)	g[i]
6	-32756.000000	3.979370
8	-32752.000000	9.247803
10	-32748.000000	12.662964
12	-32744.000000	17.431396
14	-32740.000000	20.024780
16	-32736.000000	27.118164
18	-32732.000000	30.831421
20	-32728.000000	37.968628
22	-32724.000000	41.002930
24	-32720.000000	46.032349
26	-32716.000000	48.930054
28	-32712.000000	53.835571
30	-32708.000000	56.651978
32	-32704.000000	61.378662
34	-32700.000000	64.578247
36	-32696.000000	69.585693
38	-32692.000000	72.453125
40	-32688.000000	77.106567
42	-32684.000000	80.541016
44	-32680.000000	84.574585
46	-32676.000000	87.817261
48	-32672.000000	91.632446
50	-32668.000000	95.175659
52	-32664.000000	99.240356
54	-32660.000000	101.868286
56	-32656.000000	105.983276
58	-32652.000000	109.513062
60	-32648.000000	113.861450
62	-32644.000000	117.214233
64	-32640.000000	120.515503
66	-32636.000000	124.461304
68	-32632.000000	127.604004
70	-32628.000000	131.080200
72	-32624.000000	135.002075
74	-32620.000000	137.791748
76	-32616.000000	141.614258
78	-32612.000000	144.542114
80	-32608.000000	148.119873
82	-32604.000000	151.381592
84	-32600.000000	154.806641
86	-32596.000000	157.766724
88	-32592.000000	161.248901
90	-32588.000000	164.509277
92	-32584.000000	167.717651
94	-32580.000000	171.165161
96	-32576.000000	174.080200
98	-32572.000000	177.428467
100	-32568.000000	180.610107
102	-32564.000000	183.602051
104	-32560.000000	187.482056
106	-32556.000000	190.360718
108	-32552.000000	194.086060
110	-32548.000000	197.008057
112	-32544.000000	200.314819
114	-32540.000000	203.316650
116	-32536.000000	206.558350
118	-32532.000000	209.730957
120	-32528.000000	213.343384
122	-32524.000000	216.386230
124	-32520.000000	219.589966
126	-32516.000000	223.058716
128	-32512.000000	225.814575
130	-32508.000000	229.356323
132	-32504.000000	232.499634
134	-32500.000000	235.635742
136	-32496.000000	238.374634
138	-32492.000000	242.083740
140	-32488.000000	245.154053
142	-32484.000000	248.588013
144	-32480.000000	251.424561
146	-32476.000000	254.593506
148	-32472.000000	257.533813
150	-32468.000000	261.005859
152	-32464.000000	263.869019
154	-32460.000000	267.043091
156	-32456.000000	269.987671
158	-32452.000000	273.337769
160	-32448.000000	276.473389
162	-32444.000000	279.915283
164	-32440.000000	282.792603
166	-32436.000000	286.207764
168	-32432.000000	288.680298
170	-32428.000000	292.266113
172	-32424.000000	295.040894
174	-32420.000000	298.218994
176	-32416.000000	300.918335
178	-32412.000000	304.201782
180	-32408.000000	307.082520
182	-32404.000000	310.431030
184	-32400.000000	313.430298
186	-32396.000000	316.317871
188	-32392.000000	319.330566
190	-32388.000000	322.071899
192	-32384.000000	325.161377
194	-32380.000000	328.319336
196	-32376.000000	331.386841
198	-32372.000000	334.330444
200	-32368.000000	337.200073
202	-32364.000000	340.428223
204	-32360.000000	342.991821
206	-32356.000000	346.196777
208	-32352.000000	348.743286
210	-32348.000000	351.647461
212	-32344.000000	354.744141
214	-32340.000000	357.457886
216	-32336.000000	360.553467
218	-32332.000000	363.455322
220	-32328.000000	366.638306
222	-32324.000000	369.454346
224	-32320.000000	372.422485
226	-32316.000000	375.036987
228	-32312.000000	378.265625
230	-32308.000000	381.030640
232	-32304.000000	384.069824
234	-32300.000000	386.874023
236	-32296.000000	389.743286
238	-32292.000000	392.530273
240	-32288.000000	395.738892
242	-32284.000000	398.530640
244	-32280.000000	401.493164
246	-32276.000000	404.045898
248	-32272.000000	406.795654
250	-32268.000000	409.985962
252	-32264.000000	412.761597
254	-32260.000000	415.520630
256	-32256.000000	418.549683
258	-32252.000000	421.433105
260	-32248.000000	424.316162
262	-32244.000000	427.020142
264	-32240.000000	430.068604
266	-32236.000000	432.714478
268	-32232.000000	435.594360
270	-32228.000000	438.489746
272	-32224.000000	441.179688
274	-32220.000000	444.070923
276	-32216.000000	446.748047
278	-32212.000000	449.661499
280	-32208.000000	452.222656
282	-32204.000000	455.073364
284	-32200.000000	458.108154
286	-32196.000000	460.886230
288	-32192.000000	463.653687
290	-32188.000000	466.317383
292	-32184.000000	469.054077
294	-32180.000000	471.988403
296	-32176.000000	474.898560
298	-32172.000000	477.729370
300	-32168.000000	480.778076
302	-32164.000000	483.445190
304	-32160.000000	486.162842
306	-32156.000000	489.058105
308	-32152.000000	491.635986
310	-32148.000000	494.581055
312	-32144.000000	497.200684
314	-32140.000000	500.035645
316	-32136.000000	502.652100
318	-32132.000000	505.266968
320	-32128.000000	508.290039
322	-32124.000000	510.824097
324	-32120.000000	513.744507
326	-32116.000000	516.148926
328	-32112.000000	519.090576
330	-32108.000000	521.808228
332	-32104.000000	524.498047
334	-32100.000000	527.156860
336	-32096.000000	529.790161
338	-32092.000000	532.423950
340	-32088.000000	535.116699
342	-32084.000000	537.783447
344	-32080.000000	540.559204
346	-32076.000000	543.352173
348	-32072.000000	546.062988
350	-32068.000000	548.740234
352	-32064.000000	551.418091
354	-32060.000000	554.051270
356	-32056.000000	556.658203
358	-32052.000000	559.433472
360	-32048.000000	562.275391
362	-32044.000000	565.109619
364	-32040.000000	567.961548
366	-32036.000000	570.802124
368	-32032.000000	573.406860
370	-32028.000000	576.145142
372	-32024.000000	578.757935
374	-32020.000000	581.507080
376	-32016.000000	584.211182
378	-32012.000000	586.696167
380	-32008.000000	589.717651
382	-32004.000000	592.210205
384	-32000.000000	595.115723
386	-31996.000000	597.569092
388	-31992.000000	600.431396
390	-31988.000000	602.893799
392	-31984.000000	605.485352
394	-31980.000000	608.058350
396	-31976.000000	610.642822
398	-31972.000000	613.325806
400	-31968.000000	615.932495
402	-31964.000000	618.584229
404	-31960.000000	621.122925
406	-31956.000000	623.781128
408	-31952.000000	626.316956
410	-31948.000000	629.156189
412	-31944.000000	631.828674
414	-31940.000000	600.925995
416	-31936.000000	603.521523
418	-31932.000000	606.375961
420	-31928.000000	609.000763
422	-31924.000000	611.681305
424	-31920.000000	614.341911
426	-31916.000000	616.979744
428	-31912.000000	619.693146
430	-31908.000000	622.320854
432	-31904.000000	624.994133
434	-31900.000000	627.592575
436	-31896.000000	630.209557
438	-31892.000000	632.855972
440	-31888.000000	635.443100
442	-31884.000000	638.125496
444	-31880.000000	640.751099
446	-31876.000000	643.441254
448	-31872.000000	646.083847
450	-31868.000000	648.749550
452	-31864.000000	651.423264
454	-31860.000000	654.046013
456	-31856.000000	656.681664
458	-31852.000000	659.239395
460	-31848.000000	661.933998
462	-31844.000000	664.474052
464	-31840.000000	667.194656
466	-31836.000000	669.745605
468	-31832.000000	672.397255
470	-31828.000000	674.981239
472	-31824.000000	677.626915
474	-31820.000000	680.220604
476	-31816.000000	682.814568
478	-31812.000000	685.434448
480	-31808.000000	688.042274
482	-31804.000000	690.599640
484	-31800.000000	693.178047
486	-31796.000000	695.762627
488	-31792.000000	698.395493
490	-31788.000000	700.954765
492	-31784.000000	703.580116
494	-31780.000000	706.153717
496	-31776.000000	708.717453
498	-31772.000000	711.335007
500	-31768.000000	713.905479
502	-31764.000000	716.480057
504	-31760.000000	719.046005
506	-31756.000000	721.654633
508	-31752.000000	724.260033
510	-31748.000000	726.803375
512	-31744.000000	729.406929
514	-31740.000000	731.943398
516	-31736.000000	734.484505
518	-31732.000000	737.032104
520	-31728.000000	739.635475
522	-31724.000000	742.179123
524	-31720.000000	744.711426
526	-31716.000000	747.280243
528	-31712.000000	749.830307
530	-31708.000000	752.355438
532	-31704.000000	754.972237
534	-31700.000000	757.508759
536	-31696.000000	760.018700
538	-31692.000000	762.533104
540	-31688.000000	765.124878
542	-31684.000000	767.651627
544	-31680.000000	770.235397
546	-31676.000000	772.754753
548	-31672.000000	775.282562
550	-31668.000000	777.790916
552	-31664.000000	780.349091
554	-31660.000000	782.923538
556	-31656.000000	785.409042
558	-31652.000000	787.936134
560	-31648.000000	790.449707
562	-31644.000000	792.979568
564	-31640.000000	795.476654
566	-31636.000000	798.047073
568	-31632.000000	800.525681
570	-31628.000000	803.060204
572	-31624.000000	805.556602
574	-31620.000000	808.129440
576	-31616.000000	810.611183
578	-31612.000000	813.145576
580	-31608.000000	815.644493
582	-31604.000000	818.155426
584	-31600.000000	820.678078
586	-31596.000000	823.214333
588	-31592.000000	825.672363
590	-31588.000000	828.210938
592	-31584.000000	830.710106
594	-31580.000000	833.221771
596	-31576.000000	835.707031
598	-31572.000000	838.194412
600	-31568.000000	840.731995
602	-31564.000000	843.165581
604	-31560.000000	845.722404
606	-31556.000000	848.235512
608	-31552.000000	850.725388
610	-31548.000000	853.223465
612	-31544.000000	855.695938
614	-31540.000000	858.194611
616	-31536.000000	860.633240
618	-31532.000000	863.129166
620	-31528.000000	865.638878
622	-31524.000000	868.113190
624	-31520.000000	870.589104
626	-31516.000000	873.084465
628	-31512.000000	875.515961
630	-31508.000000	878.040596
632	-31504.000000	880.537544
634	-31500.000000	882.977982
636	-31496.000000	885.433334
638	-31492.000000	887.883850
640	-31488.000000	890.372040
642	-31484.000000	892.839996
644	-31480.000000	895.327393
646	-31476.000000	897.807678
648	-31472.000000	900.266350
650	-31468.000000	902.723167
652	-31464.000000	905.193604
