i	E(i)	g[i]
324	520.000000	10.500000
326	524.000000	10.250000
328	528.000000	10.000000
330	532.000000	11.500000
332	536.000000	10.500000
334	540.000000	9.000000
336	544.000000	9.750000
338	548.000000	9.500000
340	552.000000	8.500000
342	556.000000	10.250000
344	560.000000	8.500000
346	564.000000	10.750000
348	568.000000	13.000000
350	572.000000	11.500000
352	576.000000	15.000000
354	580.000000	14.500000
356	584.000000	14.750000
358	588.000000	14.500000
360	592.000000	13.250000
362	596.000000	13.500000
364	600.000000	14.000000
366	604.000000	11.750000
368	608.000000	11.750000
370	612.000000	13.250000
372	616.000000	11.500000
374	620.000000	10.250000
376	624.000000	9.750000
378	628.000000	9.000000
380	632.000000	11.500000
382	636.000000	12.500000
384	640.000000	10.750000
386	644.000000	10.750000
388	648.000000	12.750000
390	652.000000	11.750000
392	656.000000	12.250000
394	660.000000	12.000000
396	664.000000	13.000000
398	668.000000	13.750000
400	672.000000	14.500000
402	676.000000	14.750000
404	680.000000	15.250000
406	684.000000	15.750000
408	688.000000	18.500000
410	692.000000	16.000000
412	696.000000	16.000000
414	700.000000	14.000000
416	704.000000	13.250000
418	708.000000	13.000000
420	712.000000	10.500000
422	716.000000	11.250000
424	720.000000	11.750000
426	724.000000	12.000000
428	728.000000	11.750000
430	732.000000	11.000000
432	736.000000	9.500000
434	740.000000	10.250000
436	744.000000	10.250000
438	748.000000	10.750000
440	752.000000	10.500000
442	756.000000	8.250000
444	760.000000	8.750000
446	764.000000	7.000000
448	768.000000	8.250000
450	772.000000	9.000000
452	776.000000	9.750000
454	780.000000	9.250000
456	784.000000	7.500000
458	788.000000	8.250000
460	792.000000	5.500000
462	796.000000	3.500000
464	800.000000	5.750000
466	804.000000	7.500000
468	808.000000	7.500000
470	812.000000	6.000000
472	816.000000	6.500000
474	820.000000	7.000000
476	824.000000	5.500000
478	828.000000	3.750000
480	832.000000	0.000000
482	836.000000	1.500000
484	840.000000	0.750000
486	844.000000	2.750000
488	848.000000	2.500000
490	852.000000	4.500000
492	856.000000	7.750000
494	860.000000	9.250000
496	864.000000	10.250000
498	868.000000	10.750000
500	872.000000	12.250000
502	876.000000	12.000000
504	880.000000	11.000000
506	884.000000	12.750000
508	888.000000	14.500000
510	892.000000	15.250000
512	896.000000	17.750000
514	900.000000	16.500000
516	904.000000	15.500000
518	908.000000	14.750000
520	912.000000	14.500000
522	916.000000	15.000000
524	920.000000	13.500000
526	924.000000	12.250000
528	928.000000	13.000000
530	932.000000	12.750000
532	936.000000	13.500000
534	940.000000	12.000000
536	944.000000	11.250000
538	948.000000	13.750000
540	952.000000	15.500000
542	956.000000	14.250000
544	960.000000	13.750000
546	964.000000	13.000000
548	968.000000	7.750000
550	972.000000	10.750000
552	976.000000	11.500000
554	980.000000	10.500000
556	984.000000	11.500000
558	988.000000	14.000000
560	992.000000	14.000000
562	996.000000	13.000000
564	1000.000000	15.750000
566	1004.000000	16.000000
568	1008.000000	16.000000
570	1012.000000	15.750000
572	1016.000000	16.750000
574	1020.000000	16.750000
576	1024.000000	13.750000
578	1028.000000	16.750000
580	1032.000000	13.000000
582	1036.000000	14.250000
584	1040.000000	12.750000
586	1044.000000	12.250000
588	1048.000000	15.250000
590	1052.000000	16.250000
592	1056.000000	18.500000
594	1060.000000	17.500000
596	1064.000000	16.500000
598	1068.000000	18.000000
600	1072.000000	21.000000
602	1076.000000	22.500000
604	1080.000000	22.500000
606	1084.000000	24.500000
608	1088.000000	25.500000
610	1092.000000	28.000000
612	1096.000000	29.000000
614	1100.000000	32.500000
616	1104.000000	32.000000
618	1108.000000	31.000000
620	1112.000000	35.000000
622	1116.000000	36.500000
624	1120.000000	35.000000
626	1124.000000	37.500000
628	1128.000000	38.000000
630	1132.000000	38.000000
632	1136.000000	38.000000
634	1140.000000	39.500000
636	1144.000000	39.000000
638	1148.000000	35.500000
640	1152.000000	45.000000
642	1156.000000	46.500000
644	1160.000000	48.500000
646	1164.000000	48.000000
648	1168.000000	47.500000
650	1172.000000	48.000000
652	1176.000000	49.500000
654	1180.000000	50.500000
656	1184.000000	49.000000
658	1188.000000	48.000000
660	1192.000000	52.000000
662	1196.000000	54.500000
664	1200.000000	55.500000
666	1204.000000	60.000000
668	1208.000000	56.000000
670	1212.000000	57.000000
672	1216.000000	59.000000
674	1220.000000	59.500000
676	1224.000000	60.500000
678	1228.000000	61.000000
680	1232.000000	63.500000
682	1236.000000	65.500000
684	1240.000000	70.000000
686	1244.000000	68.500000
688	1248.000000	67.000000
690	1252.000000	67.000000
692	1256.000000	70.000000
694	1260.000000	67.500000
696	1264.000000	68.000000
698	1268.000000	66.000000
700	1272.000000	70.000000
702	1276.000000	72.000000
704	1280.000000	72.500000
706	1284.000000	72.000000
708	1288.000000	71.500000
710	1292.000000	75.000000
712	1296.000000	71.500000
714	1300.000000	77.500000
716	1304.000000	78.500000
