i	E(i)	g[i]
6	-500.000000	0.591429
8	-496.000000	1.577728
10	-492.000000	1.630013
12	-488.000000	4.754311
14	-484.000000	5.793940
16	-480.000000	7.558550
18	-476.000000	9.743614
20	-472.000000	11.399981
22	-468.000000	13.576237
24	-464.000000	15.211887
26	-460.000000	16.832882
28	-456.000000	18.926435
30	-452.000000	20.986760
32	-448.000000	23.019453
34	-444.000000	25.032131
36	-440.000000	27.028689
38	-436.000000	28.990786
40	-432.000000	30.947463
42	-428.000000	32.878508
44	-424.000000	34.792121
46	-420.000000	36.690071
48	-416.000000	38.565928
50	-412.000000	40.436234
52	-408.000000	42.291024
54	-404.000000	44.137204
56	-400.000000	45.961612
58	-396.000000	47.788893
60	-392.000000	49.599850
62	-388.000000	51.401408
64	-384.000000	53.186821
66	-380.000000	54.967747
68	-376.000000	56.743680
70	-372.000000	58.507129
72	-368.000000	60.261986
74	-364.000000	62.014142
76	-360.000000	63.761190
78	-356.000000	65.501488
80	-352.000000	67.237587
82	-348.000000	68.967938
84	-344.000000	70.689623
86	-340.000000	72.406937
88	-336.000000	74.125077
90	-332.000000	75.832582
92	-328.000000	77.537162
94	-324.000000	79.235844
96	-320.000000	80.935479
98	-316.000000	82.625099
100	-312.000000	84.310432
102	-308.000000	85.993418
104	-304.000000	87.663282
106	-300.000000	89.335744
108	-296.000000	90.995752
110	-292.000000	92.651341
112	-288.000000	94.298432
114	-284.000000	95.937803
116	-280.000000	97.563209
118	-276.000000	99.178740
120	-272.000000	100.788663
122	-268.000000	102.386185
124	-264.000000	103.974194
126	-260.000000	105.551282
128	-256.000000	107.115879
130	-252.000000	108.666752
132	-248.000000	110.204588
134	-244.000000	111.732834
136	-240.000000	113.243632
138	-236.000000	114.742717
140	-232.000000	116.223373
142	-228.000000	117.694875
144	-224.000000	119.152581
146	-220.000000	120.592283
148	-216.000000	122.017809
150	-212.000000	123.425010
152	-208.000000	124.817175
154	-204.000000	126.198727
156	-200.000000	127.558592
158	-196.000000	128.904853
160	-192.000000	130.234633
162	-188.000000	131.546685
164	-184.000000	132.841164
166	-180.000000	134.117842
168	-176.000000	135.376519
170	-172.000000	136.616569
172	-168.000000	137.838551
174	-164.000000	139.039454
176	-160.000000	140.222250
178	-156.000000	141.386177
180	-152.000000	142.528131
182	-148.000000	143.650974
184	-144.000000	144.749624
186	-140.000000	145.828496
188	-136.000000	146.885461
190	-132.000000	147.925561
192	-128.000000	148.939802
194	-124.000000	149.934864
196	-120.000000	150.903930
198	-116.000000	151.851835
200	-112.000000	152.775405
202	-108.000000	153.676038
204	-104.000000	154.555631
206	-100.000000	155.410904
208	-96.000000	156.240312
210	-92.000000	157.047365
212	-88.000000	157.830333
214	-84.000000	158.585038
216	-80.000000	159.319243
218	-76.000000	160.023033
220	-72.000000	160.707480
222	-68.000000	161.362163
224	-64.000000	161.990322
226	-60.000000	162.594014
228	-56.000000	163.172457
230	-52.000000	163.721111
232	-48.000000	164.242705
234	-44.000000	164.737444
236	-40.000000	165.203149
238	-36.000000	165.639764
240	-32.000000	166.050579
242	-28.000000	166.433292
244	-24.000000	166.791260
246	-20.000000	167.115743
248	-16.000000	167.412937
250	-12.000000	167.679921
252	-8.000000	167.920123
254	-4.000000	168.131966
256	0.000000	168.314009
258	4.000000	168.467644
260	8.000000	168.591635
262	12.000000	168.687497
264	16.000000	168.752082
266	20.000000	168.789432
268	24.000000	168.795363
270	28.000000	168.772852
272	32.000000	168.718992
274	36.000000	168.636699
276	40.000000	168.526440
278	44.000000	168.386694
280	48.000000	168.219534
282	52.000000	168.020187
284	56.000000	167.796290
286	60.000000	167.540240
288	64.000000	167.257221
290	68.000000	166.946150
292	72.000000	166.602930
294	76.000000	166.231472
296	80.000000	165.835165
298	84.000000	165.410871
300	88.000000	164.956136
302	92.000000	164.473281
304	96.000000	163.965692
306	100.000000	163.431088
308	104.000000	162.870149
310	108.000000	162.282951
312	112.000000	161.669469
314	116.000000	161.030037
316	120.000000	160.361959
318	124.000000	159.668391
320	128.000000	158.948106
322	132.000000	158.204163
324	136.000000	157.439516
326	140.000000	156.648534
328	144.000000	155.828170
330	148.000000	154.989096
332	152.000000	154.117502
334	156.000000	153.230163
336	160.000000	152.313726
338	164.000000	151.379724
340	168.000000	150.423404
342	172.000000	149.443583
344	176.000000	148.441357
346	180.000000	147.416830
348	184.000000	146.369944
350	188.000000	145.301864
352	192.000000	144.210572
354	196.000000	143.101919
356	200.000000	141.968067
358	204.000000	140.821548
360	208.000000	139.652910
362	212.000000	138.462644
364	216.000000	137.254991
366	220.000000	136.028439
368	224.000000	134.782839
370	228.000000	133.516633
372	232.000000	132.231821
374	236.000000	130.930606
376	240.000000	129.616730
378	244.000000	128.279229
380	248.000000	126.927574
382	252.000000	125.557382
384	256.000000	124.173929
386	260.000000	122.770327
388	264.000000	121.351952
390	268.000000	119.916717
392	272.000000	118.467273
394	276.000000	117.002397
396	280.000000	115.525964
398	284.000000	114.036636
400	288.000000	112.532957
402	292.000000	111.013699
404	296.000000	109.484098
406	300.000000	107.941100
408	304.000000	106.379691
410	308.000000	104.810311
412	312.000000	103.230391
414	316.000000	101.636852
416	320.000000	100.033246
418	324.000000	98.418583
420	328.000000	96.793785
422	332.000000	95.161570
424	336.000000	93.523209
426	340.000000	91.871509
428	344.000000	90.211626
430	348.000000	88.544639
432	352.000000	86.871971
434	356.000000	85.193196
436	360.000000	83.507055
438	364.000000	81.818643
440	368.000000	80.126456
442	372.000000	78.427418
444	376.000000	76.728197
446	380.000000	75.023057
448	384.000000	73.306143
450	388.000000	71.592712
452	392.000000	69.871353
454	396.000000	68.146020
456	400.000000	66.413233
458	404.000000	64.678317
460	408.000000	62.941526
462	412.000000	61.194352
464	416.000000	59.439028
466	420.000000	57.678894
468	424.000000	55.908786
470	428.000000	54.132360
472	432.000000	52.344101
474	436.000000	50.557158
476	440.000000	48.750211
478	444.000000	46.935728
480	448.000000	45.112022
482	452.000000	43.272667
484	456.000000	41.425307
486	460.000000	39.557151
488	464.000000	37.681288
490	468.000000	36.287719
492	472.000000	34.919515
494	476.000000	33.003000
496	480.000000	31.679939
498	484.000000	29.718553
500	488.000000	28.472205
502	492.000000	27.382847
504	496.000000	25.411872
506	500.000000	24.718037
508	504.000000	25.609804
510	508.000000	23.600470
512	512.000000	0.000000
