T	Ut	Ft	St	Ct
0.01000000	-1.96875000	-82.60178216	8063.30321591	0.00000000
0.02000000	-1.96875000	-163.23481432	8063.30321591	0.00000000
0.03000000	-1.96875000	-243.86784648	8063.30321591	0.00000000
0.04000000	-1.96875000	-324.50087864	8063.30321591	0.00000000
0.05000000	-1.96875000	-405.13391080	8063.30321591	0.00000000
0.06000000	-1.96875000	-485.76694295	8063.30321591	0.00000000
0.07000000	-1.96875000	-566.39997511	8063.30321591	0.00000000
0.08000000	-1.96875000	-647.03300727	8063.30321591	0.00000000
0.09000000	-1.96875000	-727.66603943	8063.30321591	0.00000000
0.10000000	-1.96875000	-808.29907159	8063.30321591	0.00000000
0.11000000	-1.96875000	-888.93210375	8063.30321591	-0.00000000
0.12000000	-1.96875000	-969.56513591	8063.30321591	-0.00000000
0.13000000	-1.96875000	-1050.19816807	8063.30321591	0.00000000
0.14000000	-1.96875000	-1130.83120023	8063.30321591	0.00000000
0.15000000	-1.96875000	-1211.46423239	8063.30321591	0.00000000
0.16000000	-1.96875000	-1292.09726455	8063.30321591	0.00000000
0.17000000	-1.96875000	-1372.73029670	8063.30321591	0.00000000
0.18000000	-1.96875000	-1453.36332886	8063.30321591	0.00000000
0.19000000	-1.96875000	-1533.99636102	8063.30321591	0.00000000
0.20000000	-1.96875000	-1614.62939318	8063.30321591	0.00000001
0.21000000	-1.96875000	-1695.26242534	8063.30321591	0.00000002
0.22000000	-1.96875000	-1775.89545750	8063.30321591	0.00000003
0.23000000	-1.96875000	-1856.52848966	8063.30321592	0.00000007
0.24000000	-1.96875000	-1937.16152182	8063.30321592	0.00000013
0.25000000	-1.96875000	-2017.79455398	8063.30321593	0.00000023
0.26000000	-1.96874999	-2098.42758614	8063.30321594	0.00000039
0.27000000	-1.96874999	-2179.06061830	8063.30321596	0.00000064
0.28000000	-1.96874998	-2259.69365046	8063.30321599	0.00000101
0.29000000	-1.96874997	-2340.32668262	8063.30321603	0.00000154
0.30000000	-1.96874995	-2420.95971478	8063.30321610	0.00000228
0.31000000	-1.96874992	-2501.59274694	8063.30321619	0.00000328
0.32000000	-1.96874988	-2582.22577910	8063.30321631	0.00000462
0.33000000	-1.96874983	-2662.85881127	8063.30321648	0.00000634
0.34000000	-1.96874975	-2743.49184343	8063.30321670	0.00000854
0.35000000	-1.96874965	-2824.12487560	8063.30321698	0.00001128
0.36000000	-1.96874953	-2904.75790777	8063.30321735	0.00001467
0.37000000	-1.96874936	-2985.39093995	8063.30321780	0.00001877
0.38000000	-1.96874915	-3066.02397213	8063.30321837	0.00002370
0.39000000	-1.96874888	-3146.65700431	8063.30321906	0.00002953
0.40000000	-1.96874855	-3227.29003651	8063.30321989	0.00003637
0.41000000	-1.96874815	-3307.92306871	8063.30322088	0.00004433
0.42000000	-1.96874766	-3388.55610093	8063.30322206	0.00005349
0.43000000	-1.96874708	-3469.18913315	8063.30322344	0.00006398
0.44000000	-1.96874638	-3549.82216540	8063.30322504	0.00007591
0.45000000	-1.96874555	-3630.45519766	8063.30322689	0.00008938
0.46000000	-1.96874459	-3711.08822994	8063.30322902	0.00010454
0.47000000	-1.96874346	-3791.72126224	8063.30323145	0.00012151
0.48000000	-1.96874215	-3872.35429457	8063.30323420	0.00014045
0.49000000	-1.96874064	-3952.98732692	8063.30323731	0.00016151
0.50000000	-1.96873891	-4033.62035931	8063.30324080	0.00018486
0.51000000	-1.96873693	-4114.25339174	8063.30324472	0.00021070
0.52000000	-1.96873469	-4194.88642421	8063.30324908	0.00023924
0.53000000	-1.96873214	-4275.51945672	8063.30325393	0.00027070
0.54000000	-1.96872926	-4356.15248929	8063.30325931	0.00030533
0.55000000	-1.96872602	-4436.78552191	8063.30326525	0.00034342
0.56000000	-1.96872238	-4517.41855460	8063.30327181	0.00038526
0.57000000	-1.96871830	-4598.05158735	8063.30327903	0.00043117
0.58000000	-1.96871374	-4678.68462018	8063.30328696	0.00048151
0.59000000	-1.96870866	-4759.31765309	8063.30329565	0.00053665
0.60000000	-1.96870299	-4839.95068609	8063.30330517	0.00059700
0.61000000	-1.96869670	-4920.58371920	8063.30331557	0.00066300
0.62000000	-1.96868971	-5001.21675241	8063.30332693	0.00073511
0.63000000	-1.96868197	-5081.84978574	8063.30333931	0.00081382
0.64000000	-1.96867341	-5162.48281920	8063.30335279	0.00089965
0.65000000	-1.96866396	-5243.11585280	8063.30336745	0.00099314
0.66000000	-1.96865352	-5323.74888655	8063.30338338	0.00109486
0.67000000	-1.96864203	-5404.38192047	8063.30340066	0.00120540
0.68000000	-1.96862938	-5485.01495457	8063.30341939	0.00132539
0.69000000	-1.96861549	-5565.64798886	8063.30343968	0.00145546
0.70000000	-1.96860024	-5646.28102337	8063.30346162	0.00159627
0.71000000	-1.96858352	-5726.91405810	8063.30348532	0.00174851
0.72000000	-1.96856523	-5807.54709308	8063.30351091	0.00191288
0.73000000	-1.96854522	-5888.18012833	8063.30353850	0.00209009
0.74000000	-1.96852338	-5968.81316386	8063.30356821	0.00228087
0.75000000	-1.96849956	-6049.44619970	8063.30360019	0.00248598
0.76000000	-1.96847361	-6130.07923587	8063.30363455	0.00270618
0.77000000	-1.96844538	-6210.71227240	8063.30367145	0.00294223
0.78000000	-1.96841471	-6291.34530931	8063.30371102	0.00319493
0.79000000	-1.96838143	-6371.97834663	8063.30375342	0.00346507
0.80000000	-1.96834535	-6452.61138439	8063.30379880	0.00375345
0.81000000	-1.96830629	-6533.24442262	8063.30384731	0.00406087
0.82000000	-1.96826406	-6613.87746134	8063.30389912	0.00438817
0.83000000	-1.96821846	-6694.51050061	8063.30395440	0.00473617
0.84000000	-1.96816927	-6775.14354044	8063.30401330	0.00510568
0.85000000	-1.96811627	-6855.77658089	8063.30407602	0.00549755
0.86000000	-1.96805924	-6936.40962198	8063.30414272	0.00591261
0.87000000	-1.96799794	-7017.04266376	8063.30421358	0.00635170
0.88000000	-1.96793212	-7097.67570626	8063.30428880	0.00681565
0.89000000	-1.96786154	-7178.30874955	8063.30436855	0.00730530
0.90000000	-1.96778593	-7258.94179365	8063.30445302	0.00782149
0.91000000	-1.96770502	-7339.57483862	8063.30454242	0.00836504
0.92000000	-1.96761854	-7420.20788452	8063.30463694	0.00893678
0.93000000	-1.96752619	-7500.84093138	8063.30473677	0.00953751
0.94000000	-1.96742769	-7581.47397927	8063.30484211	0.01016805
0.95000000	-1.96732273	-7662.10702824	8063.30495318	0.01082917
0.96000000	-1.96721100	-7742.74007835	8063.30507016	0.01152163
0.97000000	-1.96709219	-7823.37312967	8063.30519328	0.01224618
0.98000000	-1.96696596	-7904.00618224	8063.30532273	0.01300351
0.99000000	-1.96683200	-7984.63923614	8063.30545873	0.01379432
1.00000000	-1.96668996	-8065.27229144	8063.30560147	0.01461921
1.01000000	-1.96653950	-8145.90534820	8063.30575118	0.01547878
1.02000000	-1.96638027	-8226.53840649	8063.30590805	0.01637354
1.03000000	-1.96621191	-8307.17146638	8063.30607230	0.01730394
1.04000000	-1.96603407	-8387.80452796	8063.30624412	0.01827037
1.05000000	-1.96584639	-8468.43759129	8063.30642372	0.01927311
1.06000000	-1.96564849	-8549.07065646	8063.30661129	0.02031236
1.07000000	-1.96544002	-8629.70372354	8063.30680703	0.02138820
1.08000000	-1.96522060	-8710.33679263	8063.30701113	0.02250060
1.09000000	-1.96498988	-8790.96986379	8063.30722377	0.02364939
1.10000000	-1.96474750	-8871.60293713	8063.30744512	0.02483426
1.11000000	-1.96449308	-8952.23601273	8063.30767536	0.02605474
1.12000000	-1.96422628	-9032.86909067	8063.30791463	0.02731022
1.13000000	-1.96394676	-9113.50217105	8063.30816309	0.02859986
1.14000000	-1.96365418	-9194.13525396	8063.30842086	0.02992268
1.15000000	-1.96334820	-9274.76833950	8063.30868808	0.03127748
1.16000000	-1.96302852	-9355.40142775	8063.30896485	0.03266285
1.17000000	-1.96269485	-9436.03451883	8063.30925126	0.03407718
1.18000000	-1.96234689	-9516.66761281	8063.30954739	0.03551864
1.19000000	-1.96198439	-9597.30070981	8063.30985329	0.03698518
1.20000000	-1.96160711	-9677.93380991	8063.31016900	0.03847452
1.21000000	-1.96121483	-9758.56691322	8063.31049453	0.03998417
1.22000000	-1.96080737	-9839.20001983	8063.31082989	0.04151145
1.23000000	-1.96038456	-9919.83312985	8063.31117504	0.04305343
1.24000000	-1.95994626	-10000.46624337	8063.31152992	0.04460704
1.25000000	-1.95949239	-10081.09936048	8063.31189448	0.04616899
1.26000000	-1.95902286	-10161.73248129	8063.31226859	0.04773587
1.27000000	-1.95853766	-10242.36560588	8063.31265214	0.04930412
1.28000000	-1.95803679	-10322.99873436	8063.31304498	0.05087006
1.29000000	-1.95752028	-10403.63186681	8063.31344692	0.05242997
1.30000000	-1.95698822	-10484.26500333	8063.31385777	0.05398005
1.31000000	-1.95644073	-10564.89814400	8063.31427731	0.05551651
1.32000000	-1.95587795	-10645.53128890	8063.31470527	0.05703559
1.33000000	-1.95530009	-10726.16443813	8063.31514139	0.05853361
1.34000000	-1.95470736	-10806.79759176	8063.31558537	0.06000701
1.35000000	-1.95410004	-10887.43074986	8063.31603691	0.06145238
1.36000000	-1.95347842	-10968.06391252	8063.31649566	0.06286653
1.37000000	-1.95284282	-11048.69707980	8063.31696130	0.06424656
1.38000000	-1.95219361	-11129.33025177	8063.31743345	0.06558983
1.39000000	-1.95153116	-11209.96342849	8063.31791175	0.06689412
1.40000000	-1.95085586	-11290.59661002	8063.31839583	0.06815757
1.41000000	-1.95016815	-11371.22979642	8063.31888530	0.06937882
