i	E(i)	g[i]
6	-32756.000000	0.542587
8	-32752.000000	8.371994
10	-32748.000000	9.888397
12	-32744.000000	16.560623
14	-32740.000000	18.208786
16	-32736.000000	24.613388
18	-32732.000000	27.014084
20	-32728.000000	32.807220
22	-32724.000000	34.936371
24	-32720.000000	40.566543
26	-32716.000000	42.824860
28	-32712.000000	48.188919
30	-32708.000000	50.524795
32	-32704.000000	55.533783
34	-32700.000000	58.446915
36	-32696.000000	62.860260
38	-32692.000000	66.100662
40	-32688.000000	70.680328
42	-32684.000000	73.769729
44	-32680.000000	78.071548
46	-32676.000000	81.020584
48	-32672.000000	85.150390
50	-32668.000000	88.432632
52	-32664.000000	92.204040
54	-32660.000000	95.593506
56	-32656.000000	99.230942
58	-32652.000000	102.761490
60	-32648.000000	106.444198
62	-32644.000000	109.668442
64	-32640.000000	113.398758
66	-32636.000000	116.481460
68	-32632.000000	120.454346
70	-32628.000000	123.419205
72	-32624.000000	127.338104
74	-32620.000000	130.477630
76	-32616.000000	134.070755
78	-32612.000000	137.184494
80	-32608.000000	140.703018
82	-32604.000000	144.136749
84	-32600.000000	147.592453
86	-32596.000000	151.026626
88	-32592.000000	154.173263
90	-32588.000000	157.565262
92	-32584.000000	160.862518
94	-32580.000000	164.128189
96	-32576.000000	167.527756
98	-32572.000000	170.750854
100	-32568.000000	174.003143
102	-32564.000000	177.282745
104	-32560.000000	180.426987
106	-32556.000000	183.689468
108	-32552.000000	186.849869
110	-32548.000000	190.082474
112	-32544.000000	193.284073
114	-32540.000000	196.486267
116	-32536.000000	199.679199
118	-32532.000000	203.105972
120	-32528.000000	206.125000
122	-32524.000000	209.442505
124	-32520.000000	212.532959
126	-32516.000000	215.779358
128	-32512.000000	219.016830
130	-32508.000000	222.180237
132	-32504.000000	225.245239
134	-32500.000000	228.379639
136	-32496.000000	231.466400
138	-32492.000000	234.725433
140	-32488.000000	237.857208
142	-32484.000000	241.013672
144	-32480.000000	244.051468
146	-32476.000000	247.147766
148	-32472.000000	250.236709
150	-32468.000000	253.448105
152	-32464.000000	256.363663
154	-32460.000000	259.667526
156	-32456.000000	262.525436
158	-32452.000000	265.841751
160	-32448.000000	268.639984
162	-32444.000000	271.820938
164	-32440.000000	274.707504
166	-32436.000000	277.828308
168	-32432.000000	280.799942
170	-32428.000000	283.935364
172	-32424.000000	286.841934
174	-32420.000000	290.027344
176	-32416.000000	292.874573
178	-32412.000000	296.011413
180	-32408.000000	299.088135
182	-32404.000000	301.973831
184	-32400.000000	305.073791
186	-32396.000000	307.958893
188	-32392.000000	311.122635
190	-32388.000000	313.999405
192	-32384.000000	317.020538
194	-32380.000000	320.012695
196	-32376.000000	323.074646
198	-32372.000000	326.051849
200	-32368.000000	329.015961
202	-32364.000000	331.978866
204	-32360.000000	334.942947
206	-32356.000000	337.887360
208	-32352.000000	340.898743
210	-32348.000000	343.891434
212	-32344.000000	346.809936
214	-32340.000000	349.861084
216	-32336.000000	352.694092
218	-32332.000000	355.782394
220	-32328.000000	358.658600
222	-32324.000000	361.674469
224	-32320.000000	364.461639
226	-32316.000000	367.532883
228	-32312.000000	370.393417
230	-32308.000000	373.325668
232	-32304.000000	376.192230
234	-32300.000000	379.151947
236	-32296.000000	382.062241
238	-32292.000000	384.979965
240	-32288.000000	387.864349
242	-32284.000000	390.850189
244	-32280.000000	393.572952
246	-32276.000000	396.601486
248	-32272.000000	399.314072
250	-32268.000000	402.217895
252	-32264.000000	405.107605
254	-32260.000000	407.998794
256	-32256.000000	410.781128
258	-32252.000000	413.572067
260	-32248.000000	416.572967
262	-32244.000000	419.252029
264	-32240.000000	422.235687
266	-32236.000000	425.101395
268	-32232.000000	427.970032
270	-32228.000000	430.726013
272	-32224.000000	433.704910
274	-32220.000000	436.466888
276	-32216.000000	439.416916
278	-32212.000000	442.184463
280	-32208.000000	444.944244
282	-32204.000000	447.869354
284	-32200.000000	450.602585
286	-32196.000000	453.466064
288	-32192.000000	456.207336
290	-32188.000000	459.105545
292	-32184.000000	461.909637
294	-32180.000000	464.623535
296	-32176.000000	467.400513
298	-32172.000000	470.311630
300	-32168.000000	472.994659
302	-32164.000000	475.944702
304	-32160.000000	478.669281
306	-32156.000000	481.587585
308	-32152.000000	484.223984
310	-32148.000000	487.105713
312	-32144.000000	489.818878
314	-32140.000000	492.708435
316	-32136.000000	495.480987
318	-32132.000000	498.347015
320	-32128.000000	501.030884
322	-32124.000000	503.819733
324	-32120.000000	506.543976
326	-32116.000000	509.217422
328	-32112.000000	512.022629
330	-32108.000000	514.663788
332	-32104.000000	517.442078
334	-32100.000000	520.121109
336	-32096.000000	522.956711
338	-32092.000000	525.706558
340	-32088.000000	528.315124
342	-32084.000000	531.242706
344	-32080.000000	533.905853
346	-32076.000000	536.676849
348	-32072.000000	539.412491
350	-32068.000000	542.138000
352	-32064.000000	544.810089
354	-32060.000000	547.474762
356	-32056.000000	550.349182
358	-32052.000000	553.037689
360	-32048.000000	555.659271
362	-32044.000000	558.366791
364	-32040.000000	561.036957
366	-32036.000000	563.666428
368	-32032.000000	566.436081
370	-32028.000000	569.138763
372	-32024.000000	571.845749
374	-32020.000000	574.581268
376	-32016.000000	577.230072
378	-32012.000000	580.070480
380	-32008.000000	582.693008
382	-32004.000000	585.439926
384	-32000.000000	588.217865
386	-31996.000000	590.776611
388	-31992.000000	593.535568
390	-31988.000000	596.199051
392	-31984.000000	598.961075
394	-31980.000000	601.538025
396	-31976.000000	604.251480
398	-31972.000000	606.778168
400	-31968.000000	609.430481
402	-31964.000000	612.151230
404	-31960.000000	614.725388
406	-31956.000000	617.432404
408	-31952.000000	620.087418
410	-31948.000000	622.759857
412	-31944.000000	625.335678
414	-31940.000000	628.008316
416	-31936.000000	630.701080
418	-31932.000000	633.321823
420	-31928.000000	635.958954
422	-31924.000000	638.600647
424	-31920.000000	641.328293
426	-31916.000000	644.043304
428	-31912.000000	646.574692
430	-31908.000000	649.272324
432	-31904.000000	651.911316
434	-31900.000000	654.623596
436	-31896.000000	657.098328
438	-31892.000000	659.923157
440	-31888.000000	662.678070
442	-31884.000000	665.087723
444	-31880.000000	667.716614
446	-31876.000000	670.292938
448	-31872.000000	672.792969
450	-31868.000000	675.315598
452	-31864.000000	678.067474
454	-31860.000000	680.653259
456	-31856.000000	683.105438
458	-31852.000000	685.712402
460	-31848.000000	688.326355
462	-31844.000000	691.103027
464	-31840.000000	693.655609
466	-31836.000000	696.287323
