i	E(i)	g[i]
6	-500.000000	0.000000
8	-496.000000	0.000000
10	-492.000000	1.165373
12	-488.000000	7.507320
14	-484.000000	2.608725
16	-480.000000	9.311726
18	-476.000000	14.592951
20	-472.000000	11.186083
22	-468.000000	16.759031
24	-464.000000	21.339350
26	-460.000000	18.839188
28	-456.000000	23.864580
30	-452.000000	27.953829
32	-448.000000	26.165705
34	-444.000000	30.763762
36	-440.000000	34.458031
38	-436.000000	33.173782
40	-432.000000	37.414045
42	-428.000000	40.831223
44	-424.000000	39.964081
46	-420.000000	43.852812
48	-416.000000	47.030056
50	-412.000000	46.534197
52	-408.000000	50.167133
54	-404.000000	53.108366
56	-400.000000	52.911781
58	-396.000000	56.436565
60	-392.000000	59.108923
62	-388.000000	59.262718
64	-384.000000	62.546488
66	-380.000000	65.028763
68	-376.000000	65.491636
70	-372.000000	68.549406
72	-368.000000	70.854681
74	-364.000000	71.589346
76	-360.000000	74.441967
78	-356.000000	76.636887
80	-352.000000	77.457632
82	-348.000000	80.260845
84	-344.000000	82.357344
86	-340.000000	83.329294
88	-336.000000	85.972193
90	-332.000000	87.994434
92	-328.000000	89.109648
94	-324.000000	91.607254
96	-320.000000	93.559237
98	-316.000000	94.796259
100	-312.000000	97.231192
102	-308.000000	98.993446
104	-304.000000	100.399841
106	-300.000000	102.694025
108	-296.000000	99.247075
110	-292.000000	99.980306
112	-288.000000	102.920254
114	-284.000000	104.726439
116	-280.000000	106.225158
118	-276.000000	108.388020
120	-272.000000	110.158608
122	-268.000000	111.725903
124	-264.000000	113.795790
126	-260.000000	115.557174
128	-256.000000	117.166639
130	-252.000000	119.184983
132	-248.000000	120.903769
134	-244.000000	122.531188
136	-240.000000	124.510987
138	-236.000000	126.218859
140	-232.000000	127.870068
142	-228.000000	129.793612
144	-224.000000	131.521746
146	-220.000000	133.163783
148	-216.000000	135.060823
150	-212.000000	136.777702
152	-208.000000	138.417061
154	-204.000000	140.264566
156	-200.000000	141.997941
158	-196.000000	143.626893
160	-192.000000	145.450912
162	-188.000000	147.158086
164	-184.000000	148.809502
166	-180.000000	150.605222
168	-176.000000	152.304563
170	-172.000000	153.975872
172	-168.000000	155.725852
174	-164.000000	157.407912
176	-160.000000	159.069970
178	-156.000000	160.809024
180	-152.000000	162.502707
182	-148.000000	164.133865
184	-144.000000	165.859500
186	-140.000000	167.540930
188	-136.000000	169.186152
190	-132.000000	170.897220
192	-128.000000	172.550372
194	-124.000000	174.205544
196	-120.000000	175.890449
198	-116.000000	177.541025
200	-112.000000	179.189876
202	-108.000000	180.860709
204	-104.000000	182.504145
206	-100.000000	184.136922
208	-96.000000	185.791195
210	-92.000000	180.459311
212	-88.000000	181.279169
214	-84.000000	183.763618
216	-80.000000	185.442851
218	-76.000000	187.040256
220	-72.000000	188.725735
222	-68.000000	190.398479
224	-64.000000	191.983976
226	-60.000000	193.663871
228	-56.000000	195.321861
230	-52.000000	196.915852
232	-48.000000	198.590407
234	-44.000000	200.211430
236	-40.000000	201.811061
238	-36.000000	203.470997
240	-32.000000	205.094470
242	-28.000000	206.676819
244	-24.000000	208.323061
246	-20.000000	209.953894
248	-16.000000	211.532510
250	-12.000000	213.169937
252	-8.000000	214.787912
254	-4.000000	216.373854
256	0.000000	218.004226
258	4.000000	219.609985
260	8.000000	221.186314
262	12.000000	222.802606
264	16.000000	224.384336
266	20.000000	225.973173
268	24.000000	227.566198
270	28.000000	229.149136
272	32.000000	230.704238
274	36.000000	232.325656
276	40.000000	233.901550
278	44.000000	235.450169
280	48.000000	237.050467
282	52.000000	238.610957
284	56.000000	240.170244
286	60.000000	241.752939
288	64.000000	243.312723
290	68.000000	244.872335
292	72.000000	246.443246
294	76.000000	247.987287
296	80.000000	249.547934
298	84.000000	251.113314
300	88.000000	252.646128
302	92.000000	254.190896
304	96.000000	255.762194
306	100.000000	257.303259
308	104.000000	258.833042
310	108.000000	260.380189
312	112.000000	261.930536
314	116.000000	255.924663
316	120.000000	256.782313
318	124.000000	259.031468
320	128.000000	260.596320
322	132.000000	262.157134
324	136.000000	263.692139
326	140.000000	265.270354
328	144.000000	266.820671
330	148.000000	268.356551
332	152.000000	269.911791
334	156.000000	271.454998
336	160.000000	272.990381
338	164.000000	274.543480
340	168.000000	276.069708
342	172.000000	277.604414
344	176.000000	279.135265
346	180.000000	280.658100
348	184.000000	282.202375
350	188.000000	283.717264
352	192.000000	285.242017
354	196.000000	286.774350
356	200.000000	288.299883
358	204.000000	289.812850
360	208.000000	291.334061
362	212.000000	292.837866
364	216.000000	294.360502
366	220.000000	295.856834
368	224.000000	297.372861
370	228.000000	298.892966
372	232.000000	300.385583
374	236.000000	301.894598
376	240.000000	303.404377
378	244.000000	304.896275
380	248.000000	306.414614
382	252.000000	307.896853
384	256.000000	309.396593
386	260.000000	310.908797
388	264.000000	312.390555
390	268.000000	313.889162
392	272.000000	315.381182
394	276.000000	316.866681
396	280.000000	318.346873
398	284.000000	319.841688
400	288.000000	321.322846
402	292.000000	322.793904
404	296.000000	324.282982
406	300.000000	325.752851
408	304.000000	327.230910
410	308.000000	328.717025
412	312.000000	330.182940
414	316.000000	331.656786
416	320.000000	333.134461
418	324.000000	334.594131
420	328.000000	336.061483
422	332.000000	337.526721
424	336.000000	338.980668
426	340.000000	340.445973
428	344.000000	341.908749
430	348.000000	343.367599
432	352.000000	344.817116
434	356.000000	346.273875
436	360.000000	347.731650
438	364.000000	349.192113
440	368.000000	350.636315
442	372.000000	352.091895
444	376.000000	353.548328
446	380.000000	354.992293
448	384.000000	356.433065
450	388.000000	357.878418
452	392.000000	359.322924
454	396.000000	360.765862
456	400.000000	362.207039
458	404.000000	363.640315
460	408.000000	365.081944
462	412.000000	366.518611
464	416.000000	367.953751
466	420.000000	369.391024
468	424.000000	370.820648
470	428.000000	372.259175
472	432.000000	373.686575
474	436.000000	375.111090
476	440.000000	376.540608
478	444.000000	377.972958
480	448.000000	379.398912
482	452.000000	380.823228
484	456.000000	382.242778
486	460.000000	383.666947
488	464.000000	385.084713
490	468.000000	386.496052
492	472.000000	387.924177
494	476.000000	389.331542
496	480.000000	390.749485
498	484.000000	392.161220
500	488.000000	393.576975
502	492.000000	394.984625
504	496.000000	396.394793
506	500.000000	397.792538
508	504.000000	399.198144
510	508.000000	400.599852
512	512.000000	402.000377
514	516.000000	403.409071
516	520.000000	404.807801
518	524.000000	406.214079
520	528.000000	407.611627
522	532.000000	409.014072
524	536.000000	410.405504
526	540.000000	411.811498
528	544.000000	413.202485
530	548.000000	414.584059
532	552.000000	415.985315
534	556.000000	417.379943
536	560.000000	418.753588
538	564.000000	420.155968
540	568.000000	421.535059
542	572.000000	422.929588
544	576.000000	424.300936
546	580.000000	425.695628
548	584.000000	427.070714
550	588.000000	428.456900
552	592.000000	429.833018
554	596.000000	431.212974
556	600.000000	432.600587
558	604.000000	433.970086
560	608.000000	435.342947
562	612.000000	436.722108
564	616.000000	438.092247
566	620.000000	439.467039
568	624.000000	440.843679
570	628.000000	442.220930
572	632.000000	443.582125
574	636.000000	444.948251
576	640.000000	446.317703
578	644.000000	447.681105
580	648.000000	449.045856
582	652.000000	450.415645
584	656.000000	451.771747
586	660.000000	453.143198
588	664.000000	454.506609
590	668.000000	455.872228
592	672.000000	457.224901
594	676.000000	458.578835
596	680.000000	459.938552
598	684.000000	461.293113
600	688.000000	462.650333
602	692.000000	464.001606
604	696.000000	465.359587
606	700.000000	466.709820
608	704.000000	468.061759
610	708.000000	469.415510
612	712.000000	470.758332
614	716.000000	472.114323
616	720.000000	473.450068
618	724.000000	474.796877
620	728.000000	476.146019
622	732.000000	477.486250
624	736.000000	478.826617
626	740.000000	480.170201
628	744.000000	481.511511
630	748.000000	482.846366
632	752.000000	484.187510
634	756.000000	485.528424
636	760.000000	486.866229
638	764.000000	488.205655
640	768.000000	489.537866
642	772.000000	490.879766
644	776.000000	492.205436
646	780.000000	493.544716
648	784.000000	494.873629
650	788.000000	496.199442
652	792.000000	497.532396
654	796.000000	498.863546
656	800.000000	500.184496
658	804.000000	501.519212
660	808.000000	502.845044
662	812.000000	504.173264
664	816.000000	505.495867
666	820.000000	506.825777
668	824.000000	508.146370
670	828.000000	509.462601
672	832.000000	510.796085
674	836.000000	512.113022
676	840.000000	513.431587
678	844.000000	514.751289
680	848.000000	516.073719
682	852.000000	517.392773
684	856.000000	518.707363
686	860.000000	520.024611
688	864.000000	521.348850
690	868.000000	522.653584
692	872.000000	523.972573
694	876.000000	525.289494
696	880.000000	526.594452
698	884.000000	527.910097
700	888.000000	529.226308
702	892.000000	530.528876
704	896.000000	531.834944
706	900.000000	533.148313
708	904.000000	534.452008
710	908.000000	535.752048
712	912.000000	537.061478
714	916.000000	538.361882
716	920.000000	539.668903
718	924.000000	540.970212
720	928.000000	542.270332
722	932.000000	543.573445
724	936.000000	544.877736
726	940.000000	546.176524
728	944.000000	547.471388
730	948.000000	548.768562
732	952.000000	550.069108
734	956.000000	551.362823
736	960.000000	552.659838
738	964.000000	553.951898
740	968.000000	555.250810
742	972.000000	556.534467
744	976.000000	557.829662
746	980.000000	559.119604
748	984.000000	560.410449
750	988.000000	561.702195
752	992.000000	562.988515
754	996.000000	564.280105
756	1000.000000	565.558947
758	1004.000000	566.853327
760	1008.000000	568.138008
762	1012.000000	569.417118
764	1016.000000	570.712143
766	1020.000000	571.985502
768	1024.000000	573.272284
770	1028.000000	574.557444
772	1032.000000	575.834289
774	1036.000000	577.110723
776	1040.000000	578.397300
778	1044.000000	579.671787
780	1048.000000	580.945628
782	1052.000000	582.227453
784	1056.000000	583.498394
786	1060.000000	584.778514
788	1064.000000	586.057298
790	1068.000000	587.333951
792	1072.000000	588.605289
794	1076.000000	589.879685
796	1080.000000	591.160882
798	1084.000000	592.434016
800	1088.000000	593.699265
802	1092.000000	594.975332
804	1096.000000	596.244755
806	1100.000000	597.515059
808	1104.000000	598.782806
810	1108.000000	600.046148
812	1112.000000	601.319244
814	1116.000000	602.585503
816	1120.000000	603.847753
818	1124.000000	605.112906
820	1128.000000	606.382297
822	1132.000000	607.642312
824	1136.000000	608.904516
826	1140.000000	610.165414
828	1144.000000	611.434392
830	1148.000000	612.689929
832	1152.000000	613.946465
834	1156.000000	615.216161
836	1160.000000	616.473023
838	1164.000000	617.725539
840	1168.000000	618.987420
842	1172.000000	620.243802
844	1176.000000	621.500032
846	1180.000000	622.755934
848	1184.000000	624.013384
850	1188.000000	625.265725
852	1192.000000	626.520423
854	1196.000000	627.774060
856	1200.000000	629.023486
858	1204.000000	630.276680
860	1208.000000	631.528302
862	1212.000000	632.776333
864	1216.000000	634.022651
866	1220.000000	635.274961
868	1224.000000	636.522754
870	1228.000000	637.770745
872	1232.000000	639.017001
874	1236.000000	640.269079
876	1240.000000	641.510659
878	1244.000000	642.755310
880	1248.000000	643.992752
882	1252.000000	645.241429
884	1256.000000	646.486806
886	1260.000000	647.724681
888	1264.000000	648.971510
890	1268.000000	650.213985
892	1272.000000	651.454908
894	1276.000000	652.686258
896	1280.000000	653.933449
898	1284.000000	655.170229
900	1288.000000	656.414160
902	1292.000000	657.648951
904	1296.000000	658.880995
906	1300.000000	660.126987
908	1304.000000	661.356813
910	1308.000000	662.591728
912	1312.000000	663.825212
914	1316.000000	665.062606
916	1320.000000	666.293750
918	1324.000000	667.523038
920	1328.000000	668.755395
922	1332.000000	669.984887
924	1336.000000	671.217051
926	1340.000000	672.447413
928	1344.000000	673.676214
930	1348.000000	674.908249
932	1352.000000	676.137628
934	1356.000000	677.361271
936	1360.000000	678.595815
938	1364.000000	679.818984
940	1368.000000	681.044566
942	1372.000000	682.279293
944	1376.000000	683.499801
946	1380.000000	684.723054
948	1384.000000	685.952424
950	1388.000000	687.172515
952	1392.000000	688.394103
954	1396.000000	689.622195
956	1400.000000	690.842085
958	1404.000000	692.064083
960	1408.000000	693.284615
962	1412.000000	694.501915
964	1416.000000	695.726596
966	1420.000000	696.944314
968	1424.000000	698.160507
970	1428.000000	699.383134
972	1432.000000	700.593900
974	1436.000000	701.816084
976	1440.000000	703.032603
978	1444.000000	704.244523
980	1448.000000	705.459802
982	1452.000000	706.675725
984	1456.000000	707.887800
986	1460.000000	709.096314
988	1464.000000	710.314351
990	1468.000000	711.523975
992	1472.000000	712.738005
994	1476.000000	713.949271
996	1480.000000	715.157297
998	1484.000000	716.368977
1000	1488.000000	717.575671
1002	1492.000000	718.784775
1004	1496.000000	719.993063
1006	1500.000000	721.201052
1008	1504.000000	722.408599
1010	1508.000000	723.617572
1012	1512.000000	724.819451
1014	1516.000000	726.026955
1016	1520.000000	727.231766
1018	1524.000000	728.443093
1020	1528.000000	729.641737
1022	1532.000000	730.843842
1024	1536.000000	732.051277
1026	1540.000000	733.253016
1028	1544.000000	734.450812
1030	1548.000000	735.655482
1032	1552.000000	736.862935
1034	1556.000000	738.058059
1036	1560.000000	739.259897
1038	1564.000000	740.461462
1040	1568.000000	741.665234
1042	1572.000000	742.865441
1044	1576.000000	744.059810
1046	1580.000000	745.259150
1048	1584.000000	746.458270
1050	1588.000000	747.654097
1052	1592.000000	748.851285
1054	1596.000000	750.044477
1056	1600.000000	751.241184
1058	1604.000000	752.434341
1060	1608.000000	753.635562
1062	1612.000000	754.825401
1064	1616.000000	756.019068
1066	1620.000000	757.213603
1068	1624.000000	758.399800
1070	1628.000000	759.595320
1072	1632.000000	760.785055
1074	1636.000000	761.970412
1076	1640.000000	763.168413
1078	1644.000000	764.352559
1080	1648.000000	765.541441
1082	1652.000000	766.734277
1084	1656.000000	767.923283
1086	1660.000000	769.107715
1088	1664.000000	770.294359
1090	1668.000000	771.485671
1092	1672.000000	772.671901
1094	1676.000000	773.857684
1096	1680.000000	775.046193
1098	1684.000000	776.227852
1100	1688.000000	777.410149
1102	1692.000000	778.596569
1104	1696.000000	779.777400
1106	1700.000000	780.962883
1108	1704.000000	782.141265
1110	1708.000000	783.323984
1112	1712.000000	784.508230
1114	1716.000000	785.689036
1116	1720.000000	786.865957
1118	1724.000000	788.049439
1120	1728.000000	789.225433
1122	1732.000000	790.400930
1124	1736.000000	791.584022
1126	1740.000000	792.759414
1128	1744.000000	793.934065
1130	1748.000000	795.112095
1132	1752.000000	796.289247
1134	1756.000000	797.465051
1136	1760.000000	798.635054
1138	1764.000000	799.814532
1140	1768.000000	800.987062
1142	1772.000000	802.160664
1144	1776.000000	803.333385
1146	1780.000000	804.504144
1148	1784.000000	805.681912
1150	1788.000000	806.853093
1152	1792.000000	808.019414
1154	1796.000000	809.198875
1156	1800.000000	810.359892
1158	1804.000000	811.534135
1160	1808.000000	812.706830
1162	1812.000000	813.872709
1164	1816.000000	815.041937
1166	1820.000000	816.210604
1168	1824.000000	817.380057
1170	1828.000000	818.545671
1172	1832.000000	819.715271
1174	1836.000000	820.883006
1176	1840.000000	822.050456
1178	1844.000000	823.216931
1180	1848.000000	824.385700
1182	1852.000000	825.544865
1184	1856.000000	826.711929
1186	1860.000000	827.872963
1188	1864.000000	829.034657
1190	1868.000000	830.199123
1192	1872.000000	831.359445
1194	1876.000000	832.523664
1196	1880.000000	833.679815
1198	1884.000000	834.843389
1200	1888.000000	836.003473
1202	1892.000000	837.167531
1204	1896.000000	838.325259
1206	1900.000000	839.482687
1208	1904.000000	840.641653
1210	1908.000000	841.801880
1212	1912.000000	842.956640
1214	1916.000000	844.114419
1216	1920.000000	845.277309
1218	1924.000000	846.429002
1220	1928.000000	847.586184
1222	1932.000000	848.740466
1224	1936.000000	849.899006
1226	1940.000000	851.056437
1228	1944.000000	852.206705
1230	1948.000000	853.361269
1232	1952.000000	854.518120
1234	1956.000000	855.670898
1236	1960.000000	856.821500
1238	1964.000000	857.978893
1240	1968.000000	859.127127
1242	1972.000000	860.277302
1244	1976.000000	861.434702
1246	1980.000000	862.580740
1248	1984.000000	863.734857
1250	1988.000000	864.887922
1252	1992.000000	866.037769
1254	1996.000000	867.187700
1256	2000.000000	868.337082
1258	2004.000000	869.484897
1260	2008.000000	870.633398
1262	2012.000000	871.778843
1264	2016.000000	872.927125
1266	2020.000000	874.069936
1268	2024.000000	875.215225
1270	2028.000000	876.363887
1272	2032.000000	877.506408
1274	2036.000000	878.650799
1276	2040.000000	879.795066
1278	2044.000000	880.938255
1280	2048.000000	882.086019
1282	2052.000000	883.225873
1284	2056.000000	884.371405
1286	2060.000000	885.516575
1288	2064.000000	886.651959
1290	2068.000000	887.798678
1292	2072.000000	888.935924
1294	2076.000000	890.078578
1296	2080.000000	891.218299
1298	2084.000000	892.355286
1300	2088.000000	893.500516
1302	2092.000000	894.639285
1304	2096.000000	895.775650
1306	2100.000000	896.916047
1308	2104.000000	898.053134
1310	2108.000000	899.194152
1312	2112.000000	900.330658
1314	2116.000000	901.463290
1316	2120.000000	902.600805
1318	2124.000000	903.738653
1320	2128.000000	904.870299
1322	2132.000000	906.006814
1324	2136.000000	907.140739
1326	2140.000000	908.272017
1328	2144.000000	909.409236
1330	2148.000000	910.541994
1332	2152.000000	911.674405
1334	2156.000000	912.812184
1336	2160.000000	913.941100
1338	2164.000000	915.076058
1340	2168.000000	916.206838
1342	2172.000000	917.336479
1344	2176.000000	918.467245
1346	2180.000000	919.593361
1348	2184.000000	920.723867
1350	2188.000000	921.854461
1352	2192.000000	922.983099
1354	2196.000000	924.113198
1356	2200.000000	925.237257
1358	2204.000000	926.369977
1360	2208.000000	927.495636
1362	2212.000000	928.624876
1364	2216.000000	929.748777
1366	2220.000000	930.879982
1368	2224.000000	932.001463
1370	2228.000000	933.127803
1372	2232.000000	934.253607
1374	2236.000000	935.372710
1376	2240.000000	936.497614
1378	2244.000000	937.623312
1380	2248.000000	938.745536
1382	2252.000000	939.871784
1384	2256.000000	940.989805
1386	2260.000000	942.114790
1388	2264.000000	943.236362
1390	2268.000000	944.360342
1392	2272.000000	945.478574
1394	2276.000000	946.600075
1396	2280.000000	947.720497
1398	2284.000000	948.840078
1400	2288.000000	949.961952
1402	2292.000000	951.080678
1404	2296.000000	952.202453
1406	2300.000000	953.316788
1408	2304.000000	954.436301
