T	Ut	Ft	St	Ct
0.01000000	-1.99804688	-2.03033606	3.22891851	0.00000000
0.02000000	-1.99804688	-2.06262525	3.22891851	0.00000000
0.03000000	-1.99804688	-2.09491443	3.22891851	0.00000000
0.04000000	-1.99804688	-2.12720362	3.22891851	0.00000000
0.05000000	-1.99804688	-2.15949280	3.22891851	0.00000000
0.06000000	-1.99804688	-2.19178199	3.22891851	0.00000000
0.07000000	-1.99804688	-2.22407117	3.22891851	0.00000000
0.08000000	-1.99804688	-2.25636036	3.22891851	0.00000000
0.09000000	-1.99804688	-2.28864954	3.22891851	0.00000000
0.10000000	-1.99804688	-2.32093873	3.22891851	0.00000000
0.11000000	-1.99804688	-2.35322791	3.22891851	0.00000000
0.12000000	-1.99804688	-2.38551710	3.22891851	0.00000000
0.13000000	-1.99804688	-2.41780628	3.22891851	0.00000000
0.14000000	-1.99804687	-2.45009547	3.22891851	0.00000000
0.15000000	-1.99804687	-2.48238465	3.22891851	0.00000000
0.16000000	-1.99804687	-2.51467384	3.22891851	0.00000000
0.17000000	-1.99804687	-2.54696302	3.22891851	0.00000000
0.18000000	-1.99804687	-2.57925221	3.22891851	0.00000000
0.19000000	-1.99804687	-2.61154139	3.22891851	0.00000000
0.20000000	-1.99804687	-2.64383058	3.22891851	0.00000000
0.21000000	-1.99804687	-2.67611976	3.22891851	0.00000000
0.22000000	-1.99804687	-2.70840895	3.22891851	0.00000000
0.23000000	-1.99804687	-2.74069813	3.22891851	0.00000001
0.24000000	-1.99804687	-2.77298732	3.22891851	0.00000001
0.25000000	-1.99804687	-2.80527650	3.22891851	0.00000002
0.26000000	-1.99804687	-2.83756569	3.22891851	0.00000003
0.27000000	-1.99804687	-2.86985487	3.22891851	0.00000005
0.28000000	-1.99804687	-2.90214406	3.22891852	0.00000008
0.29000000	-1.99804687	-2.93443324	3.22891852	0.00000012
0.30000000	-1.99804687	-2.96672243	3.22891853	0.00000018
0.31000000	-1.99804687	-2.99901161	3.22891853	0.00000027
0.32000000	-1.99804687	-3.03130080	3.22891854	0.00000038
0.33000000	-1.99804686	-3.06358998	3.22891856	0.00000052
0.34000000	-1.99804685	-3.09587917	3.22891857	0.00000071
0.35000000	-1.99804685	-3.12816836	3.22891860	0.00000095
0.36000000	-1.99804684	-3.16045754	3.22891863	0.00000125
0.37000000	-1.99804682	-3.19274673	3.22891867	0.00000164
0.38000000	-1.99804680	-3.22503592	3.22891872	0.00000212
0.39000000	-1.99804678	-3.25732510	3.22891878	0.00000273
0.40000000	-1.99804675	-3.28961429	3.22891886	0.00000349
0.41000000	-1.99804671	-3.32190348	3.22891896	0.00000445
0.42000000	-1.99804666	-3.35419267	3.22891908	0.00000565
0.43000000	-1.99804659	-3.38648186	3.22891923	0.00000716
0.44000000	-1.99804651	-3.41877106	3.22891941	0.00000904
0.45000000	-1.99804641	-3.45106025	3.22891964	0.00001141
0.46000000	-1.99804628	-3.48334945	3.22891992	0.00001436
0.47000000	-1.99804612	-3.51563865	3.22892027	0.00001804
0.48000000	-1.99804592	-3.54792785	3.22892070	0.00002261
0.49000000	-1.99804567	-3.58021706	3.22892122	0.00002826
0.50000000	-1.99804535	-3.61250628	3.22892186	0.00003521
0.51000000	-1.99804496	-3.64479550	3.22892264	0.00004373
0.52000000	-1.99804447	-3.67708473	3.22892358	0.00005409
0.53000000	-1.99804387	-3.70937397	3.22892473	0.00006664
0.54000000	-1.99804313	-3.74166323	3.22892611	0.00008174
0.55000000	-1.99804222	-3.77395250	3.22892777	0.00009981
0.56000000	-1.99804112	-3.80624178	3.22892976	0.00012131
0.57000000	-1.99803978	-3.83853109	3.22893212	0.00014672
0.58000000	-1.99803817	-3.87082043	3.22893493	0.00017659
0.59000000	-1.99803624	-3.90310979	3.22893823	0.00021151
0.60000000	-1.99803392	-3.93539919	3.22894212	0.00025210
0.61000000	-1.99803117	-3.96768864	3.22894667	0.00029901
0.62000000	-1.99802792	-3.99997813	3.22895195	0.00035296
0.63000000	-1.99802409	-4.03226768	3.22895808	0.00041468
0.64000000	-1.99801960	-4.06455730	3.22896515	0.00048493
0.65000000	-1.99801436	-4.09684699	3.22897328	0.00056451
0.66000000	-1.99800827	-4.12913676	3.22898256	0.00065424
0.67000000	-1.99800124	-4.16142664	3.22899314	0.00075493
0.68000000	-1.99799313	-4.19371663	3.22900514	0.00086745
0.69000000	-1.99798384	-4.22600675	3.22901870	0.00099265
0.70000000	-1.99797324	-4.25829701	3.22903397	0.00113137
0.71000000	-1.99796117	-4.29058744	3.22905108	0.00128448
0.72000000	-1.99794750	-4.32287804	3.22907020	0.00145283
0.73000000	-1.99793206	-4.35516885	3.22909149	0.00163726
0.74000000	-1.99791469	-4.38745988	3.22911511	0.00183861
0.75000000	-1.99789523	-4.41975116	3.22914124	0.00205770
0.76000000	-1.99787348	-4.45204271	3.22917004	0.00229539
0.77000000	-1.99784926	-4.48433457	3.22920170	0.00255251
0.78000000	-1.99782236	-4.51662676	3.22923640	0.00282995
0.79000000	-1.99779259	-4.54891931	3.22927433	0.00312863
0.80000000	-1.99775971	-4.58121225	3.22931568	0.00344957
0.81000000	-1.99772352	-4.61350563	3.22936064	0.00379388
0.82000000	-1.99768375	-4.64579948	3.22940942	0.00416285
0.83000000	-1.99764017	-4.67809383	3.22946224	0.00455796
0.84000000	-1.99759250	-4.71038874	3.22951933	0.00498097
0.85000000	-1.99754045	-4.74268424	3.22958092	0.00543397
0.86000000	-1.99748371	-4.77498037	3.22964728	0.00591946
0.87000000	-1.99742195	-4.80727720	3.22971868	0.00644042
0.88000000	-1.99735478	-4.83957476	3.22979544	0.00700039
0.89000000	-1.99728179	-4.87187313	3.22987790	0.00760353
0.90000000	-1.99720254	-4.90417234	3.22996644	0.00825469
0.91000000	-1.99711652	-4.93647248	3.23006149	0.00895944
0.92000000	-1.99702316	-4.96877360	3.23016352	0.00972408
0.93000000	-1.99692182	-5.00107577	3.23027307	0.01055558
0.94000000	-1.99681180	-5.03337908	3.23039073	0.01146155
0.95000000	-1.99669231	-5.06568362	3.23051716	0.01244996
0.96000000	-1.99656250	-5.09798946	3.23065309	0.01352897
0.97000000	-1.99642140	-5.13029671	3.23079929	0.01470649
0.98000000	-1.99626801	-5.16260548	3.23095660	0.01598967
0.99000000	-1.99610124	-5.19491588	3.23112590	0.01738430
1.00000000	-1.99591994	-5.22722804	3.23130810	0.01889402
1.01000000	-1.99572297	-5.25954209	3.23150408	0.02051949
1.02000000	-1.99550918	-5.29185817	3.23171470	0.02225750
1.03000000	-1.99527747	-5.32417644	3.23194074	0.02410021
1.04000000	-1.99502687	-5.35649704	3.23218286	0.02603449
1.05000000	-1.99475654	-5.38882015	3.23244153	0.02804175
1.06000000	-1.99446587	-5.42114593	3.23271704	0.03009811
1.07000000	-1.99415451	-5.45347455	3.23300938	0.03217540
1.08000000	-1.99382239	-5.48580617	3.23331831	0.03424268
1.09000000	-1.99346979	-5.51814097	3.23364328	0.03626867
1.10000000	-1.99309725	-5.55047909	3.23398348	0.03822449
1.11000000	-1.99270561	-5.58282068	3.23433790	0.04008687
1.12000000	-1.99229588	-5.61516589	3.23470537	0.04184110
1.13000000	-1.99186916	-5.64751483	3.23508466	0.04348359
1.14000000	-1.99142655	-5.67986762	3.23547462	0.04502359
1.15000000	-1.99096896	-5.71222435	3.23587426	0.04648383
1.16000000	-1.99049702	-5.74458513	3.23628285	0.04790019
1.17000000	-1.99001094	-5.77695004	3.23670008	0.04932035
1.18000000	-1.98951041	-5.80931916	3.23712606	0.05080173
1.19000000	-1.98899449	-5.84169259	3.23756143	0.05240901
1.20000000	-1.98846158	-5.87407043	3.23800737	0.05421135
1.21000000	-1.98790938	-5.90645278	3.23846562	0.05627946
1.22000000	-1.98733488	-5.93883979	3.23893845	0.05868243
1.23000000	-1.98673440	-5.97123161	3.23942862	0.06148410
1.24000000	-1.98610368	-6.00362843	3.23993931	0.06473879
1.25000000	-1.98543798	-6.03603047	3.24047400	0.06848605
1.26000000	-1.98473225	-6.06843800	3.24103631	0.07274439
1.27000000	-1.98398141	-6.10085130	3.24162983	0.07750467
1.28000000	-1.98318063	-6.13327071	3.24225788	0.08272380
1.29000000	-1.98232567	-6.16569659	3.24292319	0.08832081
1.30000000	-1.98141334	-6.19812931	3.24362767	0.09417737
1.31000000	-1.98044176	-6.23056927	3.24437215	0.10014483
1.32000000	-1.97941062	-6.26301688	3.24515626	0.10605885
1.33000000	-1.97832129	-6.29547252	3.24597837	0.11176062
1.34000000	-1.97717656	-6.32793657	3.24683583	0.11712079
1.35000000	-1.97598028	-6.36040935	3.24772523	0.12206046
1.36000000	-1.97473681	-6.39289117	3.24864291	0.12656297
1.37000000	-1.97345034	-6.42538229	3.24958537	0.13067260
1.38000000	-1.97212437	-6.45788295	3.25054969	0.13448008
1.39000000	-1.97076136	-6.49039335	3.25153380	0.13809961
1.40000000	-1.96936262	-6.52291368	3.25253647	0.14164470
1.41000000	-1.96792840	-6.55544414	3.25355726	0.14521057
1.42000000	-1.96645810	-6.58798489	3.25459633	0.14886813
1.43000000	-1.96495055	-6.62053613	3.25565425	0.15267057
1.44000000	-1.96340404	-6.65309804	3.25673194	0.15666848
1.45000000	-1.96181632	-6.68567084	3.25783070	0.16092682
1.46000000	-1.96018434	-6.71825473	3.25895232	0.16553586
1.47000000	-1.95850405	-6.75084997	3.26009927	0.17061048
1.48000000	-1.95677016	-6.78345681	3.26127477	0.17627669
1.49000000	-1.95497616	-6.81607557	3.26248283	0.18264925
1.50000000	-1.95311454	-6.84870659	3.26372803	0.18980839
1.51000000	-1.95117726	-6.88135027	3.26501524	0.19778500
