T	Ut	Ft	St	Ct
0.01000000	-1.81250000	-5.03665571	322.41557091	0.00000000
0.02000000	-1.81250000	-8.26081142	322.41557091	0.00000000
0.03000000	-1.81250000	-11.48496713	322.41557091	0.00000000
0.04000000	-1.81250000	-14.70912284	322.41557091	0.00000000
0.05000000	-1.81250000	-17.93327855	322.41557091	0.00000000
0.06000000	-1.81250000	-21.15743425	322.41557091	0.00000000
0.07000000	-1.81250000	-24.38158996	322.41557091	0.00000000
0.08000000	-1.81250000	-27.60574567	322.41557091	0.00000000
0.09000000	-1.81250000	-30.82990138	322.41557091	0.00000000
0.10000000	-1.81250000	-34.05405709	322.41557091	0.00000000
0.11000000	-1.81250000	-37.27821280	322.41557091	0.00000000
0.12000000	-1.81250000	-40.50236851	322.41557091	0.00000000
0.13000000	-1.81250000	-43.72652422	322.41557091	0.00000000
0.14000000	-1.81250000	-46.95067993	322.41557091	0.00000000
0.15000000	-1.81250000	-50.17483564	322.41557091	0.00000000
0.16000000	-1.81250000	-53.39899135	322.41557091	0.00000000
0.17000000	-1.81250000	-56.62314705	322.41557091	0.00000000
0.18000000	-1.81250000	-59.84730276	322.41557091	0.00000000
0.19000000	-1.81250000	-63.07145847	322.41557091	0.00000000
0.20000000	-1.81250000	-66.29561418	322.41557091	0.00000000
0.21000000	-1.81250000	-69.51976989	322.41557091	0.00000000
0.22000000	-1.81250000	-72.74392560	322.41557091	0.00000000
0.23000000	-1.81250000	-75.96808131	322.41557091	0.00000000
0.24000000	-1.81250000	-79.19223702	322.41557091	-0.00000000
0.25000000	-1.81250000	-82.41639273	322.41557091	0.00000000
0.26000000	-1.81250000	-85.64054844	322.41557091	0.00000000
0.27000000	-1.81250000	-88.86470415	322.41557091	0.00000000
0.28000000	-1.81250000	-92.08885985	322.41557091	0.00000000
0.29000000	-1.81250000	-95.31301556	322.41557091	0.00000000
0.30000000	-1.81250000	-98.53717127	322.41557091	0.00000000
0.31000000	-1.81250000	-101.76132698	322.41557091	0.00000000
0.32000000	-1.81250000	-104.98548269	322.41557091	0.00000000
0.33000000	-1.81250000	-108.20963840	322.41557091	0.00000000
