T	Ut	Ft	St	Ct
0.01000000	-1.99804688	-2.36891767	37.08707981	0.00000000
0.02000000	-1.99804688	-2.73978847	37.08707981	0.00000000
0.03000000	-1.99804688	-3.11065927	37.08707981	0.00000000
0.04000000	-1.99804688	-3.48153007	37.08707981	0.00000000
0.05000000	-1.99804688	-3.85240087	37.08707981	0.00000000
0.06000000	-1.99804688	-4.22327166	37.08707981	0.00000000
0.07000000	-1.99804688	-4.59414246	37.08707981	0.00000000
0.08000000	-1.99804688	-4.96501326	37.08707981	0.00000000
0.09000000	-1.99804688	-5.33588406	37.08707981	0.00000000
0.10000000	-1.99804688	-5.70675486	37.08707981	0.00000000
0.11000000	-1.99804688	-6.07762565	37.08707981	-0.00000000
0.12000000	-1.99804688	-6.44849645	37.08707981	-0.00000000
0.13000000	-1.99804688	-6.81936725	37.08707981	-0.00000000
0.14000000	-1.99804687	-7.19023805	37.08707981	0.00000000
0.15000000	-1.99804687	-7.56110885	37.08707981	-0.00000000
0.16000000	-1.99804687	-7.93197965	37.08707981	-0.00000000
0.17000000	-1.99804687	-8.30285044	37.08707981	0.00000000
0.18000000	-1.99804687	-8.67372124	37.08707981	0.00000000
0.19000000	-1.99804687	-9.04459204	37.08707981	0.00000000
0.20000000	-1.99804687	-9.41546284	37.08707981	0.00000000
0.21000000	-1.99804687	-9.78633364	37.08707981	0.00000000
0.22000000	-1.99804687	-10.15720443	37.08707981	0.00000000
0.23000000	-1.99804687	-10.52807523	37.08707981	0.00000000
0.24000000	-1.99804687	-10.89894603	37.08707981	0.00000001
0.25000000	-1.99804687	-11.26981683	37.08707982	0.00000001
0.26000000	-1.99804687	-11.64068763	37.08707982	0.00000002
0.27000000	-1.99804687	-12.01155842	37.08707982	0.00000004
0.28000000	-1.99804687	-12.38242922	37.08707982	0.00000006
0.29000000	-1.99804687	-12.75330002	37.08707982	0.00000010
0.30000000	-1.99804687	-13.12417082	37.08707983	0.00000014
0.31000000	-1.99804687	-13.49504162	37.08707983	0.00000021
0.32000000	-1.99804687	-13.86591242	37.08707984	0.00000029
0.33000000	-1.99804686	-14.23678321	37.08707985	0.00000040
0.34000000	-1.99804686	-14.60765401	37.08707986	0.00000055
0.35000000	-1.99804685	-14.97852481	37.08707988	0.00000073
