T	Ut	Ft	St	Ct
0.01000000	-1.96875000	-83.75385670	8178.51066952	0.00000000
0.02000000	-1.96875000	-165.53896339	8178.51066952	0.00000000
0.03000000	-1.96875000	-247.32407009	8178.51066952	0.00000000
0.04000000	-1.96875000	-329.10917678	8178.51066952	0.00000000
0.05000000	-1.96875000	-410.89428348	8178.51066952	0.00000000
0.06000000	-1.96875000	-492.67939017	8178.51066952	0.00000000
0.07000000	-1.96875000	-574.46449687	8178.51066952	0.00000000
0.08000000	-1.96875000	-656.24960356	8178.51066952	0.00000000
0.09000000	-1.96875000	-738.03471026	8178.51066952	0.00000000
0.10000000	-1.96875000	-819.81981695	8178.51066952	0.00000000
0.11000000	-1.96875000	-901.60492365	8178.51066952	0.00000000
0.12000000	-1.96875000	-983.39003034	8178.51066952	0.00000000
0.13000000	-1.96875000	-1065.17513704	8178.51066952	0.00000000
0.14000000	-1.96875000	-1146.96024373	8178.51066952	-0.00000000
0.15000000	-1.96875000	-1228.74535043	8178.51066952	0.00000000
0.16000000	-1.96875000	-1310.53045712	8178.51066952	0.00000000
0.17000000	-1.96875000	-1392.31556382	8178.51066952	0.00000000
0.18000000	-1.96875000	-1474.10067051	8178.51066952	0.00000000
0.19000000	-1.96875000	-1555.88577721	8178.51066952	0.00000000
0.20000000	-1.96875000	-1637.67088390	8178.51066952	0.00000001
0.21000000	-1.96875000	-1719.45599060	8178.51066952	0.00000002
0.22000000	-1.96875000	-1801.24109729	8178.51066952	0.00000003
0.23000000	-1.96875000	-1883.02620399	8178.51066952	0.00000007
0.24000000	-1.96875000	-1964.81131068	8178.51066953	0.00000012
0.25000000	-1.96875000	-2046.59641738	8178.51066953	0.00000022
0.26000000	-1.96874999	-2128.38152408	8178.51066955	0.00000038
0.27000000	-1.96874999	-2210.16663077	8178.51066957	0.00000063
0.28000000	-1.96874998	-2291.95173747	8178.51066959	0.00000099
0.29000000	-1.96874997	-2373.73684416	8178.51066964	0.00000151
0.30000000	-1.96874995	-2455.52195086	8178.51066970	0.00000223
0.31000000	-1.96874992	-2537.30705756	8178.51066979	0.00000322
0.32000000	-1.96874988	-2619.09216426	8178.51066991	0.00000452
0.33000000	-1.96874983	-2700.87727096	8178.51067007	0.00000621
0.34000000	-1.96874976	-2782.66237766	8178.51067029	0.00000836
0.35000000	-1.96874966	-2864.44748436	8178.51067057	0.00001105
0.36000000	-1.96874954	-2946.23259107	8178.51067093	0.00001436
0.37000000	-1.96874937	-3028.01769778	8178.51067137	0.00001838
0.38000000	-1.96874917	-3109.80280450	8178.51067192	0.00002320
0.39000000	-1.96874891	-3191.58791122	8178.51067260	0.00002891
0.40000000	-1.96874858	-3273.37301795	8178.51067341	0.00003562
0.41000000	-1.96874819	-3355.15812469	8178.51067439	0.00004340
0.42000000	-1.96874771	-3436.94323144	8178.51067554	0.00005238
0.43000000	-1.96874714	-3518.72833820	8178.51067689	0.00006265
0.44000000	-1.96874645	-3600.51344498	8178.51067846	0.00007432
0.45000000	-1.96874565	-3682.29855177	8178.51068027	0.00008752
0.46000000	-1.96874470	-3764.08365858	8178.51068236	0.00010236
0.47000000	-1.96874359	-3845.86876542	8178.51068473	0.00011899
0.48000000	-1.96874231	-3927.65387228	8178.51068743	0.00013753
0.49000000	-1.96874084	-4009.43897917	8178.51069047	0.00015815
0.50000000	-1.96873914	-4091.22408609	8178.51069389	0.00018101
0.51000000	-1.96873721	-4173.00919305	8178.51069772	0.00020630
0.52000000	-1.96873501	-4254.79430004	8178.51070200	0.00023423
0.53000000	-1.96873251	-4336.57940709	8178.51070675	0.00026501
0.54000000	-1.96872970	-4418.36451418	8178.51071201	0.00029889
0.55000000	-1.96872652	-4500.14962133	8178.51071783	0.00033613
0.56000000	-1.96872296	-4581.93472854	8178.51072425	0.00037701
0.57000000	-1.96871897	-4663.71983582	8178.51073131	0.00042184
0.58000000	-1.96871451	-4745.50494317	8178.51073907	0.00047095
0.59000000	-1.96870954	-4827.29005060	8178.51074757	0.00052470
0.60000000	-1.96870400	-4909.07515812	8178.51075687	0.00058346
0.61000000	-1.96869785	-4990.86026574	8178.51076704	0.00064764
0.62000000	-1.96869103	-5072.64537347	8178.51077813	0.00071764
0.63000000	-1.96868348	-5154.43048131	8178.51079021	0.00079392
0.64000000	-1.96867513	-5236.21558927	8178.51080336	0.00087693
0.65000000	-1.96866591	-5318.00069738	8178.51081764	0.00096715
0.66000000	-1.96865576	-5399.78580563	8178.51083314	0.00106506
0.67000000	-1.96864458	-5481.57091405	8178.51084994	0.00117116
0.68000000	-1.96863231	-5563.35602263	8178.51086813	0.00128597
0.69000000	-1.96861883	-5645.14113141	8178.51088780	0.00140999
0.70000000	-1.96860407	-5726.92624040	8178.51090903	0.00154375
0.71000000	-1.96858792	-5808.71134960	8178.51093194	0.00168775
0.72000000	-1.96857028	-5890.49645904	8178.51095661	0.00184252
0.73000000	-1.96855104	-5972.28156874	8178.51098315	0.00200855
0.74000000	-1.96853007	-6054.06667871	8178.51101167	0.00218633
