T	Ut	Ft	St	Ct
0.01000000	-1.99951172	-3.14701954	114.75078253	0.00000000
0.02000000	-1.99951172	-4.29452737	114.75078253	0.00000000
0.03000000	-1.99951172	-5.44203519	114.75078253	0.00000000
0.04000000	-1.99951172	-6.58954302	114.75078253	0.00000000
0.05000000	-1.99951172	-7.73705085	114.75078253	0.00000000
0.06000000	-1.99951172	-8.88455867	114.75078253	0.00000000
0.07000000	-1.99951172	-10.03206650	114.75078253	0.00000000
0.08000000	-1.99951172	-11.17957432	114.75078253	0.00000000
0.09000000	-1.99951172	-12.32708215	114.75078253	0.00000000
0.10000000	-1.99951172	-13.47458997	114.75078253	0.00000000
0.11000000	-1.99951172	-14.62209780	114.75078253	0.00000000
0.12000000	-1.99951172	-15.76960562	114.75078253	0.00000000
0.13000000	-1.99951172	-16.91711345	114.75078253	-0.00000000
0.14000000	-1.99951172	-18.06462127	114.75078253	-0.00000000
0.15000000	-1.99951172	-19.21212910	114.75078253	0.00000000
0.16000000	-1.99951172	-20.35963692	114.75078253	0.00000000
0.17000000	-1.99951172	-21.50714475	114.75078253	0.00000000
0.18000000	-1.99951172	-22.65465257	114.75078253	0.00000000
0.19000000	-1.99951172	-23.80216040	114.75078253	0.00000000
0.20000000	-1.99951172	-24.94966822	114.75078253	0.00000000
0.21000000	-1.99951172	-26.09717605	114.75078253	0.00000001
0.22000000	-1.99951172	-27.24468387	114.75078253	0.00000001
0.23000000	-1.99951172	-28.39219170	114.75078253	0.00000003
0.24000000	-1.99951172	-29.53969953	114.75078253	0.00000005
0.25000000	-1.99951172	-30.68720735	114.75078253	0.00000009
0.26000000	-1.99951172	-31.83471518	114.75078254	0.00000016
0.27000000	-1.99951171	-32.98222300	114.75078255	0.00000026
0.28000000	-1.99951171	-34.12973083	114.75078256	0.00000042
0.29000000	-1.99951171	-35.27723865	114.75078258	0.00000064
0.30000000	-1.99951170	-36.42474648	114.75078260	0.00000094
0.31000000	-1.99951169	-37.57225430	114.75078264	0.00000136
0.32000000	-1.99951167	-38.71976213	114.75078269	0.00000191
0.33000000	-1.99951165	-39.86726996	114.75078276	0.00000262
0.34000000	-1.99951162	-41.01477779	114.75078285	0.00000353
0.35000000	-1.99951158	-42.16228562	114.75078297	0.00000467
0.36000000	-1.99951152	-43.30979345	114.75078312	0.00000608
0.37000000	-1.99951145	-44.45730128	114.75078331	0.00000780
0.38000000	-1.99951137	-45.60480911	114.75078354	0.00000988
0.39000000	-1.99951125	-46.75231695	114.75078383	0.00001235
0.40000000	-1.99951112	-47.89982479	114.75078418	0.00001527
0.41000000	-1.99951095	-49.04733263	114.75078460	0.00001870
0.42000000	-1.99951074	-50.19484048	114.75078510	0.00002270
0.43000000	-1.99951049	-51.34234834	114.75078568	0.00002733
0.44000000	-1.99951019	-52.48985620	114.75078637	0.00003268
0.45000000	-1.99950984	-53.63736406	114.75078717	0.00003883
0.46000000	-1.99950941	-54.78487194	114.75078810	0.00004589
0.47000000	-1.99950891	-55.93237983	114.75078917	0.00005395
0.48000000	-1.99950833	-57.07988772	114.75079040	0.00006316
0.49000000	-1.99950765	-58.22739563	114.75079181	0.00007364
0.50000000	-1.99950685	-59.37490356	114.75079342	0.00008557
0.51000000	-1.99950593	-60.52241150	114.75079524	0.00009912
0.52000000	-1.99950486	-61.66991947	114.75079731	0.00011447
0.53000000	-1.99950363	-62.81742745	114.75079965	0.00013186
0.54000000	-1.99950222	-63.96493546	114.75080230	0.00015152
0.55000000	-1.99950059	-65.11244350	114.75080528	0.00017368
0.56000000	-1.99949874	-66.25995157	114.75080863	0.00019863
0.57000000	-1.99949661	-67.40745967	114.75081238	0.00022665
0.58000000	-1.99949419	-68.55496782	114.75081659	0.00025802
0.59000000	-1.99949144	-69.70247600	114.75082130	0.00029308
0.60000000	-1.99948832	-70.84998424	114.75082654	0.00033213
0.61000000	-1.99948478	-71.99749254	114.75083239	0.00037552
0.62000000	-1.99948079	-73.14500089	114.75083888	0.00042362
0.63000000	-1.99947629	-74.29250932	114.75084607	0.00047684
0.64000000	-1.99947124	-75.44001782	114.75085403	0.00053569
0.65000000	-1.99946556	-76.58752640	114.75086284	0.00060082
0.66000000	-1.99945919	-77.73503508	114.75087255	0.00067315
