i	E(i)	g[i]
6	-500.000000	0.744677
8	-496.000000	4.885950
10	-492.000000	6.265554
12	-488.000000	9.475779
14	-484.000000	11.236822
16	-480.000000	13.773685
18	-476.000000	15.791273
20	-472.000000	18.055620
22	-468.000000	20.039492
24	-464.000000	22.145418
26	-460.000000	24.147078
28	-456.000000	26.229139
30	-452.000000	28.216150
32	-448.000000	30.205147
34	-444.000000	32.168909
36	-440.000000	34.128405
38	-436.000000	36.060743
40	-432.000000	37.931715
42	-428.000000	41.105094
44	-424.000000	42.983154
46	-420.000000	44.844855
48	-416.000000	46.713055
50	-412.000000	48.534282
52	-408.000000	50.334697
54	-404.000000	52.173011
56	-400.000000	53.957182
58	-396.000000	55.757165
60	-392.000000	57.545492
62	-388.000000	59.334063
64	-384.000000	61.082391
66	-380.000000	62.871268
68	-376.000000	64.626764
70	-372.000000	66.375276
72	-368.000000	68.145702
74	-364.000000	69.919901
76	-360.000000	71.636744
78	-356.000000	73.362164
80	-352.000000	75.086199
82	-348.000000	76.784289
84	-344.000000	78.497886
86	-340.000000	80.209040
88	-336.000000	81.897900
90	-332.000000	83.591640
92	-328.000000	85.256660
94	-324.000000	86.939370
96	-320.000000	88.586358
98	-316.000000	90.254377
100	-312.000000	91.910097
102	-308.000000	93.579382
104	-304.000000	95.234792
106	-300.000000	96.845837
108	-296.000000	98.479029
110	-292.000000	100.107617
112	-288.000000	101.743246
114	-284.000000	103.320062
116	-280.000000	104.916383
118	-276.000000	106.512249
120	-272.000000	108.108887
122	-268.000000	109.660413
124	-264.000000	111.209554
126	-260.000000	112.727932
128	-256.000000	114.267213
130	-252.000000	115.783792
132	-248.000000	117.255003
134	-244.000000	118.768899
136	-240.000000	120.254959
138	-236.000000	121.732885
140	-232.000000	123.210196
142	-228.000000	124.653014
144	-224.000000	126.056632
146	-220.000000	127.439818
148	-216.000000	128.829937
150	-212.000000	130.180054
152	-208.000000	131.534999
154	-204.000000	132.875579
156	-200.000000	134.181636
158	-196.000000	135.481788
160	-192.000000	136.803308
162	-188.000000	138.073975
164	-184.000000	139.308414
166	-180.000000	140.547649
168	-176.000000	141.746096
170	-172.000000	142.940007
172	-168.000000	144.111213
174	-164.000000	145.251966
176	-160.000000	146.365483
178	-156.000000	147.465736
180	-152.000000	148.556273
182	-148.000000	149.597368
184	-144.000000	150.637230
186	-140.000000	151.657629
188	-136.000000	152.644229
190	-132.000000	153.596506
192	-128.000000	154.537911
194	-124.000000	155.460585
196	-120.000000	156.340571
198	-116.000000	157.215167
200	-112.000000	158.040044
202	-108.000000	158.843743
204	-104.000000	159.648945
206	-100.000000	160.420979
208	-96.000000	161.155664
210	-92.000000	161.868494
212	-88.000000	162.575974
214	-84.000000	163.236381
216	-80.000000	163.868116
218	-76.000000	164.480263
220	-72.000000	165.054526
222	-68.000000	165.596986
224	-64.000000	166.133051
226	-60.000000	166.637583
228	-56.000000	167.100628
230	-52.000000	167.545507
232	-48.000000	167.958735
234	-44.000000	168.335888
236	-40.000000	168.704225
238	-36.000000	169.012012
240	-32.000000	169.322011
242	-28.000000	169.619061
244	-24.000000	169.885767
246	-20.000000	170.085367
248	-16.000000	170.303794
250	-12.000000	170.484265
252	-8.000000	170.655916
254	-4.000000	170.816956
256	0.000000	170.973022
258	4.000000	171.143332
260	8.000000	171.336516
262	12.000000	171.569774
264	16.000000	171.772995
266	20.000000	171.998117
268	24.000000	172.247780
270	28.000000	172.513689
272	32.000000	172.771220
274	36.000000	173.006885
276	40.000000	173.236386
278	44.000000	173.455844
280	48.000000	173.624827
282	52.000000	173.782334
284	56.000000	173.919225
286	60.000000	174.031784
288	64.000000	174.123107
290	68.000000	174.143823
292	72.000000	174.162978
294	76.000000	174.140766
296	80.000000	174.089175
298	84.000000	174.005039
300	88.000000	173.902802
302	92.000000	173.758142
304	96.000000	173.593445
306	100.000000	173.409657
308	104.000000	173.196983
310	108.000000	172.938807
312	112.000000	172.660684
314	116.000000	172.347150
316	120.000000	172.008171
318	124.000000	171.620165
320	128.000000	171.226433
322	132.000000	170.801853
324	136.000000	170.328465
326	140.000000	169.846850
328	144.000000	169.348359
330	148.000000	168.827554
332	152.000000	168.249058
334	156.000000	167.648519
336	160.000000	167.015186
338	164.000000	166.346387
340	168.000000	165.654703
342	172.000000	164.944986
344	176.000000	164.207245
346	180.000000	163.460634
348	184.000000	162.667834
350	188.000000	161.852625
352	192.000000	161.000531
354	196.000000	160.139015
356	200.000000	159.258453
358	204.000000	158.352035
360	208.000000	157.427291
362	212.000000	156.466331
364	216.000000	155.493031
366	220.000000	154.469464
368	224.000000	153.439764
370	228.000000	152.395492
372	232.000000	151.317431
374	236.000000	150.218488
376	240.000000	149.087605
378	244.000000	147.941773
380	248.000000	146.810185
382	252.000000	145.629666
384	256.000000	144.437373
386	260.000000	143.224090
388	264.000000	141.985753
390	268.000000	140.719975
392	272.000000	139.463725
394	276.000000	138.161012
396	280.000000	136.865780
398	284.000000	135.543903
400	288.000000	134.204409
402	292.000000	132.819504
404	296.000000	131.401098
406	300.000000	129.995056
408	304.000000	128.562204
410	308.000000	127.127280
412	312.000000	125.653031
414	316.000000	124.206446
416	320.000000	122.729836
418	324.000000	121.247611
420	328.000000	119.769468
422	332.000000	118.258807
424	336.000000	116.744258
426	340.000000	115.221729
428	344.000000	113.656543
430	348.000000	112.109040
432	352.000000	110.517169
434	356.000000	108.924801
436	360.000000	107.322713
438	364.000000	105.702548
440	368.000000	104.089176
442	372.000000	102.446555
444	376.000000	100.811410
446	380.000000	99.143429
448	384.000000	97.481844
450	388.000000	95.812068
452	392.000000	94.106079
454	396.000000	92.429594
456	400.000000	90.747451
458	404.000000	89.036650
460	408.000000	87.332251
462	412.000000	85.600562
464	416.000000	83.890637
466	420.000000	82.187164
468	424.000000	80.430718
470	428.000000	78.722546
472	432.000000	76.966197
474	436.000000	73.984385
476	440.000000	72.247196
478	444.000000	70.499714
480	448.000000	68.749086
482	452.000000	66.987497
484	456.000000	65.233273
486	460.000000	63.456450
488	464.000000	61.681765
490	468.000000	59.904325
492	472.000000	58.108021
494	476.000000	56.332281
496	480.000000	54.487192
498	484.000000	52.703094
500	488.000000	50.857697
502	492.000000	49.017363
504	496.000000	47.149740
506	500.000000	45.288645
508	504.000000	43.414820
510	508.000000	41.531610
512	512.000000	0.000000
