i	E(i)	g[i]
6	-116.000000	38.000000
8	-112.000000	43.000000
10	-108.000000	43.000000
12	-104.000000	43.000000
14	-100.000000	38.000000
16	-96.000000	39.000000
18	-92.000000	38.000000
20	-88.000000	37.000000
22	-84.000000	38.000000
24	-80.000000	39.000000
26	-76.000000	39.000000
28	-72.000000	20.000000
30	-68.000000	23.000000
32	-64.000000	20.500000
34	-60.000000	24.000000
36	-56.000000	27.000000
38	-52.000000	26.000000
40	-48.000000	28.500000
42	-44.000000	26.000000
44	-40.000000	26.500000
46	-36.000000	24.500000
48	-32.000000	28.000000
50	-28.000000	27.500000
52	-24.000000	25.500000
54	-20.000000	22.500000
56	-16.000000	23.000000
58	-12.000000	28.000000
60	-8.000000	26.500000
62	-4.000000	29.000000
64	0.000000	29.500000
66	4.000000	29.500000
68	8.000000	29.500000
70	12.000000	30.000000
72	16.000000	36.500000
74	20.000000	38.500000
76	24.000000	37.500000
78	28.000000	40.000000
80	32.000000	41.500000
82	36.000000	43.000000
84	40.000000	42.000000
86	44.000000	43.000000
88	48.000000	41.000000
90	52.000000	34.500000
92	56.000000	37.000000
94	60.000000	37.000000
96	64.000000	36.500000
98	68.000000	34.500000
100	72.000000	30.000000
102	76.000000	33.000000
104	80.000000	31.000000
106	84.000000	36.500000
108	88.000000	38.000000
110	92.000000	38.500000
112	96.000000	39.000000
114	100.000000	39.000000
116	104.000000	40.000000
118	108.000000	36.500000
120	112.000000	34.500000
122	116.000000	35.500000
124	120.000000	34.500000
126	124.000000	34.500000
128	128.000000	34.000000
130	132.000000	31.000000
132	136.000000	32.500000
134	140.000000	33.000000
136	144.000000	34.500000
138	148.000000	33.000000
140	152.000000	36.500000
142	156.000000	39.000000
144	160.000000	37.000000
146	164.000000	37.000000
148	168.000000	36.500000
150	172.000000	34.500000
152	176.000000	29.500000
154	180.000000	30.000000
156	184.000000	28.000000
158	188.000000	27.000000
160	192.000000	24.500000
162	196.000000	27.000000
164	200.000000	29.000000
166	204.000000	28.000000
168	208.000000	29.000000
170	212.000000	26.500000
172	216.000000	23.500000
174	220.000000	25.500000
176	224.000000	27.500000
178	228.000000	30.500000
180	232.000000	26.500000
182	236.000000	25.000000
184	240.000000	28.000000
186	244.000000	27.500000
188	248.000000	21.500000
190	252.000000	23.500000
192	256.000000	25.500000
194	260.000000	23.500000
196	264.000000	22.500000
198	268.000000	20.000000
200	272.000000	21.500000
202	276.000000	20.500000
204	280.000000	18.500000
206	284.000000	18.500000
208	288.000000	17.500000
210	292.000000	16.000000
212	296.000000	15.000000
214	300.000000	18.000000
216	304.000000	16.000000
218	308.000000	11.500000
220	312.000000	12.000000
222	316.000000	15.000000
224	320.000000	8.000000
226	324.000000	5.500000
228	328.000000	0.000000
230	332.000000	2.500000
232	336.000000	3.000000
234	340.000000	7.500000
236	344.000000	6.500000
238	348.000000	7.000000
240	352.000000	9.000000
242	356.000000	8.500000
244	360.000000	7.500000
246	364.000000	5.500000
248	368.000000	8.500000
250	372.000000	6.000000
252	376.000000	6.500000
254	380.000000	7.500000
256	384.000000	8.500000
258	388.000000	3.500000
260	392.000000	6.500000
262	396.000000	2.500000
264	400.000000	7.000000
266	404.000000	5.750000
268	408.000000	4.500000
270	412.000000	2.000000
272	416.000000	3.750000
274	420.000000	4.250000
276	424.000000	4.500000
278	428.000000	5.500000
280	432.000000	5.750000
282	436.000000	6.000000
284	440.000000	5.750000
286	444.000000	6.000000
288	448.000000	8.000000
290	452.000000	7.250000
292	456.000000	6.500000
294	460.000000	7.000000
296	464.000000	8.500000
298	468.000000	9.000000
300	472.000000	8.250000
302	476.000000	5.250000
304	480.000000	6.500000
306	484.000000	5.500000
308	488.000000	5.250000
310	492.000000	5.250000
312	496.000000	6.500000
314	500.000000	6.750000
316	504.000000	7.250000
318	508.000000	6.000000
320	512.000000	5.250000
322	516.000000	7.000000
324	520.000000	8.500000
326	524.000000	7.500000
328	528.000000	7.500000
330	532.000000	6.000000
332	536.000000	6.500000
334	540.000000	7.500000
336	544.000000	9.750000
338	548.000000	8.500000
340	552.000000	8.500000
342	556.000000	10.000000
344	560.000000	8.000000
346	564.000000	10.250000
348	568.000000	12.000000
350	572.000000	11.500000
352	576.000000	13.750000
354	580.000000	15.250000
356	584.000000	16.750000
358	588.000000	18.375000
360	592.000000	18.750000
362	596.000000	18.875000
364	600.000000	20.500000
366	604.000000	19.250000
368	608.000000	20.250000
370	612.000000	20.500000
372	616.000000	19.000000
374	620.000000	22.000000
376	624.000000	21.000000
