T	Ut	Ft	St	Ct
1.00000000	-1.99970822	-2.00007223	0.00036400	0.00119098
1.01000000	-1.99969619	-2.00007593	0.00037598	0.00121679
1.02000000	-1.99968389	-2.00007975	0.00038810	0.00124249
1.03000000	-1.99967134	-2.00008369	0.00040035	0.00126808
1.04000000	-1.99965853	-2.00008776	0.00041272	0.00129356
1.05000000	-1.99964547	-2.00009195	0.00042522	0.00131891
1.06000000	-1.99963215	-2.00009626	0.00043784	0.00134414
1.07000000	-1.99961858	-2.00010070	0.00045058	0.00136924
1.08000000	-1.99960477	-2.00010527	0.00046343	0.00139421
1.09000000	-1.99959070	-2.00010997	0.00047640	0.00141905
1.10000000	-1.99957639	-2.00011480	0.00048947	0.00144375
1.11000000	-1.99956182	-2.00011976	0.00050265	0.00146831
1.12000000	-1.99954702	-2.00012486	0.00051593	0.00149274
1.13000000	-1.99953197	-2.00013008	0.00052930	0.00151703
1.14000000	-1.99951668	-2.00013544	0.00054277	0.00154117
1.15000000	-1.99950115	-2.00014094	0.00055634	0.00156518
1.16000000	-1.99948538	-2.00014657	0.00056999	0.00158905
1.17000000	-1.99946937	-2.00015234	0.00058374	0.00161278
1.18000000	-1.99945312	-2.00015824	0.00059756	0.00163638
1.19000000	-1.99943664	-2.00016429	0.00061147	0.00165984
1.20000000	-1.99941992	-2.00017047	0.00062546	0.00168317
1.21000000	-1.99940298	-2.00017680	0.00063952	0.00170637
1.22000000	-1.99938580	-2.00018326	0.00065366	0.00172944
1.23000000	-1.99936839	-2.00018987	0.00066787	0.00175239
1.24000000	-1.99935075	-2.00019662	0.00068215	0.00177522
1.25000000	-1.99933288	-2.00020352	0.00069650	0.00179793
1.26000000	-1.99931479	-2.00021055	0.00071092	0.00182052
1.27000000	-1.99929647	-2.00021773	0.00072540	0.00184301
1.28000000	-1.99927793	-2.00022506	0.00073994	0.00186540
1.29000000	-1.99925917	-2.00023253	0.00075455	0.00188769
1.30000000	-1.99924018	-2.00024015	0.00076921	0.00190988
1.31000000	-1.99922097	-2.00024792	0.00078393	0.00193199
1.32000000	-1.99920154	-2.00025583	0.00079871	0.00195402
1.33000000	-1.99918189	-2.00026389	0.00081354	0.00197597
1.34000000	-1.99916202	-2.00027210	0.00082842	0.00199786
1.35000000	-1.99914193	-2.00028046	0.00084335	0.00201970
1.36000000	-1.99912163	-2.00028897	0.00085834	0.00204148
1.37000000	-1.99910110	-2.00029763	0.00087338	0.00206322
1.38000000	-1.99908036	-2.00030644	0.00088846	0.00208492
1.39000000	-1.99905940	-2.00031540	0.00090359	0.00210661
1.40000000	-1.99903823	-2.00032451	0.00091877	0.00212828
1.41000000	-1.99901684	-2.00033377	0.00093400	0.00214996
1.42000000	-1.99899523	-2.00034319	0.00094927	0.00217164
1.43000000	-1.99897341	-2.00035276	0.00096458	0.00219335
1.44000000	-1.99895136	-2.00036248	0.00097994	0.00221510
1.45000000	-1.99892910	-2.00037236	0.00099535	0.00223690
1.46000000	-1.99890662	-2.00038239	0.00101080	0.00225877
1.47000000	-1.99888393	-2.00039257	0.00102629	0.00228073
1.48000000	-1.99886101	-2.00040291	0.00104183	0.00230279
1.49000000	-1.99883787	-2.00041341	0.00105741	0.00232497
1.50000000	-1.99881451	-2.00042406	0.00107303	0.00234730
1.51000000	-1.99879092	-2.00043487	0.00108871	0.00236980
