T	Ut	Ft	St	Ct
0.01000000	-1.93750000	-82.06109375	8012.35937490	0.00000000
0.02000000	-1.93750000	-162.18468750	8012.35937490	0.00000000
0.03000000	-1.93750000	-242.30828125	8012.35937490	0.00000000
0.04000000	-1.93750000	-322.43187500	8012.35937490	0.00000000
0.05000000	-1.93750000	-402.55546875	8012.35937490	0.00000000
0.06000000	-1.93750000	-482.67906249	8012.35937490	0.00000000
0.07000000	-1.93750000	-562.80265624	8012.35937490	0.00000000
0.08000000	-1.93750000	-642.92624999	8012.35937490	0.00000000
0.09000000	-1.93750000	-723.04984374	8012.35937490	0.00000000
0.10000000	-1.93750000	-803.17343749	8012.35937490	0.00000000
0.11000000	-1.93750000	-883.29703124	8012.35937490	-0.00000000
0.12000000	-1.93750000	-963.42062499	8012.35937490	-0.00000000
0.13000000	-1.93750000	-1043.54421874	8012.35937490	0.00000000
0.14000000	-1.93750000	-1123.66781249	8012.35937490	0.00000000
0.15000000	-1.93750000	-1203.79140624	8012.35937490	0.00000000
0.16000000	-1.93750000	-1283.91499998	8012.35937490	0.00000000
0.17000000	-1.93750000	-1364.03859373	8012.35937490	0.00000000
0.18000000	-1.93750000	-1444.16218748	8012.35937490	0.00000000
0.19000000	-1.93750000	-1524.28578123	8012.35937490	0.00000001
0.20000000	-1.93750000	-1604.40937498	8012.35937490	0.00000004
0.21000000	-1.93750000	-1684.53296873	8012.35937491	0.00000008
0.22000000	-1.93750000	-1764.65656248	8012.35937491	0.00000018
0.23000000	-1.93750000	-1844.78015623	8012.35937493	0.00000036
0.24000000	-1.93749999	-1924.90374998	8012.35937495	0.00000068
0.25000000	-1.93749998	-2005.02734373	8012.35937498	0.00000122
0.26000000	-1.93749996	-2085.15093748	8012.35937505	0.00000209
0.27000000	-1.93749994	-2165.27453123	8012.35937515	0.00000343
0.28000000	-1.93749989	-2245.39812498	8012.35937531	0.00000542
0.29000000	-1.93749983	-2325.52171873	8012.35937555	0.00000826
0.30000000	-1.93749972	-2405.64531249	8012.35937589	0.00001223
0.31000000	-1.93749958	-2485.76890625	8012.35937637	0.00001761
0.32000000	-1.93749937	-2565.89250002	8012.35937704	0.00002473
0.33000000	-1.93749908	-2646.01609379	8012.35937794	0.00003397
0.34000000	-1.93749868	-2726.13968758	8012.35937912	0.00004570
0.35000000	-1.93749815	-2806.26328138	8012.35938065	0.00006036
0.36000000	-1.93749746	-2886.38687519	8012.35938259	0.00007837
0.37000000	-1.93749657	-2966.51046903	8012.35938503	0.00010019
0.38000000	-1.93749544	-3046.63406290	8012.35938803	0.00012624
0.39000000	-1.93749403	-3126.75765679	8012.35939170	0.00015700
0.40000000	-1.93749229	-3206.88125073	8012.35939612	0.00019288
0.41000000	-1.93749015	-3287.00484472	8012.35940138	0.00023431
0.42000000	-1.93748758	-3367.12843876	8012.35940758	0.00028170
0.43000000	-1.93748450	-3447.25203287	8012.35941483	0.00033543
0.44000000	-1.93748085	-3527.37562706	8012.35942322	0.00039584
0.45000000	-1.93747656	-3607.49922134	8012.35943285	0.00046326
0.46000000	-1.93747156	-3687.62281573	8012.35944384	0.00053797
0.47000000	-1.93746577	-3767.74641022	8012.35945628	0.00062024
0.48000000	-1.93745913	-3847.87000486	8012.35947027	0.00071030
0.49000000	-1.93745154	-3927.99359964	8012.35948590	0.00080835
0.50000000	-1.93744293	-4008.11719458	8012.35950329	0.00091455
0.51000000	-1.93743322	-4088.24078971	8012.35952252	0.00102907
0.52000000	-1.93742232	-4168.36438504	8012.35954368	0.00115202
0.53000000	-1.93741015	-4248.48798059	8012.35956686	0.00128355
0.54000000	-1.93739662	-4328.61157638	8012.35959214	0.00142377
0.55000000	-1.93738165	-4408.73517244	8012.35961961	0.00157282
0.56000000	-1.93736514	-4488.85876878	8012.35964936	0.00173084
0.57000000	-1.93734700	-4568.98236543	8012.35968146	0.00189802
0.58000000	-1.93732715	-4649.10596242	8012.35971598	0.00207458
0.59000000	-1.93730548	-4729.22955976	8012.35975302	0.00226080
0.60000000	-1.93728190	-4809.35315749	8012.35979265	0.00245705
0.61000000	-1.93725630	-4889.47675562	8012.35983495	0.00266376
0.62000000	-1.93722859	-4969.60035420	8012.35988002	0.00288151
0.63000000	-1.93719863	-5049.72395323	8012.35992794	0.00311098
0.64000000	-1.93716632	-5129.84755276	8012.35997881	0.00335302
0.65000000	-1.93713153	-5209.97115282	8012.36003276	0.00360863
0.66000000	-1.93709410	-5290.09475343	8012.36008989	0.00387903
0.67000000	-1.93705389	-5370.21835463	8012.36015035	0.00416564
0.68000000	-1.93701073	-5450.34195645	8012.36021429	0.00447012
0.69000000	-1.93696442	-5530.46555893	8012.36028189	0.00479438
0.70000000	-1.93691477	-5610.58916210	8012.36035333	0.00514062
0.71000000	-1.93686153	-5690.71276601	8012.36042884	0.00551135
0.72000000	-1.93680445	-5770.83637069	8012.36050866	0.00590939
0.73000000	-1.93674324	-5850.95997619	8012.36059309	0.00633791
0.74000000	-1.93667758	-5931.08358257	8012.36068242	0.00680043
0.75000000	-1.93660711	-6011.20718986	8012.36077701	0.00730086
0.76000000	-1.93653142	-6091.33079813	8012.36087724	0.00784347
0.77000000	-1.93645008	-6171.45440743	8012.36098356	0.00843296
0.78000000	-1.93636259	-6251.57801782	8012.36109645	0.00907441
0.79000000	-1.93626840	-6331.70162938	8012.36121643	0.00977334
0.80000000	-1.93616691	-6411.82524217	8012.36134408	0.01053564
0.81000000	-1.93605746	-6491.94885629	8012.36148004	0.01136765
0.82000000	-1.93593930	-6572.07247180	8012.36162500	0.01227608
0.83000000	-1.93581166	-6652.19608882	8012.36177972	0.01326806
0.84000000	-1.93567364	-6732.31970743	8012.36194499	0.01435107
0.85000000	-1.93552430	-6812.44332776	8012.36212171	0.01553294
0.86000000	-1.93536262	-6892.56694991	8012.36231080	0.01682183
0.87000000	-1.93518748	-6972.69057402	8012.36251326	0.01822617
0.88000000	-1.93499769	-7052.81420022	8012.36273016	0.01975465
0.89000000	-1.93479195	-7132.93782867	8012.36296261	0.02141613
0.90000000	-1.93456889	-7213.06145953	8012.36321182	0.02321963
0.91000000	-1.93432705	-7293.18509297	8012.36347903	0.02517422
0.92000000	-1.93406487	-7373.30872918	8012.36376555	0.02728899
0.93000000	-1.93378071	-7453.43236835	8012.36407273	0.02957291
0.94000000	-1.93347282	-7533.55601070	8012.36440200	0.03203481
0.95000000	-1.93313939	-7613.67965647	8012.36475482	0.03468324
0.96000000	-1.93277851	-7693.80330588	8012.36513269	0.03752637
0.97000000	-1.93238819	-7773.92695921	8012.36553714	0.04057188
0.98000000	-1.93196637	-7854.05061672	8012.36596975	0.04382684
0.99000000	-1.93151093	-7934.17427870	8012.36643209	0.04729757
1.00000000	-1.93101968	-8014.29794547	8012.36692579	0.05098953
1.01000000	-1.93049039	-8094.42161733	8012.36745242	0.05490716
1.02000000	-1.92992078	-8174.54529463	8012.36801358	0.05905377
1.03000000	-1.92930854	-8254.66897772	8012.36861085	0.06343136
1.04000000	-1.92865138	-8334.79266697	8012.36924577	0.06804049
1.05000000	-1.92794696	-8414.91636277	8012.36991981	0.07288017
1.06000000	-1.92719301	-8495.04006550	8012.37063443	0.07794769
1.07000000	-1.92638727	-8575.16377560	8012.37139096	0.08323853
1.08000000	-1.92552752	-8655.28749347	8012.37219069	0.08874623
1.09000000	-1.92461165	-8735.41121956	8012.37303478	0.09446230
1.10000000	-1.92363761	-8815.53495432	8012.37392427	0.10037614
1.11000000	-1.92260351	-8895.65869820	8012.37486008	0.10647499
1.12000000	-1.92150755	-8975.78245167	8012.37584297	0.11274389
1.13000000	-1.92034812	-9055.90621522	8012.37687354	0.11916568
1.14000000	-1.91912379	-9136.02998930	8012.37795221	0.12572102
1.15000000	-1.91783332	-9216.15377442	8012.37907921	0.13238849
1.16000000	-1.91647572	-9296.27757105	8012.38025459	0.13914461
1.17000000	-1.91505022	-9376.40137967	8012.38147817	0.14596405
1.18000000	-1.91355632	-9456.52520077	8012.38274954	0.15281973
1.19000000	-1.91199380	-9536.64903482	8012.38406809	0.15968306
1.20000000	-1.91036273	-9616.77288229	8012.38543296	0.16652418
1.21000000	-1.90866349	-9696.89674363	8012.38684309	0.17331218
1.22000000	-1.90689677	-9777.02061930	8012.38829715	0.18001545
1.23000000	-1.90506357	-9857.14450972	8012.38979361	0.18660195
1.24000000	-1.90316523	-9937.26841531	8012.39133071	0.19303959
1.25000000	-1.90120338	-10017.39233646	8012.39290646	0.19929654
1.26000000	-1.89918000	-10097.51627356	8012.39451869	0.20534161
1.27000000	-1.89709736	-10177.64022695	8012.39616503	0.21114459
1.28000000	-1.89495802	-10257.76419696	8012.39784293	0.21667661
1.29000000	-1.89276482	-10337.88818390	8012.39954967	0.22191045
1.30000000	-1.89052089	-10418.01218804	8012.40128243	0.22682087
1.31000000	-1.88822956	-10498.13620963	8012.40303822	0.23138490
1.32000000	-1.88589441	-10578.26024887	8012.40481399	0.23558203
1.33000000	-1.88351920	-10658.38430596	8012.40660659	0.23939451
1.34000000	-1.88110785	-10738.50838105	8012.40841283	0.24280743
